assembly_index,nonlinearity_strength,measurement_noise_mm,method,final_quality
53,0.0,0.03,ZERO,1.4506201761335267
53,0.0,0.03,LSQ,0.1690933753886627
53,0.0,0.03,LOCKED_HYBRID,0.17662635311489927
54,0.0,0.03,ZERO,2.9556294955993403
54,0.0,0.03,LSQ,0.1675434448432071
54,0.0,0.03,LOCKED_HYBRID,0.17211188262063942
55,0.0,0.03,ZERO,1.0174334836450127
55,0.0,0.03,LSQ,0.1397229420160653
55,0.0,0.03,LOCKED_HYBRID,0.13951042290503265
56,0.0,0.03,ZERO,5.051681499562863
56,0.0,0.03,LSQ,0.5507774437940535
56,0.0,0.03,LOCKED_HYBRID,0.4532046545933882
57,0.0,0.03,ZERO,1.164245869618852
57,0.0,0.03,LSQ,0.24816466449754507
57,0.0,0.03,LOCKED_HYBRID,0.2759680167662984
58,0.0,0.03,ZERO,1.3508553716102871
58,0.0,0.03,LSQ,0.40679793236444833
58,0.0,0.03,LOCKED_HYBRID,0.33230629327617306
59,0.0,0.03,ZERO,2.1091358062493164
59,0.0,0.03,LSQ,0.6121868211027741
59,0.0,0.03,LOCKED_HYBRID,0.5667239605387492
60,0.0,0.03,ZERO,2.882435551563397
60,0.0,0.03,LSQ,0.6091756531070802
60,0.0,0.03,LOCKED_HYBRID,0.5478198082340228
61,0.0,0.03,ZERO,0.30417554994544743
61,0.0,0.03,LSQ,0.2039822598138761
61,0.0,0.03,LOCKED_HYBRID,0.1633141563893483
62,0.0,0.03,ZERO,1.2820567788559873
62,0.0,0.03,LSQ,0.45532456622193773
62,0.0,0.03,LOCKED_HYBRID,0.41494726717822644
63,0.0,0.03,ZERO,1.5250666128131019
63,0.0,0.03,LSQ,0.18729468038933494
63,0.0,0.03,LOCKED_HYBRID,0.1963160586319646
64,0.0,0.03,ZERO,1.570784351356406
64,0.0,0.03,LSQ,0.20263626631099507
64,0.0,0.03,LOCKED_HYBRID,0.16726452711339138
65,0.0,0.03,ZERO,1.0278516368906032
65,0.0,0.03,LSQ,0.838281046157042
65,0.0,0.03,LOCKED_HYBRID,0.6931440644411835
66,0.0,0.03,ZERO,3.0111401614695423
66,0.0,0.03,LSQ,0.44812360290608516
66,0.0,0.03,LOCKED_HYBRID,0.42797182009218077
67,0.0,0.03,ZERO,3.2388814668669
67,0.0,0.03,LSQ,0.2773977418910912
67,0.0,0.03,LOCKED_HYBRID,0.23969145824287008
68,0.0,0.03,ZERO,2.3924203085632896
68,0.0,0.03,LSQ,0.14473417790698442
68,0.0,0.03,LOCKED_HYBRID,0.1625530685946868
69,0.0,0.03,ZERO,2.332184663820965
69,0.0,0.03,LSQ,0.08355989450194491
69,0.0,0.03,LOCKED_HYBRID,0.1516157844047264
70,0.0,0.03,ZERO,2.1422091446007663
70,0.0,0.03,LSQ,0.33711690972763736
70,0.0,0.03,LOCKED_HYBRID,0.3082647890413421
71,0.0,0.03,ZERO,2.248839133850331
71,0.0,0.03,LSQ,0.20122385941534848
71,0.0,0.03,LOCKED_HYBRID,0.1782695408939575
72,0.0,0.03,ZERO,2.805692914497667
72,0.0,0.03,LSQ,0.3679891145473873
72,0.0,0.03,LOCKED_HYBRID,0.3090373456950408
73,0.0,0.03,ZERO,1.0491970188156143
73,0.0,0.03,LSQ,0.3531833045323686
73,0.0,0.03,LOCKED_HYBRID,0.38450147590141487
74,0.0,0.03,ZERO,2.8984666075134773
74,0.0,0.03,LSQ,0.505065434989896
74,0.0,0.03,LOCKED_HYBRID,0.38413151298703363
75,0.0,0.03,ZERO,2.357547917192663
75,0.0,0.03,LSQ,0.41667611846207464
75,0.0,0.03,LOCKED_HYBRID,0.343777422262189
76,0.0,0.03,ZERO,1.1095180616739537
76,0.0,0.03,LSQ,0.5542911987266251
76,0.0,0.03,LOCKED_HYBRID,0.48431774117867654
77,0.0,0.03,ZERO,3.919966680540069
77,0.0,0.03,LSQ,0.6114194073252432
77,0.0,0.03,LOCKED_HYBRID,0.5138470336529125
78,0.0,0.03,ZERO,2.617882909769142
78,0.0,0.03,LSQ,0.16861117328550723
78,0.0,0.03,LOCKED_HYBRID,0.2186095783656736
79,0.0,0.03,ZERO,1.0628434739793116
79,0.0,0.03,LSQ,0.10419869450533656
79,0.0,0.03,LOCKED_HYBRID,0.1209571905526617
80,0.0,0.03,ZERO,2.7275463525215553
80,0.0,0.03,LSQ,0.2151882765724486
80,0.0,0.03,LOCKED_HYBRID,0.19898926847784754
81,0.0,0.03,ZERO,1.2483277401848079
81,0.0,0.03,LSQ,0.28009487737278416
81,0.0,0.03,LOCKED_HYBRID,0.25709607480626334
82,0.0,0.03,ZERO,1.604603145299418
82,0.0,0.03,LSQ,0.7833718261937954
82,0.0,0.03,LOCKED_HYBRID,0.7514804768706936
83,0.0,0.03,ZERO,1.35689611025799
83,0.0,0.03,LSQ,0.4986272609113928
83,0.0,0.03,LOCKED_HYBRID,0.44960808751888104
84,0.0,0.03,ZERO,2.7066580917168235
84,0.0,0.03,LSQ,0.4487454651823827
84,0.0,0.03,LOCKED_HYBRID,0.40074727294009216
85,0.0,0.03,ZERO,1.03867365944627
85,0.0,0.03,LSQ,0.5843891617495485
85,0.0,0.03,LOCKED_HYBRID,0.48346961950836287
86,0.0,0.03,ZERO,1.952368315579373
86,0.0,0.03,LSQ,0.3954093661572486
86,0.0,0.03,LOCKED_HYBRID,0.3411761760954304
87,0.0,0.03,ZERO,0.7858548735479849
87,0.0,0.03,LSQ,0.16747991505591148
87,0.0,0.03,LOCKED_HYBRID,0.15037236063698614
88,0.0,0.03,ZERO,1.9153407012427184
88,0.0,0.03,LSQ,1.032217342162617
88,0.0,0.03,LOCKED_HYBRID,0.8599059981199593
89,0.0,0.03,ZERO,1.0453618262908542
89,0.0,0.03,LSQ,0.17443024071277047
89,0.0,0.03,LOCKED_HYBRID,0.14478589089942887
90,0.0,0.03,ZERO,1.777798128293531
90,0.0,0.03,LSQ,0.5277192203130971
90,0.0,0.03,LOCKED_HYBRID,0.47084236558213993
91,0.0,0.03,ZERO,1.9974016211719876
91,0.0,0.03,LSQ,0.790880159612027
91,0.0,0.03,LOCKED_HYBRID,0.7568628370976196
92,0.0,0.03,ZERO,2.1597723323820524
92,0.0,0.03,LSQ,0.5912773215239113
92,0.0,0.03,LOCKED_HYBRID,0.48198427638015867
93,0.0,0.03,ZERO,1.3460509293513754
93,0.0,0.03,LSQ,0.3504034868872224
93,0.0,0.03,LOCKED_HYBRID,0.2809407884662215
94,0.0,0.03,ZERO,2.6927077324301463
94,0.0,0.03,LSQ,0.136806413203956
94,0.0,0.03,LOCKED_HYBRID,0.15271444073069554
95,0.0,0.03,ZERO,1.3584962918279815
95,0.0,0.03,LSQ,0.12140942700569428
95,0.0,0.03,LOCKED_HYBRID,0.14176989708892515
96,0.0,0.03,ZERO,1.9760234360798496
96,0.0,0.03,LSQ,0.4404917926270128
96,0.0,0.03,LOCKED_HYBRID,0.4111070885279893
97,0.0,0.03,ZERO,1.3668798082713876
97,0.0,0.03,LSQ,0.8608207444284708
97,0.0,0.03,LOCKED_HYBRID,0.7640088182379197
98,0.0,0.03,ZERO,2.3959945683277297
98,0.0,0.03,LSQ,0.38049401723553355
98,0.0,0.03,LOCKED_HYBRID,0.343642661531904
99,0.0,0.03,ZERO,1.0189501791519857
99,0.0,0.03,LSQ,0.8562493779957203
99,0.0,0.03,LOCKED_HYBRID,0.7220595790951692
100,0.0,0.03,ZERO,1.4689033789393495
100,0.0,0.03,LSQ,0.09170983470763579
100,0.0,0.03,LOCKED_HYBRID,0.13576404321184973
101,0.0,0.03,ZERO,3.0598270117725295
101,0.0,0.03,LSQ,1.183750760685281
101,0.0,0.03,LOCKED_HYBRID,1.0435209392091942
102,0.0,0.03,ZERO,4.196097649754516
102,0.0,0.03,LSQ,0.27510851909829503
102,0.0,0.03,LOCKED_HYBRID,0.26046582842681326
103,0.0,0.03,ZERO,0.6901177708030407
103,0.0,0.03,LSQ,0.3687832595289316
103,0.0,0.03,LOCKED_HYBRID,0.4292662328932616
104,0.0,0.03,ZERO,2.5515362259430656
104,0.0,0.03,LSQ,0.38057440520691554
104,0.0,0.03,LOCKED_HYBRID,0.3092836876058522
105,0.0,0.03,ZERO,1.3305658734409873
105,0.0,0.03,LSQ,0.4725791604192675
105,0.0,0.03,LOCKED_HYBRID,0.4308436320477963
106,0.0,0.03,ZERO,1.4793390685131103
106,0.0,0.03,LSQ,0.28586534294983557
106,0.0,0.03,LOCKED_HYBRID,0.23839281109139437
107,0.0,0.03,ZERO,2.422646143485004
107,0.0,0.03,LSQ,1.0374836677991603
107,0.0,0.03,LOCKED_HYBRID,0.9057781386111566
108,0.0,0.03,ZERO,3.134631035972934
108,0.0,0.03,LSQ,0.9018919214692346
108,0.0,0.03,LOCKED_HYBRID,0.7602254129486978
109,0.0,0.03,ZERO,3.1204113182658633
109,0.0,0.03,LSQ,0.4842345196827965
109,0.0,0.03,LOCKED_HYBRID,0.4104253683690634
110,0.0,0.03,ZERO,1.408147051807156
110,0.0,0.03,LSQ,0.6867544255524577
110,0.0,0.03,LOCKED_HYBRID,0.5728598037727387
111,0.0,0.03,ZERO,4.212986500429119
111,0.0,0.03,LSQ,0.5968167456579119
111,0.0,0.03,LOCKED_HYBRID,0.5130784778133165
112,0.0,0.03,ZERO,1.7972184857466051
112,0.0,0.03,LSQ,0.3394055025819024
112,0.0,0.03,LOCKED_HYBRID,0.27372156394936775
113,0.0,0.03,ZERO,3.4154995491501796
113,0.0,0.03,LSQ,0.30007657943924315
113,0.0,0.03,LOCKED_HYBRID,0.3145193013037023
114,0.0,0.03,ZERO,1.4322788602478846
114,0.0,0.03,LSQ,0.2804864592342802
114,0.0,0.03,LOCKED_HYBRID,0.26661274983427247
115,0.0,0.03,ZERO,1.677227061137124
115,0.0,0.03,LSQ,0.3347984612895527
115,0.0,0.03,LOCKED_HYBRID,0.3050629901302988
116,0.0,0.03,ZERO,1.4280256630100863
116,0.0,0.03,LSQ,0.2630191603090409
116,0.0,0.03,LOCKED_HYBRID,0.24677624283961533
117,0.0,0.03,ZERO,3.0768301938499563
117,0.0,0.03,LSQ,0.27057420092163137
117,0.0,0.03,LOCKED_HYBRID,0.225166533108632
118,0.0,0.03,ZERO,3.7962305550130218
118,0.0,0.03,LSQ,0.14120159113393152
118,0.0,0.03,LOCKED_HYBRID,0.12599752105540268
119,0.0,0.03,ZERO,1.4839945944996373
119,0.0,0.03,LSQ,0.5285376740377059
119,0.0,0.03,LOCKED_HYBRID,0.48331986947392974
120,0.0,0.03,ZERO,1.3022767547174527
120,0.0,0.03,LSQ,0.44057992345415065
120,0.0,0.03,LOCKED_HYBRID,0.35725509766237185
121,0.0,0.03,ZERO,0.6992459321098975
121,0.0,0.03,LSQ,0.5096593029613694
121,0.0,0.03,LOCKED_HYBRID,0.42036937573870437
122,0.0,0.03,ZERO,3.338435181868111
122,0.0,0.03,LSQ,0.3143072193146514
122,0.0,0.03,LOCKED_HYBRID,0.31555583319522135
123,0.0,0.03,ZERO,2.1951351149333265
123,0.0,0.03,LSQ,0.1353633602164899
123,0.0,0.03,LOCKED_HYBRID,0.14706442530752606
124,0.0,0.03,ZERO,1.9806380592027655
124,0.0,0.03,LSQ,0.25956252387453616
124,0.0,0.03,LOCKED_HYBRID,0.31100154117903944
125,0.0,0.03,ZERO,1.4773075793599928
125,0.0,0.03,LSQ,0.38574371588996
125,0.0,0.03,LOCKED_HYBRID,0.3272954706765235
126,0.0,0.03,ZERO,1.9924524681891107
126,0.0,0.03,LSQ,0.1263963564969809
126,0.0,0.03,LOCKED_HYBRID,0.10231303889588737
127,0.0,0.03,ZERO,1.6409104327105946
127,0.0,0.03,LSQ,0.9247966924176223
127,0.0,0.03,LOCKED_HYBRID,0.8009029035483023
128,0.0,0.03,ZERO,2.9917774111759052
128,0.0,0.03,LSQ,0.15576053058525746
128,0.0,0.03,LOCKED_HYBRID,0.1819384523454794
129,0.0,0.03,ZERO,2.0361090707793315
129,0.0,0.03,LSQ,0.6137230533942499
129,0.0,0.03,LOCKED_HYBRID,0.5271243594844731
130,0.0,0.03,ZERO,1.7917735576733107
130,0.0,0.03,LSQ,0.15044292908243542
130,0.0,0.03,LOCKED_HYBRID,0.16040435998463687
131,0.0,0.03,ZERO,2.9215622465922575
131,0.0,0.03,LSQ,0.6232048094568774
131,0.0,0.03,LOCKED_HYBRID,0.6100483475007
132,0.0,0.03,ZERO,0.6976364417067229
132,0.0,0.03,LSQ,0.23755709064528224
132,0.0,0.03,LOCKED_HYBRID,0.23496167261105
133,0.0,0.03,ZERO,1.9308008647151094
133,0.0,0.03,LSQ,0.38988451613346475
133,0.0,0.03,LOCKED_HYBRID,0.32438389063721484
134,0.0,0.03,ZERO,2.0444238503297676
134,0.0,0.03,LSQ,0.26557344871061817
134,0.0,0.03,LOCKED_HYBRID,0.28276460480290916
135,0.0,0.03,ZERO,0.4281280425956212
135,0.0,0.03,LSQ,0.2857686289907853
135,0.0,0.03,LOCKED_HYBRID,0.27477977343189003
136,0.0,0.03,ZERO,0.5779464705870386
136,0.0,0.03,LSQ,0.18369704933041842
136,0.0,0.03,LOCKED_HYBRID,0.1997407713246986
137,0.0,0.03,ZERO,0.9816507000840072
137,0.0,0.03,LSQ,0.6059370342286751
137,0.0,0.03,LOCKED_HYBRID,0.5152185657599551
138,0.0,0.03,ZERO,2.151413649262188
138,0.0,0.03,LSQ,0.27283364925649756
138,0.0,0.03,LOCKED_HYBRID,0.2501140727195804
139,0.0,0.03,ZERO,2.480628241591852
139,0.0,0.03,LSQ,0.24274297083509405
139,0.0,0.03,LOCKED_HYBRID,0.22733758301255552
140,0.0,0.03,ZERO,1.4917637731233073
140,0.0,0.03,LSQ,0.5012635398867833
140,0.0,0.03,LOCKED_HYBRID,0.39352964224726605
141,0.0,0.03,ZERO,2.813662871213417
141,0.0,0.03,LSQ,0.6744418440281416
141,0.0,0.03,LOCKED_HYBRID,0.5813133457718062
142,0.0,0.03,ZERO,2.6450552909797502
142,0.0,0.03,LSQ,0.4240355927140968
142,0.0,0.03,LOCKED_HYBRID,0.3723283867982995
143,0.0,0.03,ZERO,2.1105300361096813
143,0.0,0.03,LSQ,0.1390996115192188
143,0.0,0.03,LOCKED_HYBRID,0.16835249152640608
144,0.0,0.03,ZERO,0.8860862040770975
144,0.0,0.03,LSQ,0.13087599687756651
144,0.0,0.03,LOCKED_HYBRID,0.16011820447786748
145,0.0,0.03,ZERO,1.03049240411579
145,0.0,0.03,LSQ,0.46763898205136245
145,0.0,0.03,LOCKED_HYBRID,0.3923063325569564
146,0.0,0.03,ZERO,0.5881514756729764
146,0.0,0.03,LSQ,0.4027894418338617
146,0.0,0.03,LOCKED_HYBRID,0.3425304804542395
147,0.0,0.03,ZERO,0.8235038828376948
147,0.0,0.03,LSQ,0.18436697633354537
147,0.0,0.03,LOCKED_HYBRID,0.22997848008686073
148,0.0,0.03,ZERO,1.9966347096046217
148,0.0,0.03,LSQ,0.4661178591105205
148,0.0,0.03,LOCKED_HYBRID,0.3948796292298204
149,0.0,0.03,ZERO,4.424001998966092
149,0.0,0.03,LSQ,0.619150765157074
149,0.0,0.03,LOCKED_HYBRID,0.5445114729263494
150,0.0,0.03,ZERO,2.8675060735579905
150,0.0,0.03,LSQ,0.8438256313694514
150,0.0,0.03,LOCKED_HYBRID,0.745286535081364
1,0.5,0.0,ZERO,1.5342477805167538
1,0.5,0.0,LSQ,0.103646809165317
1,0.5,0.0,LOCKED_HYBRID,0.09070512831577775
2,0.5,0.0,ZERO,1.3284158434111055
2,0.5,0.0,LSQ,0.25883285889873975
2,0.5,0.0,LOCKED_HYBRID,0.24766601343027822
3,0.5,0.0,ZERO,2.5917702492582455
3,0.5,0.0,LSQ,0.17715088500359086
3,0.5,0.0,LOCKED_HYBRID,0.18048555598010826
4,0.5,0.0,ZERO,1.5409505885437198
4,0.5,0.0,LSQ,0.2905467699322713
4,0.5,0.0,LOCKED_HYBRID,0.2883283483919923
5,0.5,0.0,ZERO,2.318380693796794
5,0.5,0.0,LSQ,0.12387636802535675
5,0.5,0.0,LOCKED_HYBRID,0.10564427005069935
6,0.5,0.0,ZERO,0.9943972574791287
6,0.5,0.0,LSQ,1.0221759133801878
6,0.5,0.0,LOCKED_HYBRID,0.8753898531465085
7,0.5,0.0,ZERO,1.869381604659369
7,0.5,0.0,LSQ,0.37303681396804533
7,0.5,0.0,LOCKED_HYBRID,0.292123765698617
8,0.5,0.0,ZERO,2.2315627758934418
8,0.5,0.0,LSQ,0.9475042798203387
8,0.5,0.0,LOCKED_HYBRID,0.7842786245830252
9,0.5,0.0,ZERO,1.1530119126597849
9,0.5,0.0,LSQ,0.4296671948299121
9,0.5,0.0,LOCKED_HYBRID,0.3626547115609516
10,0.5,0.0,ZERO,1.4221495252781753
10,0.5,0.0,LSQ,0.785575184017477
10,0.5,0.0,LOCKED_HYBRID,0.6266346912558677
11,0.5,0.0,ZERO,2.2276467862574005
11,0.5,0.0,LSQ,0.3516433846666058
11,0.5,0.0,LOCKED_HYBRID,0.28709672259276586
12,0.5,0.0,ZERO,2.0305347781646526
12,0.5,0.0,LSQ,0.4673857952654117
12,0.5,0.0,LOCKED_HYBRID,0.4313399971864871
13,0.5,0.0,ZERO,0.801672187289214
13,0.5,0.0,LSQ,0.27934727706421875
13,0.5,0.0,LOCKED_HYBRID,0.21361957895825476
14,0.5,0.0,ZERO,0.6485239917035357
14,0.5,0.0,LSQ,0.34208930683263283
14,0.5,0.0,LOCKED_HYBRID,0.2977613689289047
15,0.5,0.0,ZERO,1.5765215827149157
15,0.5,0.0,LSQ,0.16854933666264835
15,0.5,0.0,LOCKED_HYBRID,0.145130802567298
16,0.5,0.0,ZERO,3.628462852213796
16,0.5,0.0,LSQ,0.30194087256564184
16,0.5,0.0,LOCKED_HYBRID,0.3096822856532692
17,0.5,0.0,ZERO,0.7976188473266353
17,0.5,0.0,LSQ,0.20073919162338863
17,0.5,0.0,LOCKED_HYBRID,0.16750199535063276
18,0.5,0.0,ZERO,1.9392101505651989
18,0.5,0.0,LSQ,0.25766129570766105
18,0.5,0.0,LOCKED_HYBRID,0.2170738290589426
19,0.5,0.0,ZERO,0.6399229518236
19,0.5,0.0,LSQ,0.35458726425794374
19,0.5,0.0,LOCKED_HYBRID,0.3032510515726187
20,0.5,0.0,ZERO,2.0091503641564437
20,0.5,0.0,LSQ,0.19003590600155884
20,0.5,0.0,LOCKED_HYBRID,0.170175555665944
21,0.5,0.0,ZERO,4.2211016270796105
21,0.5,0.0,LSQ,0.3070972093069986
21,0.5,0.0,LOCKED_HYBRID,0.24934260858913282
22,0.5,0.0,ZERO,0.7791378592473812
22,0.5,0.0,LSQ,0.48105145139737965
22,0.5,0.0,LOCKED_HYBRID,0.39746089570317833
23,0.5,0.0,ZERO,0.9387689163955599
23,0.5,0.0,LSQ,0.07811643864800745
23,0.5,0.0,LOCKED_HYBRID,0.0770082727168677
24,0.5,0.0,ZERO,1.9936687115368452
24,0.5,0.0,LSQ,0.2157358053653388
24,0.5,0.0,LOCKED_HYBRID,0.23393432029496564
25,0.5,0.0,ZERO,1.9513151407790752
25,0.5,0.0,LSQ,0.29297886726128775
25,0.5,0.0,LOCKED_HYBRID,0.2894332352029025
26,0.5,0.0,ZERO,1.4917386440140823
26,0.5,0.0,LSQ,0.19130323273736652
26,0.5,0.0,LOCKED_HYBRID,0.18462871139798426
27,0.5,0.0,ZERO,2.4166127589848014
27,0.5,0.0,LSQ,0.5488564155435752
27,0.5,0.0,LOCKED_HYBRID,0.4571477378473425
28,0.5,0.0,ZERO,2.2811374370306705
28,0.5,0.0,LSQ,0.5414366960658306
28,0.5,0.0,LOCKED_HYBRID,0.5018512156517909
29,0.5,0.0,ZERO,1.4285586159810915
29,0.5,0.0,LSQ,0.7059127636864311
29,0.5,0.0,LOCKED_HYBRID,0.6226496457751282
30,0.5,0.0,ZERO,0.6658849129500888
30,0.5,0.0,LSQ,0.5451636851143854
30,0.5,0.0,LOCKED_HYBRID,0.45878124363673717
31,0.5,0.0,ZERO,2.2397953821965553
31,0.5,0.0,LSQ,0.4261696326357991
31,0.5,0.0,LOCKED_HYBRID,0.38629105074858605
32,0.5,0.0,ZERO,1.8048079171588252
32,0.5,0.0,LSQ,0.4770032866422666
32,0.5,0.0,LOCKED_HYBRID,0.36215694134466847
33,0.5,0.0,ZERO,2.4165525014803397
33,0.5,0.0,LSQ,0.337753955345908
33,0.5,0.0,LOCKED_HYBRID,0.2960339451663079
34,0.5,0.0,ZERO,2.98423005705513
34,0.5,0.0,LSQ,0.8078705010969043
34,0.5,0.0,LOCKED_HYBRID,0.6557381151627787
35,0.5,0.0,ZERO,1.7743602875546443
35,0.5,0.0,LSQ,0.19393515173089587
35,0.5,0.0,LOCKED_HYBRID,0.15147257135565972
36,0.5,0.0,ZERO,2.851636172333662
36,0.5,0.0,LSQ,0.8492303033337486
36,0.5,0.0,LOCKED_HYBRID,0.6899977155314365
37,0.5,0.0,ZERO,0.602624737431612
37,0.5,0.0,LSQ,0.4965207729961654
37,0.5,0.0,LOCKED_HYBRID,0.4363936848025627
38,0.5,0.0,ZERO,1.9788373744470487
38,0.5,0.0,LSQ,0.5781421273213686
38,0.5,0.0,LOCKED_HYBRID,0.5115258126544777
39,0.5,0.0,ZERO,3.221039752161868
39,0.5,0.0,LSQ,0.35441373181933433
39,0.5,0.0,LOCKED_HYBRID,0.28110850530100745
40,0.5,0.0,ZERO,2.9040792184263053
40,0.5,0.0,LSQ,0.6017786480969254
40,0.5,0.0,LOCKED_HYBRID,0.5476178238878994
41,0.5,0.0,ZERO,1.3729148851223447
41,0.5,0.0,LSQ,0.09436684616664487
41,0.5,0.0,LOCKED_HYBRID,0.08339939932434
42,0.5,0.0,ZERO,2.192608013001001
42,0.5,0.0,LSQ,0.4604098397123086
42,0.5,0.0,LOCKED_HYBRID,0.41953330155989405
43,0.5,0.0,ZERO,1.8806609199217557
43,0.5,0.0,LSQ,0.15644867458842443
43,0.5,0.0,LOCKED_HYBRID,0.17327748903438414
44,0.5,0.0,ZERO,2.4261362607930455
44,0.5,0.0,LSQ,0.46943382170575626
44,0.5,0.0,LOCKED_HYBRID,0.3763851060775985
45,0.5,0.0,ZERO,1.547151968580552
45,0.5,0.0,LSQ,0.6180313382790098
45,0.5,0.0,LOCKED_HYBRID,0.513485030015136
46,0.5,0.0,ZERO,1.3799697026277968
46,0.5,0.0,LSQ,0.5094504796705155
46,0.5,0.0,LOCKED_HYBRID,0.4570397348479699
47,0.5,0.0,ZERO,0.8697939199488077
47,0.5,0.0,LSQ,0.12779604009166157
47,0.5,0.0,LOCKED_HYBRID,0.13684091560201475
48,0.5,0.0,ZERO,4.11393847152039
48,0.5,0.0,LSQ,0.8153314310923886
48,0.5,0.0,LOCKED_HYBRID,0.6374472006994445
49,0.5,0.0,ZERO,0.9550110962145455
49,0.5,0.0,LSQ,0.902524548845837
49,0.5,0.0,LOCKED_HYBRID,0.7928407460675564
50,0.5,0.0,ZERO,2.050127297567709
50,0.5,0.0,LSQ,0.23402856152989723
50,0.5,0.0,LOCKED_HYBRID,0.20758886745976626
51,0.5,0.0,ZERO,0.6520876532435166
51,0.5,0.0,LSQ,0.6640558974905697
51,0.5,0.0,LOCKED_HYBRID,0.5589721175884979
52,0.5,0.0,ZERO,2.2626040231196454
52,0.5,0.0,LSQ,0.18444906281969928
52,0.5,0.0,LOCKED_HYBRID,0.13931802531545484
53,0.5,0.0,ZERO,1.4506201761335267
53,0.5,0.0,LSQ,0.14288798318360302
53,0.5,0.0,LOCKED_HYBRID,0.14315588735350174
54,0.5,0.0,ZERO,2.9556294955993403
54,0.5,0.0,LSQ,0.16918775770781083
54,0.5,0.0,LOCKED_HYBRID,0.1705156496652287
55,0.5,0.0,ZERO,1.0174334836450127
55,0.5,0.0,LSQ,0.14354653907014148
55,0.5,0.0,LOCKED_HYBRID,0.1428438219243257
56,0.5,0.0,ZERO,5.051681499562863
56,0.5,0.0,LSQ,0.5835605186035762
56,0.5,0.0,LOCKED_HYBRID,0.4779783499260292
57,0.5,0.0,ZERO,1.164245869618852
57,0.5,0.0,LSQ,0.23336361022547442
57,0.5,0.0,LOCKED_HYBRID,0.25338277591970826
58,0.5,0.0,ZERO,1.3508553716102871
58,0.5,0.0,LSQ,0.40989822755350896
58,0.5,0.0,LOCKED_HYBRID,0.3410146965524909
59,0.5,0.0,ZERO,2.1091358062493164
59,0.5,0.0,LSQ,0.5771172798944545
59,0.5,0.0,LOCKED_HYBRID,0.5369439841667734
60,0.5,0.0,ZERO,2.882435551563397
60,0.5,0.0,LSQ,0.5775164091169618
60,0.5,0.0,LOCKED_HYBRID,0.5204477660740023
61,0.5,0.0,ZERO,0.30417554994544743
61,0.5,0.0,LSQ,0.22336919846893313
61,0.5,0.0,LOCKED_HYBRID,0.1808588284990853
62,0.5,0.0,ZERO,1.2820567788559873
62,0.5,0.0,LSQ,0.4502162579087152
62,0.5,0.0,LOCKED_HYBRID,0.3925082209933309
63,0.5,0.0,ZERO,1.5250666128131019
63,0.5,0.0,LSQ,0.18826840119632623
63,0.5,0.0,LOCKED_HYBRID,0.18952285720819406
64,0.5,0.0,ZERO,1.570784351356406
64,0.5,0.0,LSQ,0.23926907510872675
64,0.5,0.0,LOCKED_HYBRID,0.17857340012795433
65,0.5,0.0,ZERO,1.0278516368906032
65,0.5,0.0,LSQ,0.8157741395039664
65,0.5,0.0,LOCKED_HYBRID,0.6724329408886971
66,0.5,0.0,ZERO,3.0111401614695423
66,0.5,0.0,LSQ,0.41507367302123765
66,0.5,0.0,LOCKED_HYBRID,0.39609266875120197
67,0.5,0.0,ZERO,3.2388814668669
67,0.5,0.0,LSQ,0.2765615754545186
67,0.5,0.0,LOCKED_HYBRID,0.2361403563810408
68,0.5,0.0,ZERO,2.3924203085632896
68,0.5,0.0,LSQ,0.14070399678389198
68,0.5,0.0,LOCKED_HYBRID,0.14612100585802962
69,0.5,0.0,ZERO,2.332184663820965
69,0.5,0.0,LSQ,0.11204879490078884
69,0.5,0.0,LOCKED_HYBRID,0.09384550158364495
70,0.5,0.0,ZERO,2.1422091446007663
70,0.5,0.0,LSQ,0.32912024145655433
70,0.5,0.0,LOCKED_HYBRID,0.29272180226382943
71,0.5,0.0,ZERO,2.248839133850331
71,0.5,0.0,LSQ,0.20583032770954196
71,0.5,0.0,LOCKED_HYBRID,0.17393380277618659
72,0.5,0.0,ZERO,2.805692914497667
72,0.5,0.0,LSQ,0.3661153084919084
72,0.5,0.0,LOCKED_HYBRID,0.3094371998884487
73,0.5,0.0,ZERO,1.0491970188156143
73,0.5,0.0,LSQ,0.32590997366261104
73,0.5,0.0,LOCKED_HYBRID,0.34616205736175415
74,0.5,0.0,ZERO,2.8984666075134773
74,0.5,0.0,LSQ,0.5342620937144323
74,0.5,0.0,LOCKED_HYBRID,0.41215003737523787
75,0.5,0.0,ZERO,2.357547917192663
75,0.5,0.0,LSQ,0.43209402075198255
75,0.5,0.0,LOCKED_HYBRID,0.3566873656978736
76,0.5,0.0,ZERO,1.1095180616739537
76,0.5,0.0,LSQ,0.530170766143137
76,0.5,0.0,LOCKED_HYBRID,0.46482252529278667
77,0.5,0.0,ZERO,3.919966680540069
77,0.5,0.0,LSQ,0.6257574123182105
77,0.5,0.0,LOCKED_HYBRID,0.5200516286542057
78,0.5,0.0,ZERO,2.617882909769142
78,0.5,0.0,LSQ,0.1601063939311113
78,0.5,0.0,LOCKED_HYBRID,0.1788112566405517
79,0.5,0.0,ZERO,1.0628434739793116
79,0.5,0.0,LSQ,0.10876937713499206
79,0.5,0.0,LOCKED_HYBRID,0.11160947303358422
80,0.5,0.0,ZERO,2.7275463525215553
80,0.5,0.0,LSQ,0.2133128369114321
