assembly_id,component_index,zero_quality,deterministic_quality,structured_quality,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success
100004,5,1.0842060442014714,0.011790403768495727,0.0113372373242603,0.021064870902811405,-4.279612218756786e-16,5.569177958718262e-17,0.008425948361124562,True
100005,1,0.010736279134060205,0.006093434708939281,0.0107362791340602,0.01563772705614148,0.0,-0.015349233379506307,0.015349233379506307,True
100005,2,0.5156919322292562,0.0060934347089393465,0.0076267729362681,-0.7430216215389346,-2.137092341275661e-18,-1.0347711273685733e-16,0.29720864861557383,True
100005,3,0.5066329484346691,0.01860416005591314,0.0277700872191074,0.0321065733195218,3.975693351829396e-16,-0.03151425300673911,0.03151425300673911,True
100005,4,0.5070086223104987,0.01808447302313081,0.0204951708516538,-0.0013336852467290522,-4.0999337690740647e-16,0.0013090806632802198,0.0013090806632802198,True
100005,5,0.6642064751889215,0.03586426963273527,0.16092821807686,-0.11668779587551192,0.0,-0.20882488618693654,0.20882488618693654,True
100006,1,0.43561497983783004,0.05145053647020888,0.1126869361753456,-0.12197229782776069,-0.042091839827905896,-0.0723652569812333,0.0723652569812333,True
100006,2,0.46199408414331145,0.05145053647020728,0.0661689075573195,0.17815330841496768,-2.048894879620534e-16,1.4964137276044065e-16,0.07126132336598708,True
100006,3,0.6388680062349692,0.20410316308838952,0.319690957973997,-0.34324446266865605,0.006533933506334721,-0.2493137304809476,0.2493137304809476,True
100006,4,0.7366653797888905,0.20178437501685653,0.2329064298770528,-0.09999980566587906,-1.5902773407317584e-15,-0.20757028928661056,0.20757028928661056,True
100006,5,0.8737619534818086,0.2288983082258148,0.281047868782925,-0.0692363813244778,-0.008366167897378237,-0.12390566932555816,0.12390566932555816,True
100007,1,0.2528089646541437,0.01577564947052871,0.0472460445672734,-0.2351956093376163,0.011078740878850784,-0.062138574276085434,0.09407824373504652,True
100007,2,0.24337421253787894,0.008720836442521467,0.0291757821243892,0.021594725865828814,-1.987846675914698e-16,-0.021196334089415472,0.021196334089415472,True
100007,3,0.40169709967068423,0.09084596150527692,0.0775923842435052,-0.2097521291619618,0.00393513994950602,0.15274711067536348,0.15274711067536348,True
100007,4,0.38085945471875526,0.13124265406499325,0.1052363574528793,-0.006708973843386886,-0.015534135979015594,0.03511504984341035,0.03511504984341035,True
100007,5,0.22899600894528185,0.1790899815466004,0.1494604718638093,0.5749474207615043,0.0021298604737670633,-0.055338995304404594,0.2299789683046017,True
100008,1,0.028963051148748236,0.005813649292999746,0.0102433134313518,-0.014919707059573406,3.975693351829396e-16,-0.043389776137701085,0.043389776137701085,True
100008,2,0.12275837662640982,0.01875453225852156,0.0399605095601447,-0.02886799338526391,0.009244159544714683,-0.051662261574931985,0.051662261574931985,True
100008,3,0.30372530810642456,0.09973646317983238,0.2090282526578651,-0.1895916761193515,0.0,-0.15187399828959983,0.15187399828959983,True
100008,4,0.7322321550225085,0.1979362583805,0.3425984685156013,-0.10450096886932057,-0.0508374264762954,-0.2705930256867247,0.2705930256867247,True
100008,5,0.8062418738495909,0.19793625838050252,0.2543130560859588,2.5744945689488544e-17,-0.010015654897310673,-0.016355394408128235,0.016355394408128235,True
100009,1,0.11606973124539825,0.03572889776676032,0.1013910163723597,-0.10079410128588903,2.7121109290975853e-05,-0.12456309005266666,0.12456309005266666,True
100009,2,0.13439306943240445,0.06463766744793291,0.0861623283857213,8.029682559030085e-18,0.0022391403368314635,5.186552142627532e-17,0.0018659502806928864,True
100009,3,0.720615168944725,0.1729993668769685,0.1439265883443738,0.6007658353388523,0.046389146042279505,-0.019716402798294144,0.24030633413554092,True
100009,4,0.6603433574059829,0.17299936687696846,0.1415979411780221,-1.6775798143767887e-16,-0.007822703762505104,-1.229485263598562e-16,0.006518919802087587,True
100009,5,0.6601391083490844,0.22866798897284132,0.179855197966761,-0.03504892142519916,0.0025250290627299847,0.0016757442095655798,0.014019568570079664,True
100010,1,0.4980139628210128,0.14451702800088198,0.1970915885199971,0.5302922427431124,0.017033556341449756,-0.18818776147734517,0.21211689709724496,True
100010,2,0.444514117705495,0.14538409144905398,0.1551132954118096,-0.008331095394098398,-0.006494695857286482,0.008177398611182813,0.008177398611182813,True
100010,3,0.39332719643962366,0.1546265192899585,0.1838107604650725,-0.04320420053785879,3.1805546814635168e-15,-0.2769981092250827,0.2769981092250827,True
100010,4,0.34647291408390296,0.1848316004289749,0.3148976409003261,-0.12405800877805653,-3.1805546814635168e-15,-0.23521253827089247,0.23521253827089247,True
100010,5,0.3657680375530181,0.19688884710657764,0.2781225731446263,-0.04830447579569355,0.004119309003683471,0.009236507999802157,0.01932179031827742,True
100011,1,0.026745844820357696,0.015179752418254417,0.0267458448203576,-0.03895616125141662,-3.975693351829396e-16,0.038237475847414756,0.038237475847414756,True
