assembly_id,component_index,greedy_quality,lookahead_quality,greedy_utilization,lookahead_utilization,predicted_two_step_quality,greedy_z,greedy_theta,greedy_locator,lookahead_z,lookahead_theta,lookahead_locator
100180,1,0.0256119225826368,4.30385652124866,0.45811696328894824,0.5247010789541622,0.07481315146107238,-0.0526248329801132,-0.02131775803740649,-0.45811696328894824,0.8993025655323242,0.38968604398200946,-0.5247010789541622
100180,2,0.0767306730238649,5.736794046856403,0.17224146451057432,0.5388891132851994,0.15016660378684765,-0.06486321312335425,7.270879493415094e-06,-0.17224146451057432,0.8806427737316369,0.11161116792423469,-0.5388891132851994
100180,3,0.09091221008799133,1.7829264820584338,0.3293361544393345,0.9703956789533403,0.3190832993466259,0.1769666285521332,0.0001533871010518162,-0.3293361544393345,-2.425989197383351,-0.3821242674899754,-0.657887175631741
100180,4,0.1007763168828305,3.1492617644994345,0.5028489242622667,0.6077684814593599,0.13021902501659718,0.4974588852364699,-0.0001516311136555164,-0.5028489242622667,-0.35749094380908547,0.1141681132417184,0.6077684814593599
100180,5,0.13098697514416768,0.1332154506001436,0.2830989336839715,0.5747563799622881,,-0.1168541543074066,-9.024726066024971e-06,-0.2830989336839715,1.4368909499057203,-0.25465777118798966,-0.5601673727903345
100183,1,0.05851245933065184,7.271945959138184,0.45210737195042733,0.584991156249766,0.08066936419077034,-0.11239608347763279,-6.688341390713555e-07,-0.45210737195042733,1.282826345625433,0.7019893874997192,-0.23278029824737878
100183,2,0.08238637455625626,11.037402631230925,0.2556590690849011,0.9948145961795806,0.19152734146809414,-0.04124960371089309,0.00012554102231643327,-0.2556590690849011,-2.4870364904489515,0.3970473261577127,-0.563822183521544
100183,3,0.10519541397361341,6.433845649077426,0.18347929514087813,0.35516703076557266,0.12047010650932377,-0.4586982378521953,0.028544540990532656,0.07535888427786329,0.15855512909508712,-0.4262004369186872,0.34837128606546186
100183,4,0.12728234364750088,3.5637023982063205,0.11754802220420868,0.47696774202837117,0.18718507644108412,-0.061359600383334434,-0.012902025699030562,-0.11754802220420868,-1.1924193550709279,-0.36190938233932674,-0.006586250784367541
100183,5,0.1870711969689336,0.18710570574881627,0.38376916090675317,0.7418128658278602,,-0.1235497604184985,3.991463105857209e-05,-0.38376916090675317,1.4455954580837826,-0.2951442700562421,-0.7418128658278602
100186,1,0.05056122808161322,1.4069651313397906,0.20219503068160438,0.5906806026048589,0.07586470063484438,-0.13028962640447644,-0.013264617797651734,-0.20219503068160438,1.4767015065121472,0.0022135272466964045,0.2765079167890472
100186,2,0.07605176121581947,6.0816741956805105,0.31346947269454306,0.5183643863023323,0.12937404631715366,-0.11013977408812375,6.060269743755502e-05,-0.31346947269454306,0.33579735750332773,-0.5598272931330316,-0.5183643863023323
100186,3,0.12864294683061614,2.029190088191713,0.02579898438612144,0.632210073510777,0.19815343314348377,-0.037944142116682636,-1.8594039769415916e-10,-0.02579898438612144,-1.5805251837769425,0.3487306655108034,-0.4298301249502746
100186,4,0.19829148567953034,11.969117449835995,0.5015473838815823,0.7928384117053758,0.21085931587036985,-0.23732319917789424,0.052989411908167104,-0.5015473838815823,-1.3951531078438402,-0.9514060940464509,-0.6015659738280625
100186,5,0.21035237365042073,0.2103522240768421,0.24578982355086512,1.0,,-0.023204638102139963,-3.308257989455323e-09,-0.24578982355086512,0.6242556396790232,1.2,-0.015211584199072467
100187,1,0.016183541546511006,1.3458340704983465,0.19365399895412796,0.595268318139433,0.03179033527653525,-0.10527627328813227,-2.5923156401397623e-06,-0.19365399895412796,1.4881707953485825,0.025439993405669718,0.04258305534012339
100187,2,0.03193747460211303,7.193927606414364,0.21090493475449332,0.6338059229695324,0.06448001038119804,-0.29818041243714954,-0.010178309190141045,-0.21090493475449332,-1.3055992209757008,-0.7605671075634389,-0.3711111905562435
