method,evaluation,predicted_quality,best_quality_so_far,best_z_adj,best_theta_adj,best_locator_offset,optimization_case_id,part_case_id,scenario_type,severity_level,disturbance_flag
bayesian_optimization,3,2.941358613232908,2.941358613232908,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
bayesian_optimization,4,11.292255924139598,2.941358613232908,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
bayesian_optimization,5,14.912650447036208,2.941358613232908,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
bayesian_optimization,6,6.36985206173065,2.941358613232908,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
bayesian_optimization,7,2.082300452191522,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,8,4.225570391912157,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,9,2.8126469421492772,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,10,5.081495120437272,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,11,12.021794232129789,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,12,4.211850150963001,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,13,3.8486396794287554,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,14,6.319426169239263,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,15,3.8846718815429746,2.082300452191522,-0.1313824991020951,0.4881235335594627,-0.345952028234372,10,674,,medium,normal
bayesian_optimization,16,2.052899407441918,2.052899407441918,-0.3308894429631386,0.5112841692008592,0.09703070863670549,10,674,,medium,normal
bayesian_optimization,17,2.100657903470338,2.052899407441918,-0.3308894429631386,0.5112841692008592,0.09703070863670549,10,674,,medium,normal
bayesian_optimization,18,4.247293507648132,2.052899407441918,-0.3308894429631386,0.5112841692008592,0.09703070863670549,10,674,,medium,normal
bayesian_optimization,19,1.8373808193147918,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,20,4.548458291464696,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,21,2.095809943981662,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,22,3.707023207940974,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,23,2.447146290499481,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,24,2.4016229760839822,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
