assembly_id,batch_condition,component_index,severity,scenario_type,best_predicted_quality,second_best_predicted_quality,predicted_quality_margin,normalized_quality_margin,selected_tree_std,selected_tree_iqr,selected_tree_range,selected_utilization,selected_candidate_source,actual_regret,exact_best_hit,exact_best_miss,top3_hit,high_regret
154,normal,1,high,mixed,0.001930349199363258,0.22778801591956505,0.2258576667202018,117.00352806357672,0.024748730955029052,8.277837517403022e-10,0.3327211328022701,0.20321316485463234,informed,0.0,True,False,True,True
154,normal,2,medium,mixed,0.07567742304506188,0.22653571842764175,0.1508582953825799,1.9934385885834378,0.037556566220782676,0.0008847779639885173,0.5118243442990094,0.10237914198679202,informed,0.0,True,False,True,True
154,normal,3,high,bend,0.16269594019476075,0.16782312119993584,0.005127181005175091,0.031513884114363414,0.010812831628291447,0.0011846209127054086,0.0882932123923516,0.0022770038545352096,informed,0.0,True,False,True,True
154,normal,4,extreme,twist,0.12586605962468667,0.1674259810597791,0.041559921435092434,0.33019164625489794,0.008629151004044877,0.0009869411281676066,0.054882918299554107,0.02849428369359947,informed,0.0,True,False,True,True
154,normal,5,low,tilt,0.10925335954191769,0.19405330592819756,0.08479994638627987,0.77617701406925,0.023508400016017953,0.0006944710455426967,0.24164134306213378,0.017859248742118687,informed,0.0,True,False,True,True
172,offset_drift,1,high,waviness,0.07691706122781618,0.19228366517894516,0.11536660395112898,1.4998831482839852,0.0006840055100560523,0.0,0.010592146803662994,0.08511861582717803,informed,0.0,True,False,True,True
172,offset_drift,2,medium,waviness,0.11335856099689641,0.21600846806755566,0.10264990707065925,0.9055329052163044,0.01579491827458837,0.0,0.1334409927344885,0.08511861582717803,informed,0.0,True,False,True,True
172,offset_drift,3,high,waviness,0.15553050076568425,0.257454909613728,0.10192440884804377,0.6553338949354944,0.014320789041576057,0.015504873760803117,0.11775028025823511,0.08511861582717803,informed,0.0,True,False,True,True
172,offset_drift,4,extreme,mixed,0.32440803717056815,0.40817237102741716,0.083764333856849,0.2582067157997296,0.03415100830451574,0.0,0.30743941577163036,0.08511861582717803,informed,0.0,True,False,True,True
172,offset_drift,5,low,bend,0.31338533812260033,0.3524471814054594,0.039061843282859054,0.1246447696528086,0.05956718137618798,0.0,0.46495133770949904,0.1345594583913962,informed,0.0,True,False,True,True
195,offset_drift,1,medium,mixed,0.1288065049346782,0.1323492194878123,0.0035427145531340964,0.02750415869858993,0.002316340471849178,0.0,0.0338757290300237,0.10594244782030933,informed,0.0699637873100516,False,True,True,True
195,offset_drift,2,medium,mixed,0.23381618145430394,0.28981349247636523,0.05599731102206129,0.23949288143261022,0.12604218092572506,0.04110680791371976,0.6648754026142981,0.07647294410379388,informed,0.0,True,False,True,True
195,offset_drift,3,high,mixed,0.17148120897875382,0.5486491424640154,0.37716793348526156,2.1994709258901475,0.07253342001587965,0.0,0.4948728795257586,0.39912034477540903,informed,0.0,True,False,True,True
195,offset_drift,4,low,mixed,0.15964206674911577,0.36012113071293267,0.2004790639638169,1.2558034861755967,0.013331773019663746,0.0,0.11579470584352991,0.10153548491762873,informed,0.0,True,False,True,True
195,offset_drift,5,medium,mixed,0.18916112784012742,0.3341333074638743,0.1449721796237469,0.7663951958791051,0.03289312116353975,0.03866576377545605,0.2423708980360117,0.27448256272117433,informed,0.0,True,False,True,True
196,offset_drift,1,high,mixed,0.05804256938383344,0.29807939089845004,0.24003682151461658,4.135530595264687,2.9256945571472508e-18,0.0,6.938893903907228e-18,0.25110948120576976,informed,0.0,True,False,True,True
196,offset_drift,2,medium,mixed,0.11544891149271012,0.18367399026466877,0.06822507877195864,0.5909547165913871,0.018595222847428206,0.0,0.1630944401417449,0.09938255481412966,informed,0.0,True,False,True,True
196,offset_drift,3,high,bend,0.18348222571958012,0.28153402516470566,0.09805179944512554,0.5343939940808231,0.011116855015125509,0.0,0.10677780759635941,0.1082424369583996,informed,0.0,True,False,True,True
196,offset_drift,4,extreme,mixed,0.37007515306187994,0.5455847306955408,0.17550957763366087,0.474253881087537,0.07039833993241312,0.0,0.9101313403163345,0.3375386807638177,informed,0.0,True,False,True,True
196,offset_drift,5,low,twist,0.33710026528100606,0.42260364227122715,0.08550337699022109,0.2536437546821438,0.06900367928182624,0.030164343325504384,0.2596366173051766,0.13757125009001542,informed,0.0,True,False,True,True
222,offset_drift,1,high,mixed,0.2098046039291825,0.3878243153791886,0.1780197114500061,0.8485024070782304,0.11506345289351254,0.1313914762281198,0.715556270170069,0.1592186567848104,informed,0.0,True,False,True,True
222,offset_drift,2,medium,tilt,0.11823685799443441,0.34134129082033327,0.22310443282589887,1.8869279563941113,0.06360036662831148,0.055909527351794705,0.5181536790120317,0.08808500291394353,informed,0.0,True,False,True,True
222,offset_drift,3,high,waviness,0.11554428085184482,0.22431587905156264,0.10877159819971782,0.9413845271942869,0.030044952891729013,0.024918649779029925,0.3100024549229052,0.08660180937056079,informed,0.0,True,False,True,True
222,offset_drift,4,extreme,mixed,0.2753110881118331,0.31125746600635384,0.035946377894520765,0.130566400870564,0.14250093959540616,0.1519186477345542,0.6101905167653909,0.18020770470603614,local_informed,0.0,True,False,True,True
222,offset_drift,5,low,offset,0.263654774972233,0.3580072292565868,0.09435245428435379,0.35786362789860565,0.03910707289924403,0.032941693273717376,0.35689258312203154,0.06334741007355657,informed,0.0,True,False,True,True
237,offset_drift,1,medium,mixed,0.030979804671818413,0.06617553609143757,0.03519573141961916,1.1360862921009918,0.005097481696893134,0.0,0.057750063168490996,0.03898391235906999,informed,0.0,True,False,True,True
237,offset_drift,2,medium,mixed,0.1732990491906283,0.2227213805631239,0.049422331372495604,0.2851852425233518,0.04667137241623499,0.0,0.39472654475339986,0.09143691420038905,informed,0.0,True,False,True,True
237,offset_drift,3,high,tilt,0.15433998145949124,0.2350048842962323,0.08066490283674108,0.5226442434030792,0.08327217058236497,0.0,0.4121896759855633,0.11530353354217168,informed,0.0,True,False,True,True
237,offset_drift,4,low,mixed,0.16720046047284995,0.28537168158674625,0.1181712211138963,0.7067637300740865,0.02786860863377344,0.004390486266108495,0.28137651238346817,0.08124999421407549,informed,0.0,True,False,True,True
237,offset_drift,5,medium,mixed,0.17215946796878562,0.48054306772592886,0.30838359975714325,1.7912671512963583,0.05728284124897257,0.004369514690813647,0.5956892200443561,0.1124397699750908,informed,0.0,True,False,True,True
255,offset_drift,1,medium,waviness,0.037244668344366974,0.1757770825271455,0.1385324141827785,3.719523366456039,0.003914105102938442,0.005053036373653105,0.0387383947963669,0.08511861582717803,informed,0.0,True,False,True,True
255,offset_drift,2,medium,mixed,0.15654272206045955,0.33929014717384715,0.1827474251133876,1.167396495397642,0.09355376794862354,0.06626654611736885,0.7145057802729116,0.08511861582717803,informed,0.0,True,False,True,True
255,offset_drift,3,high,mixed,0.26469270705094855,0.5267487391892189,0.2620560321382704,0.9900387323018663,0.1358780180367638,0.1007172129426746,0.7634642738032078,0.20942908654795817,informed,0.0,True,False,True,True
255,offset_drift,4,low,waviness,0.24777133582013144,0.3325536571807945,0.08478232136066305,0.34217970000456555,0.027883604538140292,0.020107516057271707,0.20313474800615883,0.13924328109882828,informed,0.0,True,False,True,True
255,offset_drift,5,medium,bend,0.2987686782306733,0.42382647363474985,0.12505779540407652,0.41857732927252134,0.04368997856662282,0.0329442833416726,0.3561716724086568,0.11218094846300317,informed,0.0,True,False,True,True
266,offset_drift,1,high,mixed,0.14226988877692673,0.15249536911301956,0.01022548033609283,0.07187381970984709,0.07672672034110516,0.0789754753862291,0.498799180074412,0.20177084933057837,local_informed,0.0633163631789857,False,True,True,True
266,offset_drift,2,medium,mixed,0.25118465020033104,0.3643281546195758,0.11314350441924476,0.45043956439618316,0.14405830451455187,0.21877432579602382,0.7928190894966525,0.2747184883317183,informed,0.0,True,False,True,True
266,offset_drift,3,high,mixed,0.214714598063678,0.2191780181470917,0.004463420083413688,0.020787688045737673,0.09032864544714943,0.09275331148603674,0.6213858463112231,0.11873398558012407,informed,0.0,True,False,True,True
266,offset_drift,4,extreme,mixed,0.19324808545969505,0.3626289000849227,0.16938081462522767,0.8764941407947595,0.03781626558117014,0.029980930275733092,0.3939746909397583,0.11454735301406815,informed,0.0,True,False,True,True
266,offset_drift,5,low,waviness,0.18906072241918043,0.3236776608914832,0.13461693847230277,0.7120301707820288,0.024925111034240253,0.017531535867325643,0.1619878011712688,0.09384551807370742,informed,0.0,True,False,True,True
274,offset_drift,1,high,tilt,5.234789921297332e-05,0.13216895057179717,0.1321166026725842,2523.818618490843,0.0007003669937362099,2.3140294979665952e-17,0.0094226196529456,0.08511861582717803,informed,0.0,True,False,True,True
274,offset_drift,2,medium,bend,0.06513354933074098,0.21493959209316407,0.1498060427624231,2.2999827938398467,0.007296649529505059,0.00013930122735970885,0.0919890111198026,0.08511861582717803,informed,0.0,True,False,True,True
274,offset_drift,3,high,twist,0.04462579550866174,0.18557557961043883,0.14094978410177708,3.1584822745494616,0.01248444414304681,0.002793177429671896,0.095308480246171,0.0994313632294964,informed,0.0,True,False,True,True
274,offset_drift,4,extreme,bend,0.29920335835469203,0.3181608764093085,0.018957518054616485,0.06335997750447442,0.06450361643665409,0.05433809541210166,0.4613081078820273,0.09043188884680778,informed,0.0,True,False,True,True
274,offset_drift,5,low,mixed,0.2479346062670967,0.4446501631987593,0.19671555693166257,0.7934171025715687,0.043003259112941804,0.011972083249595672,0.27875587323801676,0.2211732705577481,informed,0.0,True,False,True,True
281,offset_drift,1,medium,mixed,0.028212392837212222,0.3420015932422672,0.313789200405055,11.122388739432488,0.07050711327795794,1.0203361693873873e-09,0.383223235953299,0.2966799401890082,informed,0.0,True,False,True,True
281,offset_drift,2,medium,mixed,0.10503051223168874,0.3944922502842753,0.28946173805258657,2.755977590721995,0.07745412067003207,0.07495432239969199,0.3704511035094651,0.08511861582717803,informed,0.0,True,False,True,True
281,offset_drift,3,high,mixed,0.17259257944034148,0.3387066966394415,0.1661141171991,0.9624638425229582,0.0682032606602959,0.0726883945890644,0.4754291529618723,0.08511861582717803,informed,0.0,True,False,True,True
281,offset_drift,4,low,mixed,0.2567863019102067,0.3506863980536346,0.09390009614342792,0.36567408559146203,0.07195346450382868,0.055725705611968324,0.5384128848742569,0.09581291621023477,informed,0.0,True,False,True,True
281,offset_drift,5,medium,waviness,0.286036435184464,0.4293903985271399,0.14335396334267592,0.5011737866549323,0.05498827567601042,0.04210687199983698,0.4965580301434033,0.1081338019762819,informed,0.0,True,False,True,True
288,offset_drift,1,high,bend,0.08256299699940721,0.22286110984305296,0.14029811284364574,1.6992856115028512,5.485753670447374e-05,0.0,0.0006562852324348001,0.08511861582717803,informed,0.0,True,False,True,True
288,offset_drift,2,medium,mixed,0.05627322084255548,0.22879451862577851,0.17252129778322303,3.065779694144631,0.011943870496078413,0.006752166682557702,0.10789265921707619,0.10372128009619859,informed,0.0,True,False,True,True
288,offset_drift,3,high,waviness,0.11200290267499922,0.2231023915008045,0.11109948882580527,0.9919340139619827,0.033383350734972866,0.005734889341568863,0.2983613359158775,0.08786118710834419,informed,0.0,True,False,True,True
288,offset_drift,4,extreme,tilt,0.11417384282079424,0.28299258419461454,0.1688187413738203,1.4786113631893425,0.029953299278022618,0.0,0.349195549701233,0.08648990146776112,informed,0.0,True,False,True,True
288,offset_drift,5,low,mixed,0.1125617807197339,0.23647689098770255,0.12391511026796866,1.100863094699108,0.023554938511982208,0.0,0.2726687935558952,0.09251150091257988,informed,0.0,True,False,True,True
290,offset_drift,1,high,waviness,0.08497224379363899,0.20054761337841856,0.11557536958477957,1.3601543801227893,0.007138840665901179,1.3877787807814457e-17,0.0796153537035036,0.08511861582717803,informed,0.0,True,False,True,True
290,offset_drift,2,medium,mixed,0.11001774200482724,0.29529123435844346,0.18527349235361623,1.6840328566776712,0.034558609119806356,0.04127713951572358,0.2251253335667805,0.16151627957939935,informed,0.0,True,False,True,True
290,offset_drift,3,high,mixed,0.25164468583103916,0.3248928210714725,0.07324813524043333,0.2910776160384092,0.0890290839006905,0.09119879730496763,0.5490269974640375,0.0,zero,0.0,True,False,True,True
290,offset_drift,4,extreme,tilt,0.27456721512744403,0.44345471265908887,0.16888749753164484,0.6151043832864512,0.08812217765458313,0.10165537438713887,0.48458463943001984,0.10949353138011202,informed,0.0,True,False,True,True
290,offset_drift,5,low,mixed,0.27586942778355744,0.37992190927529024,0.1040524814917328,0.3771801838562939,0.056425920825623616,0.04983141657936027,0.3034051955252848,0.09730607360364504,informed,0.0,True,False,True,True
295,offset_drift,1,medium,mixed,0.0647483618016144,0.15011948284516147,0.08537112104354706,1.3185062705542994,0.08022489667747698,0.0769050170368248,0.4352374980515205,0.13966244979327622,informed,0.0,True,False,True,True
295,offset_drift,2,medium,mixed,0.09491398786619613,0.27839165353620143,0.18347766567000529,1.9330940548895779,0.07586004029855392,0.0579570436937263,0.3993172006106432,0.08913331275188888,informed,0.0,True,False,True,True
295,offset_drift,3,high,tilt,0.24601463755519698,0.29982299148337166,0.05380835392817468,0.21872013170802485,0.1414148672555431,0.12307046626211676,0.94342821257146,0.1881805138313168,informed,0.0,True,False,True,True
295,offset_drift,4,low,waviness,0.09809775240591176,0.21890342236510887,0.12080566995919712,1.2314825467083472,0.021657710541868592,0.031338680126793694,0.10625177485695371,0.08612229005835578,informed,0.0,True,False,True,True
295,offset_drift,5,medium,mixed,0.14848752460900988,0.3059764141885548,0.15748888957954493,1.0606203450036427,0.04318657408483243,0.044561163684032234,0.3281090293965905,0.08562045294276693,informed,0.0,True,False,True,True
313,offset_drift,1,medium,tilt,0.18091125973414074,0.5929185739928916,0.41200731425875087,2.2774000626838746,0.13017839245926063,0.17313161412234343,0.6889884062939557,0.1076915001383169,informed,0.0,True,False,True,True
313,offset_drift,2,medium,bend,0.04894958925381986,0.19656640931610345,0.14761682006228358,3.015690679176926,0.011084449146841181,0.0103356154164429,0.1345152513867741,0.08511861582717803,informed,0.0,True,False,True,True
313,offset_drift,3,high,mixed,0.08998224053846039,0.15049697863266592,0.06051473809420553,0.672518685154769,0.07595227301971622,0.0464770030149054,0.5454816085372484,0.14606236246339394,informed,0.0,True,False,True,True
313,offset_drift,4,low,waviness,0.10914402607385108,0.23316384884625016,0.12401982277239908,1.1362951068754092,0.06304038036282986,0.05184014966256427,0.36294384860638046,0.0978800173605878,informed,0.0,True,False,True,True
313,offset_drift,5,medium,waviness,0.1183920587173626,0.24862629386100463,0.13023423514364202,1.100025090825984,0.024691077549089127,0.029653466286349933,0.1526582185856975,0.08938901546966362,informed,0.0,True,False,True,True
323,offset_drift,1,medium,bend,0.07594634747873684,0.22148934698796394,0.1455429995092271,1.916392352508798,0.005680529022580488,0.0,0.0783487951425869,0.08511861582717803,informed,0.0,True,False,True,True
323,offset_drift,2,medium,waviness,0.1039798836226004,0.16655966160386954,0.06257977798126914,0.6018450473401684,0.01667674499111897,0.0,0.130503236067657,0.10232069334221194,informed,0.0,True,False,True,True
323,offset_drift,3,high,mixed,0.20146448613351137,0.4379806424734601,0.2365161563399487,1.1739843625998105,0.06928376217558152,0.009391362200262265,0.5462536610520664,0.1703964699850263,informed,0.0,True,False,True,True
323,offset_drift,4,low,twist,0.15891110242722306,0.2998504289908661,0.14093932656364305,0.8869067321975783,0.009222321904535544,0.0,0.08987431191191111,0.10537157379907465,informed,0.0,True,False,True,True
323,offset_drift,5,medium,mixed,0.22872640115507778,0.4251329352906277,0.1964065341355499,0.8586963863536906,0.0116152533218084,0.000286386184088272,0.09183465530601609,0.09725309817512214,informed,0.0,True,False,True,True
327,offset_drift,1,medium,mixed,0.13421937575943577,0.3321503768206129,0.19793100106117711,1.4746827717030442,0.0022239448944383106,0.0,0.02121231535771631,0.08511861582717803,informed,0.0,True,False,True,True
327,offset_drift,2,medium,mixed,0.15214225464406458,0.24072162709085287,0.08857937244678829,0.5822141432964756,0.05736610176894471,0.0,0.5620937270477172,0.01889157034622576,informed,0.0,True,False,True,True
327,offset_drift,3,high,waviness,0.18466975717269396,0.3024968362387749,0.11782707906608092,0.6380420967137294,0.01948571817335358,0.0,0.13181474210041344,0.09535872262385148,informed,0.0,True,False,True,True
327,offset_drift,4,low,mixed,0.19713846867098883,0.2785139452194357,0.08137547654844685,0.4127833451129073,0.024298015416649665,0.007669163031439913,0.2362234891237959,0.050072616689753234,informed,0.0,True,False,True,True
327,offset_drift,5,medium,bend,0.22516398322796216,0.2566989175429313,0.03153493431496912,0.14005319084732257,0.04754868384027063,0.0,0.3407119442358512,0.08707816917177197,informed,0.0,True,False,True,True
329,offset_drift,1,medium,mixed,0.07433440283161917,0.2605502303981139,0.18621582756649474,2.5051096191397026,0.04839178190387012,0.0449361160131454,0.2215971099917967,0.08511861582717803,informed,0.0,True,False,True,True
329,offset_drift,2,medium,tilt,0.0929657902049165,0.3987853602940653,0.3058195700891488,3.289592541676427,0.08437677681753714,0.0611810303469028,0.7234580005075024,0.0983811589263837,informed,0.0,True,False,True,True
329,offset_drift,3,high,mixed,0.18209321017875335,0.3405308436967623,0.15843763351800894,0.8700908362397328,0.0406096658914592,0.05211783425982572,0.2381712975839636,0.12013447704720974,informed,0.0,True,False,True,True
329,offset_drift,4,low,twist,0.15811956974083832,0.2617318336722634,0.10361226393142506,0.6552779273384565,0.01783408407712997,0.022874733449471857,0.1496941934127673,0.12064890006792431,informed,0.0,True,False,True,True
329,offset_drift,5,medium,twist,0.20256871698301937,0.2427979598186226,0.040229242835603224,0.1985955355533772,0.06850265984056488,0.06474545651735031,0.4699626623301721,0.1645054689279078,informed,0.0,True,False,True,True
335,angular_drift,1,medium,waviness,0.017097392855057403,0.178868065031679,0.1617706721766216,9.46171580357469,7.370018486880417e-05,0.0,0.0005756968084293032,0.023299350407162085,informed,0.0,True,False,True,True
335,angular_drift,2,medium,bend,0.053362309394726706,0.27605828659481424,0.22269597720008755,4.17328222346566,0.010199044643245643,0.0,0.08258077517409221,0.023299350407162085,informed,0.0,True,False,True,True
335,angular_drift,3,high,mixed,0.13086087187367082,0.1350819531099089,0.004221081236238072,0.03225625181767838,0.04832796715562774,0.016706997867078785,0.44338797630446,0.0,zero,0.0111860504505224,False,True,True,True
335,angular_drift,4,low,mixed,0.16616320770837634,0.3261190571269297,0.15995584941855334,0.9626430039752412,0.0985279166505524,0.1159307256499954,0.6042720288584943,0.04238823449297371,informed,0.0,True,False,True,True
335,angular_drift,5,medium,offset,0.17449869952979358,0.26974522837070763,0.09524652884091406,0.5458294479991345,0.1214502730783411,0.08715759315336111,0.6874810763726071,0.22974316986401028,informed,0.0,True,False,True,True
337,angular_drift,1,medium,mixed,0.11644763800611546,0.3941915538396588,0.27774391583354335,2.385139970112207,0.015819594206858845,0.0,0.14466164424200478,0.04626924319626742,informed,0.0,True,False,True,True
337,angular_drift,2,medium,mixed,0.2760021854506933,0.41688190453232016,0.14087971908162683,0.5104297230530243,0.027541955847224475,0.0,0.2311740618823735,0.023299344976126946,informed,0.0,True,False,True,True
337,angular_drift,3,high,mixed,0.29705133212801543,0.3208805086833062,0.023829176555290765,0.08021905299862951,0.18430634570884452,0.06644682172637101,1.2125079184852268,0.04939209152765281,informed,0.0020772440043221,False,True,True,True
337,angular_drift,4,low,mixed,0.24814278899364206,0.34574040344244905,0.09759761444880699,0.3933123136264405,0.10486497634177115,0.0434486234481998,0.6586840489924527,0.16772388049759668,informed,0.0,True,False,True,True
337,angular_drift,5,medium,twist,0.19233023546203504,0.3751952501372256,0.18286501467519056,0.9507866209173708,0.014777707882666566,0.0,0.15270909431663987,0.02329934450166002,informed,0.0,True,False,True,True
343,angular_drift,1,medium,waviness,0.05877641761307839,0.2710236330738313,0.21224721546075292,3.611094790736712,0.00010746684940193201,0.0,0.001025231692833098,0.023299350407162085,informed,0.0,True,False,True,True
343,angular_drift,2,medium,offset,0.07113363981845987,0.4846857913301513,0.41355215151169145,5.813735281466234,0.045570159399676596,0.014124603919868299,0.3845849488755471,0.2090173241762403,informed,0.0,True,False,True,True
343,angular_drift,3,high,mixed,0.21832634383600294,0.2237907055747041,0.005464361738701157,0.025028412250634045,0.12848053972107187,0.0847258948433483,0.5894329659269886,0.0651148845995329,informed,0.0,True,False,True,True
343,angular_drift,4,low,twist,0.20069909194782504,0.2276739183454962,0.026974826397671153,0.13440432707430333,0.08959438564886067,0.10541995134452228,0.4165718950906867,0.1094931384357919,informed,0.0,True,False,True,True
343,angular_drift,5,medium,mixed,0.23520106152398237,0.28106229228064367,0.04586123075666129,0.19498734597328776,0.044086642415148806,0.0,0.30670830976527386,0.0076537945111170074,informed,0.0,True,False,True,True
358,angular_drift,1,high,bend,0.09655096179129592,0.29108456205301103,0.19453360026171512,2.014828196970404,0.0006541453133358827,0.0,0.009388817229722096,0.023299350407162085,informed,0.0,True,False,True,True
358,angular_drift,2,medium,tilt,0.07460481519802918,0.22588958151175983,0.15128476631373067,2.0278150399831985,0.028936736622720543,2.3297474266992246e-05,0.1559776514726235,0.04000234264488434,informed,0.0,True,False,True,True
358,angular_drift,3,high,bend,0.15956290829400363,0.3528024379792563,0.19323952968525268,1.211055449861806,0.028441360783665586,0.0,0.2755534708499477,0.02329934699278956,informed,0.0,True,False,True,True
358,angular_drift,4,extreme,bend,0.20256490116479395,0.3141171815288688,0.11155228036407486,0.550698959803125,0.011542050424330024,0.0,0.0915754343203038,0.03184100447608319,informed,0.0,True,False,True,True
358,angular_drift,5,low,bend,0.19497991513124543,0.29856505371274455,0.10358513858149912,0.5312605583594269,0.013419653032945459,0.0041105523386821,0.10039715690337273,0.03558638059210722,informed,0.0,True,False,True,True
371,angular_drift,1,medium,offset,0.009110363760945773,0.3013939890801659,0.29228362531922014,32.08254170620267,0.04766944402702986,9.836237668645287e-10,0.431311569606196,0.07677843762409135,informed,0.0,True,False,True,True
371,angular_drift,2,medium,mixed,0.062056258423016944,0.5343896807374976,0.47233342231448067,7.611374490139903,0.035350628267138244,0.029784302812481102,0.3011028993285717,0.1785039560198511,informed,0.0,True,False,True,True
371,angular_drift,3,high,waviness,0.06464281461171872,0.2770369792650348,0.21239416465331606,3.285657747563677,0.02580503538848585,0.0208637836409443,0.34831595263471127,0.023299350407162085,informed,0.0,True,False,True,True
371,angular_drift,4,low,waviness,0.1277356620276933,0.29263121769407985,0.16489555566638656,1.2909124440959718,0.07387411582072766,0.069863420608587,0.3679493151657149,0.0783679140144964,informed,0.0,True,False,True,True
371,angular_drift,5,medium,mixed,0.29185475476272243,0.43711521502756134,0.1452604602648389,0.497714900629032,0.2102363089612872,0.27138340318504783,1.0928642839748048,0.045480865458076634,informed,0.0,True,False,True,True
373,angular_drift,1,medium,bend,0.09201499710962055,0.2910765154277798,0.19906151831815924,2.163359501940869,0.025756899983670794,0.0,0.3266524322921093,0.0306789335280749,informed,0.0,True,False,True,True
373,angular_drift,2,medium,mixed,0.15861075109974765,0.2608013128365535,0.10219056173680585,0.6442852141374699,0.02801881396071311,0.0,0.29382996875993095,0.02015814068660716,informed,0.0,True,False,True,True
373,angular_drift,3,high,mixed,0.226332041950858,0.5587938035764489,0.33246176162559093,1.4689115989055417,0.08084970327341044,0.0,0.49952914154893613,0.03693872478524687,informed,0.0,True,False,True,True
373,angular_drift,4,low,twist,0.164871017424433,0.3900812053935679,0.2252101879691349,1.3659780323267414,0.013957675530271616,0.006198333214994772,0.1030270502929663,0.04049256789510246,informed,0.0,True,False,True,True
373,angular_drift,5,medium,mixed,0.1763707901015679,0.218094877570939,0.04172408746937112,0.23657028153779416,0.059503092720079365,0.0,0.4520101482170248,0.039805038219456634,informed,0.0,True,False,True,True
381,angular_drift,1,medium,twist,0.021739588246653483,0.2710258488696535,0.249286260623,11.466926502684533,0.0002286541056666295,3.469446951953614e-18,0.002811177376972101,0.023299350407162085,informed,0.0,True,False,True,True
381,angular_drift,2,medium,mixed,0.024129892120611486,0.2628196266498486,0.2386897345292371,9.891869111397767,0.039190545412250956,0.0034113947285565986,0.2890828707561031,0.02596889339110294,informed,0.0,True,False,True,True
381,angular_drift,3,high,bend,0.05035849950072912,0.2147013632536107,0.16434286375288157,3.263458311550806,0.024519958158926144,6.938893903907228e-18,0.20373334047055622,0.023299350407162085,informed,0.0,True,False,True,True
381,angular_drift,4,low,waviness,0.05469518935704581,0.28304169347090263,0.22834650411385682,4.174891920077818,0.03296249803536623,0.0120508936517019,0.2001163504040499,0.0397353931036667,informed,0.0,True,False,True,True
381,angular_drift,5,medium,waviness,0.07005111873129785,0.2826501608990111,0.21259904216771328,3.0349128753132537,0.015602903153365004,0.0002272077341395201,0.1279472138856924,0.023299350407162085,informed,0.0,True,False,True,True
403,angular_drift,1,medium,offset,0.003018858203315265,0.320715448572459,0.3176965903691437,105.23733443997273,0.03969592547144521,2.3738766782605904e-17,0.5340325415444044,0.19644486095478764,informed,0.0,True,False,True,True
403,angular_drift,2,medium,bend,0.06425382359099166,0.2814104809425445,0.21715665735155285,3.379669025362065,0.010651079728875277,0.003910501596771497,0.1229384544971148,0.023299350407162085,informed,0.0,True,False,True,True
403,angular_drift,3,high,waviness,0.09272433166962486,0.2997231392690352,0.20699880759941036,2.2324108879742957,0.02291364017970905,0.005639211124235294,0.2471829037158879,0.023299350407162085,informed,0.0,True,False,True,True
403,angular_drift,4,low,mixed,0.1487735224512474,0.2869017513440301,0.13812822889278273,0.9284463163668583,0.019712135878756195,0.0250618596351887,0.1279149595916948,0.023299350407162085,informed,0.0,True,False,True,True
403,angular_drift,5,medium,waviness,0.19604640951860702,0.38103074484979893,0.1849843353311919,0.9435742066657681,0.016793764483900204,0.0,0.128962215193123,0.023299350407162082,informed,0.0,True,False,True,True
422,angular_drift,1,high,tilt,1.0125544920830232e-08,0.209501526058772,0.20950151593322708,209501.51593322709,2.0302457318329664e-09,1.9412231273944226e-09,1.1771102137497854e-08,0.018008599402754167,informed,0.0,True,False,True,True
422,angular_drift,2,medium,twist,0.002493981330959816,0.15514325040126753,0.1526492690703077,61.20706164691305,0.0013245674347005722,0.0012558946026042998,0.013372545424302102,0.023299350894049293,informed,0.0,True,False,True,True
422,angular_drift,3,high,twist,0.033084644967335715,0.043766788290027565,0.01068214332269185,0.32287314351531565,0.044882294690409774,0.01793194816201879,0.2646573120509166,0.1287289460444477,informed,0.0,True,False,True,True
422,angular_drift,4,extreme,tilt,0.05153220968311275,0.44996847472664886,0.39843626504353613,7.731790806053962,0.07773639416818312,0.0828533656620769,0.42750999599959305,0.07078403052285963,informed,0.0,True,False,True,True
422,angular_drift,5,low,mixed,0.05815856190636119,0.3260242263356345,0.2678656644292733,4.605782117868617,0.05145527482665462,0.0,0.3726303950273001,0.06759579851528062,informed,0.0,True,False,True,True
433,angular_drift,1,medium,mixed,0.10522340254310232,0.17513114239630104,0.06990773985319872,0.6643744467830018,0.09690388340721716,0.06832474252274992,0.8998354766288322,0.006362448350991081,informed,0.0,True,False,True,True
433,angular_drift,2,medium,mixed,0.07695163407471524,0.275292561331866,0.1983409272571508,2.577475184796909,0.02430246204604156,0.030459601475184166,0.1434494810985644,0.09019868886464213,informed,0.0,True,False,True,True
433,angular_drift,3,high,mixed,0.2088156535945917,0.3819934275563399,0.17317777396174822,0.8293332946100239,0.05243059815989039,0.0416592961549139,0.5228414897177603,0.02329934992496698,informed,0.0,True,False,True,True
433,angular_drift,4,low,mixed,0.2692724251695869,0.4252927147516052,0.1560202895820183,0.579414284562399,0.09095027319171932,0.11392596834199234,0.4576905288808222,0.027722239508349872,informed,0.0,True,False,True,True
433,angular_drift,5,medium,mixed,0.29816945672095496,0.4288896486289089,0.13072019190795392,0.4384090622343314,0.13277255100971871,0.06354885614193723,0.9391640774339881,0.16308640104111696,informed,0.0,True,False,True,True
463,angular_drift,1,medium,mixed,0.11420963663168039,0.4466760879881011,0.3324664513564207,2.911019255131738,0.07460208138598552,0.0570449090039612,0.4005184837698555,0.03875738135155067,informed,0.0,True,False,True,True
