assembly_id,batch_condition,component_index,severity,scenario_type,safe_predicted_quality,safe_actual_quality,safe_prediction_error,safe_prediction_absolute_error,safe_z_adj,safe_theta_adj,safe_locator_offset,safe_correction_utilization,safe_correction_effort,safe_capability_penalty,safe_mean_gap,safe_max_gap,safe_parallelism,safe_rms
290,offset_drift,3,high,mixed,0.6284608813820942,0.8107945857652764,0.1823337043831822,0.1823337043831822,-0.08830152526926982,-0.12095699948784944,-0.04234799371846998,0.10079749957320787,0.0663350937552945,0.00017601378654094848,0.5408130921577793,1.6053993884992395,0.321118233054016,0.7059537165196602
290,offset_drift,4,extreme,tilt,0.6772776590015184,0.7546881389246589,0.07741047992314054,0.07741047992314054,0.21128894481177518,0.039015818438213445,-0.23702734311011808,0.23702734311011808,0.14649454062595102,0.0008584260173283366,0.685870504207656,1.3993836144343228,0.16740450080337954,0.7889055309105147
290,offset_drift,5,low,mixed,2.2020042983156833,1.9920654478117314,-0.2099388505039519,0.2099388505039519,-2.370615138163737,0.09693325901372196,0.9636054643400147,0.9636054643400147,0.7819273435150705,0.7087042631309498,1.654222304344445,2.5657977416840683,1.8279258077048284,1.7768169169172896
295,offset_drift,1,medium,mixed,2.061121171233018,1.8519815672625224,-0.20913960397049558,0.20913960397049558,-1.7231109944604854,-0.11928343612454162,0.44973678569323017,0.6892443977841942,0.478609773386097,0.009162692607227645,1.2188450572498348,2.4148237072106715,2.081891711286853,1.3731342453831474
295,offset_drift,2,medium,mixed,1.703383065941687,1.9424003273159631,0.23901726137427604,0.23901726137427604,-0.275569129512367,-0.025217786923620755,0.40800829684903595,0.40800829684903595,0.24431027286500184,0.0023875003770948665,1.160108859421543,2.5800208224490646,2.2715620209273775,1.388928164765677
295,offset_drift,3,high,tilt,1.9697654710468229,2.7575270590210366,0.7877615879742137,0.7877615879742137,-0.430671656565917,0.29931767589824854,-0.2882859359962532,0.2882859359962532,0.24152383913884276,0.0023333505948946237,1.5247917015434724,3.4540428053715546,3.5990112375751337,1.8417333567398875
295,offset_drift,4,low,waviness,1.4807167126051541,1.5165704944327094,0.035853781827555276,0.035853781827555276,-0.6972625734828184,-0.1844007542429691,0.8785602946741029,0.8785602946741029,0.5395275230586704,0.08740174385263935,1.7427026031480841,2.3291539014955926,0.3805998206570873,1.8083359684248008
295,offset_drift,5,medium,mixed,1.2813395851335558,1.8153672217682915,0.5340276366347356,0.5340276366347356,-0.4616729893139091,-0.0029571447762091196,-0.25956213353299173,0.25956213353299173,0.18392143769019847,0.0013530838096811823,2.0688316125799604,2.7059164820844632,0.5720716385567277,2.1132130180194606
313,offset_drift,1,medium,tilt,1.234259899832501,0.9248505268207785,-0.30940937301172244,0.30940937301172244,-1.0309302999225636,-0.109971624305776,0.6748878405044798,0.6748878405044798,0.4596820661246831,0.0084523040766663,0.5850741197741732,1.2996801254316215,0.9633585828059003,0.7041667841727004
313,offset_drift,2,medium,bend,0.605813387183011,0.42539206105724603,-0.180421326125765,0.180421326125765,0.1778665123453127,0.07873821340244636,-0.372232411201621,0.372232411201621,0.22205416674433423,0.0019723221187408235,0.26589318950943586,0.6328426849295734,0.4108833533077694,0.32506292733212455
313,offset_drift,3,high,mixed,0.951812630823943,0.7445562886958831,-0.20725634212805988,0.20725634212805988,-0.09266588275859888,0.04187406999054888,-0.31775083216163613,0.31775083216163613,0.18579304881806727,0.0013807622795645091,0.30432164415074553,0.805491597847709,1.2487996968093036,0.369724070535556
313,offset_drift,4,low,waviness,2.0166006634565274,1.9494253410631581,-0.06717532239336932,0.06717532239336932,0.35848357762585703,0.10427288811049196,0.7846980113687583,0.7846980113687583,0.4632721392842202,0.008584843001479115,1.102219038969774,1.9246917415777243,3.0687069241124263,1.2074002966518087
313,offset_drift,5,medium,waviness,1.3903549236558388,1.5138133199010007,0.12345839624516186,0.12345839624516186,-0.1510843134908022,-0.24206704040998128,0.7749191205828991,0.7749191205828991,0.4636247977271085,0.008597918122700091,1.0852267327041734,2.3783419868922633,1.1561850790331407,1.2788718031212765
323,offset_drift,1,medium,bend,0.835199307204523,0.7967645841988303,-0.03843472300569262,0.03843472300569262,-0.8229476397362898,0.043453896254255664,-0.4785423927963198,0.4785423927963198,0.3359925351771343,0.004515639347790313,0.6688322550270623,0.9894404793952426,0.7584137078677443,0.7175865151181572
323,offset_drift,2,medium,waviness,0.49796485622051795,0.3480407452465818,-0.14992411097393615,0.14992411097393615,0.23697645226713915,-0.05222044663895109,-0.07496797486993012,0.09479058090685566,0.07416015137615915,0.00021998912208539363,0.25112984130515276,0.6521534426056345,0.15300527521105955,0.3115417751002774
323,offset_drift,3,high,mixed,0.9624550825707812,1.1286794184737359,0.1662243359029547,0.1662243359029547,-0.8275688036089466,0.0027858208792723715,0.6713805381334204,0.6713805381334204,0.43217914355833037,0.007471152485072478,1.2687115501443567,1.7119916303584317,0.3531800619962904,1.2851444572401212
323,offset_drift,4,low,twist,1.2727152146322178,0.7905473668654274,-0.48216784776679045,0.48216784776679045,0.5281368715549828,0.021627928746598135,-1.0,1.0,0.5901845494474353,1.263932712096259,0.8155477224355169,1.5035504072358759,0.02429852294756063,0.875283710797413
323,offset_drift,5,medium,mixed,0.7540262991593313,0.6915035743150594,-0.0625227248442719,0.0625227248442719,0.5472043509389946,-0.04953208737145576,-0.10005867022867598,0.21888174037559782,0.14097839430159587,0.0007949963063942495,0.383172668279106,0.7832797768475452,0.9889527031117811,0.44882029843529775
327,offset_drift,1,medium,mixed,0.6568412036555005,0.6815044378425237,0.02466323418702321,0.02466323418702321,-0.595559032685743,-0.0016529015572470662,-0.827342385976727,0.827342385976727,0.4970740423518695,0.01307726254149813,0.5267519303672181,1.0227478006832598,0.5245030600715762,0.5930360050590758
327,offset_drift,2,medium,mixed,1.0146084689377082,0.4823110101591373,-0.5322974587785709,0.5322974587785709,-0.02566958935039887,-0.03624299281699428,1.0,1.0,0.5776439558226913,1.2633469015879395,0.3536028530348732,0.789872896122807,0.32733887983129245,0.4106662146244555
327,offset_drift,3,high,waviness,0.3581870565043357,0.39607508847558737,0.03788803197125168,0.03788803197125168,0.23612975436730288,0.002474210279864719,0.1344724973156879,0.1344724973156879,0.09488284964443937,0.00036011020626597155,0.2608396885301114,0.6707261374940885,0.28415576403412046,0.3135861145809127
327,offset_drift,4,low,mixed,1.8910170069127252,1.7375790109839202,-0.15343799592880503,0.15343799592880503,-2.380846899708584,0.05036494317062723,0.866936806592612,0.9523387598834336,0.7439287795384527,0.5745341532988322,1.877353639202557,2.638834596354869,0.6252665591953726,1.9514257255808058
327,offset_drift,5,medium,bend,1.5569559130594834,0.5585615446602689,-0.9983943683992146,0.9983943683992146,2.5,-0.030063921746818822,-1.0,1.0,0.816624692712552,1.2766750355499148,0.5541401187953031,1.006151034999034,0.10055209049574909,0.6030857137324306
329,offset_drift,1,medium,mixed,0.6780918893949311,0.3769634752857599,-0.30112841410917124,0.30112841410917124,-0.09617638278491247,0.018820861059267502,-1.0,1.0,0.5778482998472253,1.2633563463054531,0.25040615236853386,0.7682635693639225,0.12480533959874379,0.33920956886399894
