assembly_id,batch_condition,zero_final_quality,random_final_quality,old_bo_final_quality,safe_bo_final_quality,safe_improvement_vs_zero_percent,safe_improvement_vs_random_percent,safe_improvement_vs_old_bo_percent,safe_final_mean_gap,safe_final_max_gap,safe_final_parallelism,safe_final_rms
343,angular_drift,1.0428387355588424,2.041893510061966,2.242821924301293,1.7205295019780606,-64.9851931378492,15.738529286679242,23.287288957902543,1.7626116573206616,2.6417820033465986,0.70771858118942,1.8689582942105682
358,angular_drift,1.595506542569506,2.031882472745917,0.9656877153602258,0.7881110618580559,50.60433531103976,61.21276341377213,18.388620946257905,0.3374549481054434,0.8144274398056499,1.3360041312245214,0.4174510611737158
371,angular_drift,1.177167461040801,2.4821225886313787,1.504117905771542,1.7223658278455938,-46.31442720330987,30.60915541664315,-14.510027520887794,1.454574304298872,2.5224541625786085,1.2268739176955723,1.6119511247367782
373,angular_drift,0.8512727382291406,1.946283326536644,1.8492888751673733,1.6421266895724886,-92.90253473740052,15.627562175410164,11.202262035785786,1.1154030492109028,3.482528647004483,0.36600575591804935,1.5294545393245818
381,angular_drift,1.3694164646670277,2.7378247301180973,1.2028299237952826,1.2620603042688825,7.839555253503453,53.90280866465682,-4.924252323779123,0.7880455344899401,1.6917277294827753,1.418640422054934,0.9253619846058775
403,angular_drift,1.5777069061933384,1.9547590210521268,1.2835321291125164,2.1024915567232614,-33.26249308219823,-7.5575830104940085,-63.80513654745871,2.0110566772622405,2.8138426314510343,1.4885615047013676,2.084533126988688
422,angular_drift,1.8965852668088503,3.394937300828711,1.069420896674893,1.3115778144257597,30.84530195509798,61.366655752210775,-22.643742842859655,1.6212758688197066,1.8721803016812264,0.33690746923415404,1.6246872250523365
433,angular_drift,1.5562563369493014,0.5735410701042263,1.176419085623697,0.585670743609418,62.366691803646134,-2.1148744418577414,50.2158073796537,0.43988621045917065,1.1639736004940244,0.17078070549905355,0.532785886737433
463,angular_drift,1.6833994954649896,0.8019946370997748,1.5083295448521454,1.069110029943843,36.4910092450436,-33.306381425445466,29.119598989977824,1.046295695043529,1.622391813694255,0.5192994619856499,1.1271393872681288
467,angular_drift,1.2559125566576352,0.7767038612276216,1.6400491075214845,1.1360136974401072,9.54675216693552,-46.26085360829511,30.73294621300079,0.4937848718324845,1.297137989411909,1.7749923569939983,0.662391319685897
468,angular_drift,1.1040780371259786,1.1337859177948582,1.0701116434061146,0.7749992654866289,29.805752906377293,31.645008698471628,27.577718618232865,0.6824268518783219,1.3764705087083013,0.2723449752359648,0.7562656473985252
476,angular_drift,1.2328993788040827,1.3776937304061432,0.743145566102106,0.8500683181707877,31.05128181706464,38.29772906637326,-14.387861133250812,0.6982774987106832,1.3890108062045186,0.4877611701457088,0.7755347565251444
483,angular_drift,1.991058413357631,1.664790285909405,1.0581195056416135,0.9729720030273665,51.132925257245944,41.555881767061564,8.047059161112049,0.9131043531044978,1.803401939137576,0.1909379980521826,1.0073871593908963
488,angular_drift,1.341694785153852,1.495605403217594,0.5897780802851912,1.1457353073445533,14.60536926711153,23.393208871828243,-94.26549504697178,1.1031773881758824,2.1429184346600216,0.16717375127423506,1.2175443511151165
501,angular_drift,1.0930517943132616,5.748738251908375,1.0490826697858704,0.5795378341530766,46.97983781114541,89.9188689977198,44.75765820520448,0.41686253301183,1.1960161513838539,0.13681273128617794,0.5463040944851802
504,fixture_drift,0.7828474051137029,0.6761055002306178,0.7532869106919103,2.4568734735618074,-213.8381065726295,-263.38610952340645,-226.15374549719917,2.3918786435693757,3.405946841947385,1.5571769175651073,2.5037275263724728
510,fixture_drift,1.0825623653607004,1.8384855210558009,0.9877369590553552,0.7404430623674134,31.602733841509057,59.725379727647045,25.036412216917235,0.48200680292395826,1.1030107239290805,0.6943068505614614,0.5664574914306342
526,fixture_drift,1.3874174607332332,2.016788879466929,0.9861920704805396,1.6226780935087006,-16.95672999899648,19.541499359238756,-64.53976279874385,1.3047030413387106,3.006816721370763,0.5649791743880841,1.5972841237943338
538,fixture_drift,0.8792614880686362,1.4347173666544466,0.5054407102262762,0.7765409167273336,11.682596444311017,45.874990100794925,-53.636401068622064,0.7865957896533925,1.410791459330584,0.0944648929045302,0.8898527416078164
539,fixture_drift,1.4073166062957396,1.8478802716698068,1.621252748184557,0.8760993266054806,37.74682095797189,52.58895611165285,45.9615826350014,0.47890210000516353,1.2030132703934884,1.042393342582474,0.5880671271114288
545,fixture_drift,0.961731471277832,0.4091955458642471,1.3842335096659966,1.236625489179433,-28.583240344246537,-202.20893205657973,10.663520241045171,1.336199936084036,2.102960113153348,0.20465609228458392,1.4348064672284273
