assembly_id,batch_condition,global_final_quality,global_final_mean_gap,global_final_max_gap,global_final_parallelism,batch_final_quality,batch_final_mean_gap,batch_final_max_gap,batch_final_parallelism,individual_final_quality,individual_final_mean_gap,individual_final_max_gap,individual_final_parallelism
79,normal,1.3822724758840657,1.1788092011538516,1.7768712365372414,1.229473230709679,0.914292585928945,0.8531143024622848,1.2518987167661684,0.6429964942659706,0.12021044949505218,0.1318350056862382,0.2197277289005412,4.163336342344337e-17
80,normal,1.2663787110558755,1.166971884229148,1.8174318923731172,0.8224715783929245,0.8019540819734984,0.8412769855375816,1.298325905593353,0.23599484194921616,0.21813678379650042,0.2432414665790537,0.3934357669272874,1.249000902703301e-16
81,normal,1.0035055161319981,0.657795513404967,1.267010416772128,1.1735679808484223,1.1300746852250532,0.48576487891071257,1.3212504729493033,1.76004471729213,0.15170970378262466,0.13407993982962627,0.31695246260878596,8.326672684688674e-17
82,normal,0.30829369092365577,0.20968926529882828,0.5890471498272059,0.13944603577130033,0.4017275354678486,0.2342272635892985,0.559328689885979,0.4470307006724079,0.2513700450797501,0.2204978728534107,0.5284487663539967,5.551115123125783e-17
83,normal,0.4482176675916152,0.36782641768580426,0.573747676418726,0.4184107637035419,0.5990475966745342,0.6884446319424764,0.9053104738368796,0.16806597274016633,0.18866298302170592,0.18421720469398858,0.3748253311771981,2.7755575615628914e-17
84,normal,0.25924700883688023,0.1693771623196604,0.30707189652116773,0.32539341481461204,0.44011921920464264,0.4077926737360231,0.6545731702841486,0.2610833216290961,0.19984773069620287,0.19424731468334816,0.39826719318268383,2.7755575615628914e-17
85,normal,0.7638759469123615,0.6837595809057758,1.134665383455139,0.484632317785231,0.8272445130680512,1.0094544795973426,1.3053355215999962,0.10184441865847726,0.1719598498468986,0.15655278835891492,0.3553039162575533,2.7755575615628914e-17
86,normal,0.9030286584748402,0.7865182335518586,1.1196378958784448,0.8279423126055446,0.8958613583995463,1.1122131322434254,1.2583222106210765,0.2414655761618364,0.13848497281007555,0.12011814799967557,0.2960446782646808,0.0
87,normal,0.11016518077156273,0.09856258652436006,0.22027346770545625,0.007864636826334093,0.513832938791366,0.3615579411792964,0.6395626828110931,0.5786120996173741,0.12812922086664874,0.11415119066380118,0.26746009595226117,3.469446951953614e-18
88,normal,1.1147184416677591,0.8179358399950819,1.452458556367362,1.142999394085696,1.077060797448268,1.1436307386866487,1.4994488242798705,0.5565226576419884,0.16341269438631412,0.14081717141544642,0.34708721681589677,0.0
89,normal,0.6443113247232523,0.3770287846153821,0.8644193422792555,0.7531757352165066,0.256590478859977,0.21639562098140594,0.39108132666852913,0.16669899877279837,0.20544082450963558,0.20259726949355342,0.40574209755807716,4.163336342344337e-17
90,normal,0.5408930189565415,0.3894255994502724,0.7763632980801751,0.4880638474667977,0.15186393618435443,0.11247980144188949,0.2517350620079131,0.0984128889769105,0.11085291549546336,0.11144814643503145,0.2160084988424592,6.938893903907228e-17
91,normal,0.525121923135574,0.25774868942823076,0.5898694798491877,0.8022813662659332,0.20679414394695622,0.1469754890700142,0.2704887254139712,0.21580462982222498,0.035916347911947824,0.036749371790706586,0.06844801988133734,0.0
92,normal,0.9941693333686198,0.8986730985231426,1.3837794332877977,0.7164029766834804,0.5386972228812359,0.5729781998315759,0.8940496410804135,0.12992624023977195,0.15436214740460877,0.14196841994604956,0.3165846903784733,1.6653345369377348e-16
93,normal,0.5383804468001131,0.27798730282923273,0.6705927887900505,0.7345337623158331,0.915372439564824,0.4590875994232088,1.089413878009452,1.3210104987595415,0.31911220241462607,0.2923546776745262,0.6573088398189039,1.3877787807814457e-16
94,normal,0.7187784644376706,0.5973997431025724,0.8986938524530108,0.686189485235234,0.734845942243455,0.9159656513849563,1.120592956074159,0.09971274879152592,0.20774974690619852,0.20452638363620637,0.41203170626606156,5.551115123125783e-17
95,normal,0.836665673650146,0.7411892739727433,1.152594314799583,0.6309065808049446,0.3714248136116372,0.4154943752811769,0.6317036310280868,0.044429844361236204,0.11403102980866216,0.12422466683934433,0.2095789650432571,2.42861286636753e-17
96,normal,0.5860930771582272,0.45368939830134125,0.7018220505740355,0.6322907612937645,0.6565634364328203,0.7603915294437313,1.1200564047693256,0.04581402485005637,0.20697458671934604,0.18654988417336724,0.4298494089890586,0.0
97,normal,0.5261808263575767,0.3852149892552013,0.7869134080920838,0.43668412661357225,0.20152583571509716,0.1459185733474132,0.3203767352208605,0.1497926098301361,0.15526541009295836,0.13354914665995415,0.3296654395247257,5.551115123125783e-17
98,normal,0.8501554113497846,0.7104814810715555,1.2318534579643796,0.6322907612937645,0.850863594927489,1.036176379763122,1.4005914323642568,0.045814024850056145,0.2439885613910171,0.21920743779247195,0.5049614844467789,2.7755575615628914e-17
99,normal,0.5924958950538287,0.3563645501474939,0.8413608146669606,0.6322907612937646,0.18805917963766594,0.16816211339944895,0.3488562964760339,0.04581402485005648,0.22384958420197354,0.19788311031764816,0.4663631084390578,0.0
100,normal,1.5268246614633756,1.2355701194333064,2.1185808364664855,1.2941937133222443,1.0704679945723605,0.9098752207417397,1.6267960024139057,0.7077169768785365,0.2457162595558211,0.20911449090985454,0.5254714361051678,6.245004513516506e-17
101,normal,0.3150459463670481,0.2200665563466131,0.5152439679518178,0.22631785128112336,0.5604620086298512,0.509519821926144,0.8185117403966391,0.3601588851625849,0.14531296877499708,0.14538935528517608,0.2843106636642593,2.7755575615628914e-17
102,normal,0.27291561936529846,0.17462793248576913,0.45748981197880795,0.20184868890425312,0.36437887072923425,0.20833021303511146,0.5345742465311567,0.3846280475394551,0.16837678763938166,0.15194831377027454,0.34766288483897867,5.551115123125783e-17
