batch_id,batch_condition,assembly_id,n_components,variation_multiplier,batch_offset_bias_mm,batch_angular_bias_deg,fixture_drift_mm,severity_sequence,scenario_sequence,final_mean_gap,final_max_gap,final_parallelism,final_rms,final_quality_score
3,angular_drift,500,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,twist+mixed+offset+mixed+bend,1.477930601941787,2.2869704174092207,2.4399024627523636,1.645388650523616,2.025979909683373
3,angular_drift,501,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,twist+waviness+mixed+mixed+mixed,0.5113373764402207,0.9810781346857285,1.9594461288460288,0.5749330232167116,1.0930517943132645
4,fixture_drift,502,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+bend+bend+offset,0.6475751855213343,1.5650238131245178,0.11525485254504914,0.8114675555889027,0.7795029109161606
4,fixture_drift,503,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+bend+mixed+mixed+mixed,0.8956081827879757,1.8340004772167655,0.3370334470560686,1.0698652105113,1.0269791531693728
4,fixture_drift,504,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+mixed+tilt+bend,0.5954072851029826,1.3328303711269165,0.4456456616372935,0.7068240975354529,0.7828474051137031
4,fixture_drift,505,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,twist+mixed+waviness+mixed+tilt,0.8216810129437668,1.5242060786263965,0.5874237431634162,0.9436918974985024,0.974362440169924
4,fixture_drift,506,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,waviness+tilt+mixed+twist+mixed,0.5339759653156146,1.2780613289431315,0.7514647231009984,0.6026975435567801,0.8293203595636014
4,fixture_drift,507,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,offset+mixed+mixed+waviness+offset,0.4380291352024919,1.083071148654545,0.13893185253358442,0.5448801216821945,0.5524976530854059
4,fixture_drift,508,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+mixed+bend+mixed,1.1176133151866243,2.199629422526401,0.9343036908368458,1.3203639653122237,1.4075003250961835
4,fixture_drift,509,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,bend+tilt+offset+mixed+waviness,0.5646005414940063,1.3441323539091732,0.02142922941851398,0.7227452317348617,0.6513231606199942
4,fixture_drift,510,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+offset+mixed+mixed,1.1128788567216026,1.9615875763282566,0.12386456792238754,1.2306306506902638,1.0825623653607004
4,fixture_drift,511,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+tilt+mixed+mixed+waviness,0.7819939980459804,1.7060767345346077,0.01849477282310841,0.9496022816394959,0.8469298797850585
4,fixture_drift,512,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,offset+mixed+mixed+offset+offset,1.3481787616529515,2.197646032105703,0.21477203933867917,1.4275365387570595,1.270932703804906
4,fixture_drift,513,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,twist+offset+mixed+bend+tilt,0.4714792932005769,1.0138415251451036,0.2016198439005269,0.5594732306676938,0.5620295217406316
4,fixture_drift,514,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+mixed+tilt+bend,0.9299046225310447,1.595545744182883,2.274098021201988,1.0207622568424157,1.541940742059016
4,fixture_drift,515,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,bend+twist+bend+mixed+waviness,0.8051550179320405,1.766688754411082,9.71445146547012e-17,0.9884905355941414,0.8704021852623509
4,fixture_drift,516,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+bend+waviness+waviness,0.6771744290737609,1.5093510034069761,0.8140053189250306,0.7697098356809501,0.9771302089898253
4,fixture_drift,517,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,twist+bend+mixed+offset+mixed,1.1729488925290943,2.0633222497480257,0.011556914695768583,1.3183264363437803,1.1061810607262446
4,fixture_drift,518,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,tilt+bend+mixed+mixed+tilt,1.11382288836093,2.1927018733104506,1.3253513287251912,1.2416843392091417,1.5137312610398856
4,fixture_drift,519,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,offset+mixed+offset+offset+bend,1.4242832308600906,2.280044471806059,0.0,1.5202199127971003,1.2633203020795547
4,fixture_drift,520,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+waviness+twist+offset+twist,1.0482002363779543,1.9428086382740475,5.551115123125783e-17,1.1807513155534923,1.0153777939509496
4,fixture_drift,521,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,tilt+waviness+mixed+tilt+mixed,0.5834523147500044,1.4627885728123713,0.1308369139694588,0.7459166260015013,0.7277150030597005
4,fixture_drift,522,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+twist+mixed+offset+waviness,0.6772765561910422,1.5391637020989097,0.7164016243800042,0.776377422725788,0.9574903070735656
4,fixture_drift,523,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,bend+waviness+twist+tilt+twist,0.6221989374826098,1.3788699430268143,0.15286159319981604,0.7704884241809115,0.7232279845308631
4,fixture_drift,524,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,waviness+mixed+waviness+offset+bend,1.5509746366126935,2.495406460449355,2.220446049250313e-16,1.630421217907067,1.3769564509093213
4,fixture_drift,525,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,tilt+mixed+twist+offset+tilt,0.7819410542314928,1.5365027120365848,0.4713168039284014,0.9208900213048181,0.9290171731894254
4,fixture_drift,526,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,twist+mixed+mixed+bend+mixed,1.4563777951726193,2.5858574537781114,0.04338979159272466,1.617299485701971,1.3874174607332335
4,fixture_drift,527,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,offset+waviness+mixed+mixed+mixed,1.5328232878223822,2.3881673207623546,0.5738654618637009,1.6351315495836858,1.5119699760928997
4,fixture_drift,528,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+twist+twist+mixed+offset,0.5789313432453274,1.5831763500599927,0.22410594868849515,0.780799304457075,0.793944023043852
4,fixture_drift,529,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,bend+mixed+bend+bend+mixed,0.7352541432234175,1.5824540720926195,0.6956922144631694,0.9080248373757321,0.9948226126713351
4,fixture_drift,530,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+tilt+bend+mixed+bend,0.9860744145613677,2.018006173455314,2.4444564224953598,1.111499916402299,1.7457110947938423
4,fixture_drift,531,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+tilt+mixed+mixed+mixed,1.1615877855747747,2.179622198394679,1.126985680107228,1.3242910575052083,1.4728878049735254
4,fixture_drift,532,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+tilt+waviness+mixed+offset,0.5872621059281148,1.2662379625176527,1.2395381397250982,0.7313332138871121,1.001044783839971
4,fixture_drift,533,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+tilt+mixed+waviness+mixed,0.7140844329614698,1.5554042003185604,0.6798963842740509,0.8181616469177562,0.966631669958
4,fixture_drift,534,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+tilt+bend+mixed+bend,1.3039600096324582,2.2619354554207574,0.8091518436771419,1.4737219864444626,1.4598863912635534
4,fixture_drift,535,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+mixed+twist+offset+mixed,0.590446048760734,1.3666222725867356,0.7193044217131799,0.6590226489942721,0.868814087817622
4,fixture_drift,536,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,offset+tilt+waviness+bend+mixed,0.7751720013064353,1.6660089179556525,0.439507325376322,0.9070907137253595,0.9549155447640588
4,fixture_drift,537,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,tilt+mixed+mixed+mixed+offset,0.8908186818094846,1.88429516499413,0.15077598212937265,1.071255504018755,0.9848924990817717
4,fixture_drift,538,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+waviness+offset+bend+bend,0.8246614005834111,1.7676950286606405,1.6653345369377348e-16,1.0155455929542108,0.8792614880686366
4,fixture_drift,539,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+offset+mixed+twist+tilt,1.134014614149879,1.9458814790462722,1.184419745639714,1.2802185464498095,1.4073166062957405
4,fixture_drift,540,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+waviness+waviness+mixed,0.9229368419060775,2.05875570607383,2.7755575615628914e-16,1.0954367016859055,1.0040514345625629
4,fixture_drift,541,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+offset+mixed+tilt+tilt,0.5214869590662463,1.1785220737167343,0.46387582431255536,0.6007597848156168,0.7092414356102226
4,fixture_drift,542,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+twist+mixed+mixed+mixed,1.231876657132419,2.463906634246718,0.530851642148695,1.401731411210637,1.4081636211794133
4,fixture_drift,543,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+offset+offset+mixed+waviness,1.274994967921544,2.0881414689750093,0.2914962599249028,1.3616679218400007,1.2325566012304368
4,fixture_drift,544,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,tilt+mixed+twist+tilt+bend,0.677386172314901,1.3913813058472402,0.6853730326133648,0.7826244891302335,0.9045046021456752
4,fixture_drift,545,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,offset+mixed+waviness+waviness+twist,0.9804472460959944,1.858061030160755,1.1102230246251565e-16,1.1017898840080722,0.9617314712778319
4,fixture_drift,546,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+tilt+offset+bend+offset,1.2480093201219433,2.2785622541370074,1.074797343315753,1.427467404978003,1.5231574157702112
4,fixture_drift,547,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+offset+mixed+waviness+tilt,1.1111133920857434,1.83389150319349,0.47857334209184066,1.2133939939430163,1.1484128706056238
4,fixture_drift,548,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+twist+mixed+offset+mixed,1.0860318030615495,2.1071202014320534,0.5190003440404295,1.2672719856033048,1.2403729031205402
4,fixture_drift,549,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+mixed+mixed+twist+mixed,0.8727985422132046,1.7023687219856463,0.026597008813452006,0.9950323716327663,0.8800325190669673
4,fixture_drift,550,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+mixed+twist+bend,0.6858697696362637,1.5160743119607374,0.40181557880600893,0.8513164594591094,0.8662595440668139
4,fixture_drift,551,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+mixed+mixed+mixed+twist,1.2835862081932028,2.1067548194845838,0.44870635372372086,1.3952737857416815,1.2912415929946204
4,fixture_drift,552,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+bend+tilt+mixed+mixed,0.7659161859298523,1.5582787602055208,1.12387148737147,0.9093070348759758,1.1253506335396506
4,fixture_drift,553,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,offset+bend+mixed+mixed+mixed,1.4756600217605733,2.3902949434192626,0.4481404269566802,1.5795939846356897,1.4521880161045237
4,fixture_drift,554,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,bend+mixed+mixed+twist+tilt,1.3037248456802175,2.1351328387174853,0.3431119813103334,1.4206415828933932,1.2766550580017502
4,fixture_drift,555,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+tilt+mixed+mixed+tilt,0.47451055316264557,1.0904444606435755,0.676657722707856,0.5773906112730907,0.7302228820815321
4,fixture_drift,556,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+waviness+waviness+mixed+twist,1.0164843533334211,2.0498584493782452,0.2951941932354116,1.148555373992273,1.1233166361833506
4,fixture_drift,557,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+twist+bend+offset+mixed,0.6101661680679786,1.4229005118272675,0.331147489755014,0.7435953155777142,0.7836237824528495
4,fixture_drift,558,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+twist+mixed+twist+mixed,0.614560532450672,1.49104408444415,0.17885547630121512,0.8044191026211471,0.7657799382209258
4,fixture_drift,559,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,bend+twist+offset+mixed+mixed,0.4733882012389872,0.8527422175967364,1.1102230246251565e-16,0.5277309133843504,0.4506122169891522
4,fixture_drift,560,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+mixed+bend+bend,0.8011305295986018,1.8298304176660767,0.0742438024423453,0.99397889391365,0.9109593143034722
4,fixture_drift,561,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+twist+tilt+waviness+waviness,0.8348774926638078,1.6907241576874354,1.0894024827703244,1.0021058216273175,1.1847118220992021
4,fixture_drift,562,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,waviness+mixed+offset+tilt+tilt,0.46183962352074825,1.0740193677235317,0.4423069215078881,0.5338863273809958,0.6468384065637499
4,fixture_drift,563,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+mixed+twist+mixed+bend,0.9961598809603853,1.9691669673129173,0.9788907511120798,1.1828443872104952,1.3015497185366642
4,fixture_drift,564,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,tilt+waviness+mixed+tilt+bend,0.4199225807706045,0.8388528755315127,0.32393859569515826,0.4788953306623831,0.5227037486654209
4,fixture_drift,565,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,tilt+mixed+waviness+twist+bend,0.5717664756146343,1.4948546293409528,0.09989456285917234,0.7595154235767365,0.7259062427021015
4,fixture_drift,566,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,tilt+mixed+bend+tilt+twist,0.7395648591938698,1.439214740189422,0.1259243716756802,0.8734443625628479,0.7787556275739764
4,fixture_drift,567,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,tilt+twist+mixed+mixed+bend,0.8238453589857074,1.710847376170736,0.31150411015695045,0.9978178437042803,0.9536408379644461
4,fixture_drift,568,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+mixed+waviness+tilt,0.8169417763762642,1.7943159789255714,0.38410864982590215,0.9804172172335822,0.9966516432616794
4,fixture_drift,569,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+bend+mixed+mixed+mixed,1.0046137238049888,1.807771421137213,0.1975959762142011,1.1179316113909836,1.0147874974860192
4,fixture_drift,570,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+tilt+twist+offset+mixed,0.56018150242582,0.9600523525815361,0.08863669165482135,0.6225609489480696,0.5449172588934602
4,fixture_drift,571,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+twist+mixed+mixed+mixed,1.1219662335294809,2.106545217456449,0.7157081264606904,1.2783765112353065,1.3111035243575166
4,fixture_drift,572,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,waviness+mixed+mixed+mixed+offset,1.6029751808452277,2.4363787289950145,0.19989653079966185,1.6677333593748283,1.438548468129454
4,fixture_drift,573,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,bend+twist+bend+mixed+mixed,1.1457134138348404,2.028125652414478,0.016211464287416377,1.2825394239054158,1.085269101551562
4,fixture_drift,574,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,waviness+waviness+waviness+tilt+offset,0.7436806588974159,1.5327077783862397,0.8323395923437351,0.8864944726622191,1.0212678561544393
4,fixture_drift,575,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+mixed+twist+offset+offset,1.2929287930923286,2.2820354078238587,0.29202772623896694,1.4171461749536587,1.301812195641912
4,fixture_drift,576,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+mixed+waviness+waviness+tilt,0.6573476321602789,1.6646055088874225,0.3830076324964305,0.8459239115548999,0.8960806232187295
4,fixture_drift,577,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,waviness+tilt+twist+mixed+twist,0.7470819625971105,1.5890144750572315,0.16425933818337252,0.8933737078884643,0.8394441035401606
4,fixture_drift,578,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+bend+twist+mixed+mixed,1.3008136664143586,2.432238096744142,0.24972993200971527,1.4567835331157313,1.3405128618620379
4,fixture_drift,579,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,offset+mixed+mixed+mixed+mixed,1.200710385706246,2.2807184516898915,1.6653345369377348e-16,1.343723214661673,1.1788009726850086
4,fixture_drift,580,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+tilt+mixed+bend+mixed,1.4326461762880995,2.5245856641791073,0.2941625668018231,1.578129386360436,1.4332312608167526
4,fixture_drift,581,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,twist+tilt+tilt+twist+offset,0.7219186254937889,1.4258909760571679,0.2093650710192197,0.8455782100956459,0.7917102227806176
4,fixture_drift,582,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,twist+mixed+mixed+waviness+offset,0.8959870640924427,1.8126670073016895,0.43463629052247904,1.05201325133928,1.0481884337089113
4,fixture_drift,583,5,1.0,0.0,0.0,0.25121630724053284,medium+medium+high+low+medium,mixed+twist+waviness+mixed+tilt,0.8943074855489925,1.8583833617435768,0.23073226231244573,1.049360515605859,0.9999629844420904
4,fixture_drift,584,5,1.0,0.0,0.0,0.25121630724053284,high+medium+high+extreme+low,mixed+waviness+bend+twist+waviness,1.371767631842871,2.346414444772879,1.1102230246251565e-16,1.4911966950936757,1.2645742924940926
