assembly_id,batch_condition,component_index,severity,scenario_type,zero_quality,random_predicted_quality,random_actual_quality,bo_predicted_quality,bo_actual_quality,bo_prediction_error,bo_prediction_absolute_error,bo_z_adj,bo_theta_adj,bo_locator_offset,bo_correction_utilization,bo_mean_gap,bo_max_gap,bo_parallelism,bo_rms
327,offset_drift,4,low,mixed,0.607079188049952,1.7839139811026685,3.181466167982894,1.7555951315985057,1.492712140970328,-0.26288299062817777,0.26288299062817777,-2.5,-0.0014867066620487535,1.0,1.0,1.9163123590644806,2.2562459294592103,0.16041153420239862,1.9282119415250099
327,offset_drift,5,medium,bend,0.7710998642429199,1.3343861301481241,2.5762253926477072,1.3558262867764401,0.5468000774383907,-0.8090262093380495,0.8090262093380495,2.5,-0.007584458456724841,-1.0,1.0,0.5601637481222532,1.0250402341131242,0.028037761378635118,0.6282755435418695
329,offset_drift,1,medium,mixed,0.27597717257423143,1.1677757991961615,1.3588024323216696,0.5163478423824859,0.4691752852790069,-0.04717255710347895,0.04717255710347895,-0.3179788131285224,0.01967683295990974,-0.9604354105527082,0.9604354105527082,0.32489644372228865,0.9505014102602406,0.13974486925595148,0.44632468307462775
329,offset_drift,2,medium,tilt,0.5326062545469219,2.259064242968106,1.9630390292585465,0.8281618972529233,0.889117371745898,0.06095547449297467,0.06095547449297467,-0.06714603412510556,-0.02694589179644491,-1.0,1.0,0.5561670361324225,1.804850904817401,0.331455052009885,0.8137547385798546
329,offset_drift,3,high,mixed,0.8732513484386321,1.6792964401132946,3.0324832734570606,0.9399346095339947,1.108332668461235,0.16839805892724025,0.16839805892724025,0.6853843705521587,-0.0634916902290108,-1.0,1.0,0.948378491463455,1.62057123947914,0.7766844437308447,1.0464241605920297
329,offset_drift,4,low,twist,1.0272295863306213,1.387027549437216,2.4307715295757073,2.076529424461204,2.1111155929151475,0.03458616845394369,0.03458616845394369,-2.5,0.15417655390059082,1.0,1.0,1.6278145177622856,2.8885292262899624,1.9142105460328116,1.8194930588962963
329,offset_drift,5,medium,twist,1.153111939497019,1.3926310841156564,2.132548298185839,1.3788373891703298,1.0538424600187954,-0.3249949291515344,0.3249949291515344,0.5610832206094969,-0.0889749209816526,0.2865287028488841,0.2865287028488841,0.81463894070485,2.0043443683023137,0.36130397491518834,0.997562748420897
335,angular_drift,1,medium,waviness,0.2685360647665036,1.1733104436596478,1.3125740351361865,0.4783055448582531,0.6137349576474641,0.135429412789211,0.135429412789211,-0.08410190897686665,-0.005938879116813567,-1.0,1.0,0.40111473211141324,1.0841019089768666,0.38432749771292785,0.5287171600710185
335,angular_drift,2,medium,bend,0.542728844190104,1.1915258567576184,0.6229562161525976,0.7494192602989987,0.7508497621261864,0.0014305018271876246,0.0014305018271876246,0.3652517949889793,-0.05464260485204697,-1.0,1.0,0.5389924892067209,1.639555063645299,0.08138566540906009,0.7286979664786246
335,angular_drift,3,high,mixed,0.6214414571838726,1.5944151546685055,1.8045202753034666,0.969228330874481,1.0094887395056837,0.040260408631202727,0.040260408631202727,0.8401717595347584,0.03389966447658166,-0.3868803723261499,0.3868803723261499,0.9239308145732651,1.4686801150752353,0.6378306833645655,1.0035625560176402
335,angular_drift,4,low,mixed,1.0779660305327792,1.330142011047324,0.574570206711684,1.0322908354839018,0.8672493134781873,-0.16504152200571442,0.16504152200571442,-1.0785159884968114,-0.03275099616107102,1.0,1.0,0.5000442884528105,1.2963366696839769,0.8902173040787464,0.6126983481352721
335,angular_drift,5,medium,offset,1.5674361781452575,1.6165538904193326,1.5645408254143922,1.0196539953328747,1.0671937666465592,0.047539771313684476,0.047539771313684476,0.4891520621400369,-0.08288297267637867,-1.0,1.0,0.69284058050588,2.433252381111931,0.06838397945126654,1.0885068432583607
