assembly_id,batch_condition,component_index,severity,scenario_type,best_predicted_quality,second_best_predicted_quality,predicted_quality_margin,normalized_quality_margin,selected_tree_std,selected_tree_iqr,selected_tree_range,selected_utilization,selected_candidate_source,actual_regret,exact_best_hit,exact_best_miss,top3_hit,high_regret,positive_regret
381,angular_drift,1,medium,twist,0.0217395882466534,0.2710258488696535,0.249286260623,11.466926502684531,0.0002286541056666,3.469446951953614e-18,0.0028111773769721,0.023299350407162,informed,0.0,True,False,True,True,False
381,angular_drift,2,medium,mixed,0.0241298921206114,0.2628196266498486,0.2386897345292371,9.891869111397767,0.0391905454122509,0.0034113947285565,0.2890828707561031,0.0259688933911029,informed,0.0,True,False,True,True,False
381,angular_drift,3,high,bend,0.0503584995007291,0.2147013632536107,0.1643428637528815,3.263458311550806,0.0245199581589261,6.938893903907228e-18,0.2037333404705562,0.023299350407162,informed,0.0,True,False,True,True,False
381,angular_drift,4,low,waviness,0.0546951893570458,0.2830416934709026,0.2283465041138568,4.174891920077818,0.0329624980353662,0.0120508936517019,0.2001163504040499,0.0397353931036667,informed,0.0,True,False,True,True,False
381,angular_drift,5,medium,waviness,0.0700511187312978,0.2826501608990111,0.2125990421677132,3.0349128753132537,0.015602903153365,0.0002272077341395,0.1279472138856924,0.023299350407162,informed,0.0,True,False,True,True,False
403,angular_drift,1,medium,offset,0.0030188582033152,0.320715448572459,0.3176965903691437,105.23733443997271,0.0396959254714452,2.3738766782605904e-17,0.5340325415444044,0.1964448609547876,informed,0.0,True,False,True,True,False
403,angular_drift,2,medium,bend,0.0642538235909916,0.2814104809425445,0.2171566573515528,3.379669025362065,0.0106510797288752,0.0039105015967714,0.1229384544971148,0.023299350407162,informed,0.0,True,False,True,True,False
403,angular_drift,3,high,waviness,0.0927243316696248,0.2997231392690352,0.2069988075994103,2.232410887974296,0.022913640179709,0.0056392111242352,0.2471829037158879,0.023299350407162,informed,0.0,True,False,True,True,False
403,angular_drift,4,low,mixed,0.1487735224512474,0.2869017513440301,0.1381282288927827,0.9284463163668584,0.0197121358787561,0.0250618596351887,0.1279149595916948,0.023299350407162,informed,0.0,True,False,True,True,False
403,angular_drift,5,medium,waviness,0.196046409518607,0.3810307448497989,0.1849843353311919,0.943574206665768,0.0167937644839002,0.0,0.128962215193123,0.023299350407162,informed,0.0,True,False,True,True,False
422,angular_drift,1,high,tilt,1.0125544920830232e-08,0.209501526058772,0.209501515933227,209501.51593322709,2.0302457318329664e-09,1.941223127394422e-09,1.1771102137497854e-08,0.0180085994027541,informed,0.0,True,False,True,True,False
422,angular_drift,2,medium,twist,0.0024939813309598,0.1551432504012675,0.1526492690703077,61.20706164691305,0.0013245674347005,0.0012558946026042,0.0133725454243021,0.0232993508940492,informed,0.0,True,False,True,True,False
422,angular_drift,3,high,twist,0.0330846449673357,0.0437667882900275,0.0106821433226918,0.3228731435153156,0.0448822946904097,0.0179319481620187,0.2646573120509166,0.1287289460444477,informed,0.0,True,False,True,True,False
422,angular_drift,4,extreme,tilt,0.0515322096831127,0.4499684747266488,0.3984362650435361,7.731790806053962,0.0777363941681831,0.0828533656620769,0.427509995999593,0.0707840305228596,informed,0.0,True,False,True,True,False
422,angular_drift,5,low,mixed,0.0581585619063611,0.3260242263356345,0.2678656644292733,4.605782117868617,0.0514552748266546,0.0,0.3726303950273001,0.0675957985152806,informed,0.0,True,False,True,True,False
433,angular_drift,1,medium,mixed,0.1052234025431023,0.175131142396301,0.0699077398531987,0.6643744467830018,0.0969038834072171,0.0683247425227499,0.8998354766288322,0.006362448350991,informed,0.0,True,False,True,True,False
433,angular_drift,2,medium,mixed,0.0769516340747152,0.275292561331866,0.1983409272571508,2.577475184796909,0.0243024620460415,0.0304596014751841,0.1434494810985644,0.0901986888646421,informed,0.0,True,False,True,True,False
433,angular_drift,3,high,mixed,0.2088156535945917,0.3819934275563399,0.1731777739617482,0.8293332946100239,0.0524305981598903,0.0416592961549139,0.5228414897177603,0.0232993499249669,informed,0.0,True,False,True,True,False
433,angular_drift,4,low,mixed,0.2692724251695869,0.4252927147516052,0.1560202895820183,0.579414284562399,0.0909502731917193,0.1139259683419923,0.4576905288808222,0.0277222395083498,informed,0.0,True,False,True,True,False
433,angular_drift,5,medium,mixed,0.2981694567209549,0.4288896486289089,0.1307201919079539,0.4384090622343314,0.1327725510097187,0.0635488561419372,0.939164077433988,0.1630864010411169,informed,0.0,True,False,True,True,False
463,angular_drift,1,medium,mixed,0.1142096366316803,0.4466760879881011,0.3324664513564207,2.911019255131738,0.0746020813859855,0.0570449090039612,0.4005184837698555,0.0387573813515506,informed,0.0,True,False,True,True,False
463,angular_drift,2,medium,mixed,0.1240956379699427,0.3486893407967856,0.2245937028268428,1.8098436536604277,0.0281272586469091,0.0252368258274572,0.225102588450632,0.0249870629768732,informed,0.0,True,False,True,True,False
463,angular_drift,3,high,bend,0.2479503181604828,0.4319991325461642,0.1840488143856814,0.742281017226032,0.0392917549869091,0.0364504902321729,0.4257821874358055,0.023299348876393,informed,0.0,True,False,True,True,False
463,angular_drift,4,low,offset,0.2333007841167744,0.374171110449469,0.1408703263326946,0.6038142000508004,0.0760286581557164,0.0544845906118476,0.4074914178566798,0.0615829023868062,informed,0.0,True,False,True,True,False
463,angular_drift,5,medium,offset,0.1602799104484361,0.3023951168280101,0.142115206379574,0.8866688656236438,0.0239003361222183,0.031394264513331,0.179116316734772,0.106283280724114,informed,0.0,True,False,True,True,False
467,angular_drift,1,medium,mixed,0.0149150067957792,0.109406646497871,0.0944916397020918,6.335340036776355,0.0160752806480676,1.734723475976807e-18,0.2108861799864965,0.0254507580184248,informed,0.0,True,False,True,True,False
467,angular_drift,2,medium,tilt,0.0258855391609703,0.0989337249255857,0.0730481857646154,2.821968872672973,0.04973384994455,0.0,0.2890828547552123,0.0079339992884317,informed,0.0,True,False,True,True,False
467,angular_drift,3,high,bend,0.1338091729502953,0.2011525602236842,0.0673433872733888,0.5032793028203241,0.0225717279431405,0.0045903011842533,0.2153010819980555,0.0232993508902279,informed,0.0,True,False,True,True,False
467,angular_drift,4,low,tilt,0.1133639559587162,0.1342813401699201,0.0209173842112039,0.1845152988382073,0.069532745636182,0.023218034179891,0.4003323521469609,0.1580873494112412,informed,0.0,True,False,True,True,False
467,angular_drift,5,medium,waviness,0.0963105761917259,0.3071540229389664,0.2108434467472404,2.189203461180768,0.0213102408943493,0.0141094438918978,0.212161866040424,0.0232993499462536,informed,0.0,True,False,True,True,False
468,angular_drift,1,high,mixed,0.2258854529730065,0.3002421640044936,0.074356711031487,0.3291788384459302,0.0084035747198974,2.775557561562892e-17,0.0862121147190528,0.023299350407162,informed,0.0,True,False,True,True,False
468,angular_drift,2,medium,waviness,0.1902366506816772,0.3932156762595193,0.2029790255778421,1.0669817033179732,0.02748146584174,0.0,0.2630354826560809,0.0408975534875205,informed,0.0,True,False,True,True,False
468,angular_drift,3,high,mixed,0.1673705331243501,0.303360068889679,0.1359895357653288,0.8125058409433018,0.0129644192708404,0.0023545801359823,0.1198394279354228,0.0204487767437602,informed,0.0,True,False,True,True,False
468,angular_drift,4,extreme,tilt,0.1930273386853579,0.2653133165144408,0.0722859778290828,0.3744856988724887,0.0973043565288685,0.0387492886195511,0.6177426363029753,0.0359075382895612,informed,0.0,True,False,True,True,False
468,angular_drift,5,low,mixed,0.1827107634155079,0.3152185842905419,0.1325078208750339,0.7252327033065588,0.091820613528963,0.0002352631901015,0.7418408360991927,0.0801383003852228,informed,0.0,True,False,True,True,False
476,angular_drift,1,high,mixed,0.1526526431230994,0.1550562373554797,0.0024035942323802,0.0157455133642332,0.0093404203861053,0.0,0.1538527964227921,0.0004152796162382,informed,0.0,True,False,True,True,False
476,angular_drift,2,medium,bend,0.1467016608655801,0.3536308289858975,0.2069291681203174,1.4105441403960832,0.0145223909920476,0.0005489459432336,0.18082122219163,0.023299350455725,informed,0.0,True,False,True,True,False
476,angular_drift,3,high,bend,0.3376720529404438,0.3451996963038007,0.0075276433633569,0.0222927639341376,0.0279561491247468,5.551115123125783e-17,0.2502580120480775,0.0232993504314435,informed,0.0474176551389354,False,True,True,True,True
476,angular_drift,4,extreme,waviness,0.3044427149326911,0.4217689654685615,0.1173262505358704,0.3853803844897716,0.0221196221003939,0.0028969403859986,0.1749623803589687,0.0612294974888723,informed,0.0,True,False,True,True,False
476,angular_drift,5,low,mixed,0.3588580127794992,0.4655196877587119,0.1066616749792126,0.2972252845995417,0.0677391963135468,0.0121940624316676,0.5166532685777838,0.0232993504132325,informed,0.0,True,False,True,True,False
483,angular_drift,1,medium,mixed,0.0280625129097082,0.2403757055794608,0.2123131926697526,7.565722761638453,0.0063194996258077,0.0,0.0950297726949763,0.0285685430656613,informed,0.0,True,False,True,True,False
483,angular_drift,2,medium,waviness,0.040836048647168,0.2700923863215001,0.2292563376743321,5.614067601279317,0.0111757539185053,0.0004031836568006,0.0651668289673671,0.023299350407162,informed,0.0,True,False,True,True,False
483,angular_drift,3,high,mixed,0.1305225903947046,0.2517151769964422,0.1211925866017376,0.9285180920425132,0.1463012535420475,0.1359461813901116,0.6472140262692785,0.0737829379582849,informed,0.0,True,False,True,True,False
483,angular_drift,4,low,mixed,0.0980966602511696,0.2633169966552169,0.1652203364040472,1.6842605648450422,0.0614273479444821,0.0,0.5703450623607575,0.095665660542432,informed,0.0,True,False,True,True,False
483,angular_drift,5,medium,tilt,0.088641326327863,0.3878518935801914,0.2992105672523283,3.3755199707371264,0.0309543128843486,0.0,0.2948605991268933,0.0330215286584689,informed,0.0,True,False,True,True,False
488,angular_drift,1,high,offset,0.0010331880469264,0.2278842445086651,0.2268510564617387,219.56415111129695,0.0086154613619916,1.1239958601371755e-09,0.0814428704163367,0.036727303717563,informed,0.0,True,False,True,True,False
488,angular_drift,2,medium,mixed,0.0497642289876635,0.2712572651607401,0.2214930361730765,4.450848343857276,0.072895050184893,0.0388190882501959,0.3897150770326182,0.0590559713670831,informed,0.0,True,False,True,True,False
488,angular_drift,3,high,offset,0.0274366958625054,0.2820134388894095,0.254576743026904,9.27869537580888,0.0192746588405341,0.0152694845927689,0.1708572482868917,0.0232993509538373,informed,0.0,True,False,True,True,False
488,angular_drift,4,extreme,waviness,0.1190274650156527,0.3067794219560357,0.1877519569403829,1.5773834796506212,0.0240039906666851,0.0004934749161009,0.2418795474558509,0.0232993506804996,informed,0.0,True,False,True,True,False
488,angular_drift,5,low,offset,0.1205743518238728,0.3725359767823788,0.2519616249585059,2.0896784527322607,0.0298235483893543,0.0,0.2726221658823826,0.0841807233726583,informed,0.0,True,False,True,True,False
501,angular_drift,1,medium,twist,0.0196962329398972,0.2709811543802918,0.2512849214403945,12.758019373917149,0.0003487284227957,0.0,0.0021220510339485,0.023299350407162,informed,0.0,True,False,True,True,False
501,angular_drift,2,medium,waviness,0.0690243090704207,0.2792454743772856,0.2102211653068648,3.0456105702179603,0.0143045523890271,0.0,0.204675682633993,0.023299350407162,informed,0.0,True,False,True,True,False
501,angular_drift,3,high,mixed,0.1409145015475651,0.3539947560671255,0.2130802545195604,1.5121243887566536,0.0661224792842073,0.0,0.539426508722618,0.0560202480847703,informed,0.0,True,False,True,True,False
501,angular_drift,4,low,mixed,0.1381991370789224,0.2565590718165481,0.1183599347376256,0.8564448175246783,0.0172445527765651,0.0009707409016921,0.1328359080586439,0.0158042086132355,informed,0.0,True,False,True,True,False
501,angular_drift,5,medium,mixed,0.2126804300965384,0.3456279239517195,0.132947493855181,0.6251044997174138,0.0345922947446249,0.0047326270638179,0.3470290786927449,0.056479642417162,informed,0.0,True,False,True,True,False
504,fixture_drift,1,high,mixed,0.1187917531232695,0.2575542004134472,0.1387624472901776,1.168115156497309,0.0116250289589897,0.0,0.1539360017494393,0.2512163072405328,informed,0.0,True,False,True,True,False
504,fixture_drift,2,medium,mixed,0.2006889125072368,0.3113811150861126,0.1106922025788758,0.551561126102989,0.1144457346878975,0.0483393025451281,0.7256990055508518,0.2512163072405328,informed,0.0,True,False,True,True,False
504,fixture_drift,3,high,mixed,0.1907730761968107,0.2399590774227847,0.049186001225974,0.2578246480401216,0.0580453278388924,0.0031899708419413,0.4248747652913522,0.2512163072405328,informed,0.0,True,False,True,True,False
504,fixture_drift,4,extreme,tilt,0.1935467531679521,0.3109002576204111,0.1173535044524589,0.6063315583011835,0.0340761643430571,0.0158037755992102,0.2501221963282793,0.2512163072405328,informed,0.0,True,False,True,True,False
504,fixture_drift,5,low,bend,0.2111278830931093,0.2149441278399011,0.0038162447467918,0.0180755127692386,0.0139820367667982,2.775557561562892e-17,0.1488147017253185,0.2512163072405328,informed,0.0284640871995165,False,True,True,True,True
510,fixture_drift,1,high,mixed,0.112600492066384,0.4083161368466717,0.2957156447802876,2.626237588783781,0.047709978205846,0.0,0.4105474621816924,0.0715891448204074,informed,0.0,True,False,True,True,False
510,fixture_drift,2,medium,mixed,0.1694442793122083,0.2202422414781127,0.0507979621659044,0.2997915442887688,0.0491072401987921,0.0862136262084599,0.2670089868034848,0.3390076642067197,informed,0.0,True,False,True,True,False
510,fixture_drift,3,high,offset,0.1637214406368484,0.3976393529759749,0.2339179123391264,1.428755521752226,0.0424971343765231,0.0,0.3335319998238435,0.255649442746397,informed,0.0,True,False,True,True,False
510,fixture_drift,4,extreme,mixed,0.2704799609825371,0.3661543345529775,0.0956743735704404,0.3537207459765101,0.0844590216493269,0.0003848710172144,0.6278508954383487,0.2512163072405328,informed,0.0,True,False,True,True,False
510,fixture_drift,5,low,mixed,0.292625357575287,0.3015647310736364,0.0089393734983494,0.0305488682608427,0.0350797643464417,0.0,0.2895155108872643,0.2512163072405328,informed,0.0,True,False,True,True,False
526,fixture_drift,1,high,twist,0.0510208639897914,0.1290973880224087,0.0780765240326172,1.5302861991564711,5.834580911606502e-05,6.938893903907228e-18,0.0003958182755339,0.2512163072405328,informed,0.0,True,False,True,True,False
526,fixture_drift,2,medium,mixed,0.2399288170235134,0.3856340415137225,0.1457052244902091,0.6072852202490114,0.0287839096434271,0.0,0.1550995299683826,0.2512163072405328,informed,0.0,True,False,True,True,False
526,fixture_drift,3,high,mixed,0.337138281352715,0.4029656275442279,0.0658273461915128,0.1952532531381212,0.0554447501791223,0.0,0.4251148051162011,0.2512163072405328,informed,0.0,True,False,True,True,False
526,fixture_drift,4,extreme,bend,0.4726408063463539,0.4755498308238163,0.0029090244774624,0.006154831403471,0.1066193778664893,0.0925295608106498,0.8151580498990029,0.3304988406673662,moderate_random,0.026427098132191,False,True,True,True,True
526,fixture_drift,5,low,mixed,0.4854071317605547,0.5182604554574388,0.032853323696884,0.0676819963022097,0.1752985158315251,0.2065617778190987,1.199411069652811,0.2512163072405328,informed,0.0813981784251126,False,True,True,True,True
538,fixture_drift,1,high,mixed,0.286794884153042,0.3250084036269469,0.0382135194739048,0.1332433791026518,0.0089262214275804,0.0,0.1200918805316619,0.2779772196722743,informed,0.0,True,False,True,True,False
538,fixture_drift,2,medium,waviness,0.2248162007898441,0.3819680925652839,0.1571518917754397,0.6990238747177465,0.0308411965612547,0.0,0.2894878563529058,0.2594781918373069,informed,0.0,True,False,True,True,False
538,fixture_drift,3,high,offset,0.2115426382046891,0.3212179986289841,0.1096753604242949,0.5184551036853988,0.0387864190944522,0.0200018390342895,0.227044085202851,0.264381574967181,informed,0.0,True,False,True,True,False
538,fixture_drift,4,extreme,bend,0.4133154388904257,0.4478681329527575,0.0345526940623318,0.0835988468156208,0.0642697639383003,0.0272489693582935,0.6294412357581053,0.2512163072405328,informed,0.0,True,False,True,True,False
538,fixture_drift,5,low,bend,0.3741835036699562,0.4432709852265475,0.0690874815565913,0.1846352949261201,0.0439388790755673,0.0130156938594526,0.3747015680580571,0.2512163072405328,informed,0.0,True,False,True,True,False
539,fixture_drift,1,medium,mixed,0.1194758250131682,0.3877190163307063,0.268243191317538,2.2451670979294187,0.0165362147693295,0.0,0.2224060630985063,0.2512163072405328,informed,0.0,True,False,True,True,False
539,fixture_drift,2,medium,offset,0.1130741153161798,0.5113291368347027,0.3982550215185229,3.5220706384030964,0.0367093399754661,0.0,0.3157057083830571,0.2512163072405328,informed,0.0,True,False,True,True,False
539,fixture_drift,3,high,mixed,0.1138439844651338,0.2010909084269352,0.0872469239618013,0.7663727193993445,0.0243999156986287,0.0004810884277693,0.2421061926858277,0.2512163072405328,informed,0.0,True,False,True,True,False
539,fixture_drift,4,low,twist,0.1193016596508814,0.1965107875245167,0.0772091278736352,0.647175639463661,0.0190777960392062,0.0,0.2081466243158043,0.2521278950211923,informed,0.0,True,False,True,True,False
539,fixture_drift,5,medium,tilt,0.1366421807554602,0.4118722807984806,0.2752301000430204,2.0142396624625167,0.0394936901823188,0.0,0.3294580558157911,0.3346041276899066,informed,0.0,True,False,True,True,False
545,fixture_drift,1,medium,offset,0.0389910599668851,0.3567539051795435,0.3177628452126583,8.149633415519675,0.0181106957850209,6.938893903907228e-18,0.2639138653217953,0.2728726231117289,informed,0.0,True,False,True,True,False
545,fixture_drift,2,medium,mixed,0.1422091902468263,0.219180788876274,0.0769715986294477,0.5412561487471487,0.0212987314464538,0.0164312223349178,0.2207844027322373,0.2512163072405328,informed,0.0,True,False,True,True,False
545,fixture_drift,3,high,waviness,0.190619966996269,0.3073877349357737,0.1167677679395047,0.6125683986808695,0.0300819777449654,0.0,0.331088918737015,0.2512163072405328,informed,0.0,True,False,True,True,False
545,fixture_drift,4,low,waviness,0.2066712619389699,0.2875633576311772,0.0808920956922073,0.3914046632961228,0.0102458917766549,0.0,0.1034003075277175,0.2512163072405328,informed,0.0,True,False,True,True,False
545,fixture_drift,5,medium,twist,0.23076005932075,0.2865147399584986,0.0557546806377486,0.2416132185173828,0.0273935453449641,0.0,0.1947042115056277,0.2512163072405328,informed,0.0,True,False,True,True,False
547,fixture_drift,1,medium,mixed,0.0400261027606224,0.4781045199951174,0.438078417234495,10.94481818163608,0.0211747666812789,0.0,0.2008176313839467,0.2512163072405328,informed,0.0,True,False,True,True,False
547,fixture_drift,2,medium,offset,0.0721838795781098,0.245232717351934,0.1730488377738241,2.397333570670288,0.038336064006027,0.0,0.3243093753594372,0.2512163072405328,informed,0.0,True,False,True,True,False
547,fixture_drift,3,high,mixed,0.2405429230096112,0.3838593491313861,0.1433164261217748,0.5958039601774043,0.1027041527089343,2.775557561562892e-17,0.6531470135590092,0.2512163072405328,informed,0.0,True,False,True,True,False
547,fixture_drift,4,low,waviness,0.1971819613780551,0.315515881013597,0.1183339196355419,0.600125482110716,0.0260231708627026,0.0,0.2500967184721758,0.1478648369957224,informed,0.0,True,False,True,True,False
547,fixture_drift,5,medium,tilt,0.189209570216887,0.2067910185662803,0.0175814483493932,0.0929205025371601,0.0474052919508192,0.0,0.3824878172894487,0.2512163072405328,informed,0.0,True,False,True,True,False
549,fixture_drift,1,medium,mixed,0.0781209200285817,0.1083852167304701,0.0302642967018884,0.3874032293886932,0.0224605551521698,0.0129765924520744,0.1496055905047273,0.2512163072405328,informed,0.0,True,False,True,True,False
549,fixture_drift,2,medium,mixed,0.1114925297142665,0.1533846112660673,0.0418920815518008,0.3757389096754912,0.0469162745911823,0.0532964513168304,0.3115314689438902,0.2512163072405328,informed,0.0250100207742482,False,True,True,True,True
549,fixture_drift,3,high,mixed,0.150265981953889,0.3113172747454342,0.1610512927915451,1.071774800240321,0.0441691185887965,0.0282795071353798,0.2712635035312774,0.2512163072405328,informed,0.0,True,False,True,True,False
549,fixture_drift,4,low,twist,0.1702792287170492,0.2539343349313537,0.0836551062143044,0.4912819187906531,0.0217167489078731,0.0132785811066313,0.1896832491734638,0.2512163072405328,informed,0.0,True,False,True,True,False
549,fixture_drift,5,medium,mixed,0.2078047592263402,0.2814124501405911,0.0736076909142508,0.3542156165638037,0.0300931459243293,0.0317681322530208,0.2300137335387108,0.2512163072405328,informed,0.0,True,False,True,True,False
554,fixture_drift,1,high,bend,0.1358776688186523,0.2136449623852741,0.0777672935666217,0.572333145267697,0.0007055050764734,0.0,0.0068571165674321,0.2101938359805125,informed,0.0,True,False,True,True,False
554,fixture_drift,2,medium,mixed,0.2088714949865353,0.2655501873533138,0.0566786923667785,0.2713567611053495,0.0605846084483307,0.0238604597081538,0.4542201666533639,0.2512163072405328,informed,0.0,True,False,True,True,False
554,fixture_drift,3,high,mixed,0.3390689346624278,0.3540756366956397,0.0150067020332118,0.0442585577713048,0.134847745955749,0.1691881311441829,0.8053029360901633,0.5055687995008967,local_informed,0.0391788481767708,False,True,True,True,True
554,fixture_drift,4,extreme,twist,0.3807671646215242,0.4377957040138489,0.0570285393923246,0.149772734340184,0.1376407391219825,0.1421405623131884,0.8899813183037477,0.0999623960728189,informed,0.0,True,False,True,True,False
554,fixture_drift,5,low,tilt,0.2770489435108376,0.2998522356770891,0.0228032921662514,0.0823078113104568,0.0734840641727352,0.0611521705652436,0.5081670193338276,0.2512163072405328,informed,0.0,True,False,True,True,False
556,fixture_drift,1,high,mixed,0.0407110769453539,0.5467499055807961,0.5060388286354421,12.43000349302213,0.0238763371549707,0.0,0.2390923112666839,0.2512163072405328,informed,0.0,True,False,True,True,False
556,fixture_drift,2,medium,waviness,0.0825016392635745,0.1602412276743475,0.0777395884107729,0.9422793183831428,0.0113515353146286,0.0,0.1537860576637089,0.2591948899686656,informed,0.0,True,False,True,True,False
556,fixture_drift,3,high,waviness,0.1618659996135583,0.2288276861525235,0.0669616865389651,0.4136859297124202,0.0210358151033455,0.0156336410701824,0.1891888078974479,0.2512163072405328,informed,0.0,True,False,True,True,False
556,fixture_drift,4,extreme,mixed,0.3073038783178883,0.3302785716002081,0.0229746932823198,0.0747621325447569,0.0487485256005347,0.0143509142182418,0.4070662937870604,0.2512163072405328,informed,0.0,True,False,True,True,False
556,fixture_drift,5,low,twist,0.3433485783155764,0.3751710095927609,0.0318224312771845,0.092682577668739,0.0579933145189897,0.0,0.4810731359839558,0.2512163072405328,informed,0.0,True,False,True,True,False
571,fixture_drift,1,medium,mixed,0.1641897289032367,0.2379458579725629,0.0737561290693261,0.4492128074149721,0.0737709344328419,0.0685218675283066,0.6305273639672746,0.2512163072405328,informed,0.0,True,False,True,True,False
571,fixture_drift,2,medium,twist,0.1435712135397693,0.2697303905339004,0.1261591769941311,0.8787219518708392,0.021668259235079,0.0229938662155253,0.1663802578541743,0.2512163072405328,informed,0.0,True,False,True,True,False
571,fixture_drift,3,high,mixed,0.2917943269221312,0.2925937358993554,0.0007994089772241,0.0027396316633582,0.1072178544279886,0.1362049423721491,0.4416265771456026,0.2809407642799794,local_informed,0.0,True,False,True,True,False
571,fixture_drift,4,low,mixed,0.2943790511445714,0.4684530056492736,0.1740739545047022,0.5913258903032927,0.0392968546610914,0.0606066046557419,0.2384785638981233,0.2512163072405328,informed,0.0,True,False,True,True,False
571,fixture_drift,5,medium,mixed,0.2967496233919102,0.3133519334793239,0.0166023100874136,0.0559471985091196,0.0747538567383098,0.0794189139474831,0.4789981317020198,0.2512163072405328,informed,0.0,True,False,True,True,False
598,fixture_drift,1,high,offset,0.0425213796849593,0.2194895197798922,0.1769681400949329,4.161862606671959,0.0353207325678492,0.0,0.3232162322020259,0.3957956783149359,informed,0.0,True,False,True,True,False
598,fixture_drift,2,medium,mixed,0.1701532366775016,0.2307976449438874,0.0606444082663857,0.3564105476367023,0.025339454495345,0.0174529699041567,0.207294686712821,0.1681194637239823,informed,0.0,True,False,True,True,False
598,fixture_drift,3,high,bend,0.242966782131354,0.288051704152763,0.0450849220214089,0.1855600244029857,0.0258415977276858,0.0,0.2419493954288551,0.2512163072405328,informed,0.0,True,False,True,True,False
598,fixture_drift,4,extreme,mixed,0.3650261374182135,0.4303933113741295,0.065367173955916,0.1790753243541689,0.092860932100922,0.0087438251200729,0.8111291727441257,0.2512163072405328,informed,0.0,True,False,True,True,False
598,fixture_drift,5,low,mixed,0.4003804683122099,0.4924993909713586,0.0921189226591486,0.2300784627368882,0.0725909152781656,0.0,0.7810157479895414,0.2512163072405328,informed,0.0,True,False,True,True,False
606,fixture_drift,1,high,mixed,0.2008946965586814,0.3231984880946591,0.1223037915359777,0.608795521390246,0.0233386372333311,0.0,0.3602399201740712,0.2512163072405328,informed,0.0,True,False,True,True,False
606,fixture_drift,2,medium,mixed,0.1970206899815826,0.2077853384460708,0.0107646484644882,0.0546371473244484,0.040471250475851,0.0,0.383046653910021,0.2512163072405328,informed,0.0245019210043912,False,True,True,True,True
606,fixture_drift,3,high,mixed,0.2510302678672858,0.3244338134335616,0.0734035455662758,0.2924091432873852,0.0423025094873117,0.0,0.2372240095680292,0.2512163072405328,informed,0.0,True,False,True,True,False
606,fixture_drift,4,extreme,mixed,0.4474149510234054,0.4667450610454524,0.0193301100220469,0.0432039876580605,0.0737678325884719,0.0010918112615797,0.9101767510518152,0.2512163072405328,informed,0.0,True,False,True,True,False
606,fixture_drift,5,low,twist,0.3799181714822673,0.4671067559995459,0.0871885845172785,0.2294930620904718,0.0286534953399969,0.0,0.1967614434527679,0.2512163072405328,informed,0.0,True,False,True,True,False
613,fixture_drift,1,medium,twist,0.0514012893323877,0.1292596652709032,0.0778583759385154,1.5147164001089968,5.067229773409867e-05,0.0,0.0003958182755339,0.2512163072405328,informed,0.0,True,False,True,True,False
613,fixture_drift,2,medium,tilt,0.0796360260547277,0.1642548854592516,0.0846188594045238,1.0625700904057138,0.0263449294757622,0.0002608386616229,0.2259549143420476,0.2512163072405328,informed,0.0,True,False,True,True,False
613,fixture_drift,3,high,mixed,0.1571039767068853,0.4528601504449895,0.2957561737381041,1.882550524420571,0.1047870258862237,0.013744524641842,0.8193173974577643,0.2512163072405328,informed,0.0,True,False,True,True,False
613,fixture_drift,4,low,offset,0.1471836736795829,0.190464674775232,0.043281001095649,0.2940611551106633,0.032253706041249,0.0,0.3668855216912112,0.2578332995779755,informed,0.0,True,False,True,True,False
613,fixture_drift,5,medium,bend,0.1877312698701765,0.2231377944938595,0.035406524623683,0.188602168664645,0.0153675064985774,1.0699512153461432e-05,0.132877603143392,0.2512163072405328,informed,0.0155516224438505,False,True,True,True,True
640,fixture_drift,1,high,offset,0.0373277391736312,0.0913264735523828,0.0539987343787515,1.446611436271951,7.24072461363788e-18,0.0,2.775557561562892e-17,0.2512163072405328,informed,0.0,True,False,True,True,False
640,fixture_drift,2,medium,offset,0.0706303334037266,0.2582982823849828,0.1876679489812562,2.6570446426825804,0.0350274047878296,0.0061380009814172,0.2578382347716575,0.2828111642628951,informed,0.0,True,False,True,True,False
640,fixture_drift,3,high,bend,0.1829549620453485,0.2654597137570466,0.082504751711698,0.4509566222710472,0.0202655828093048,0.0,0.1805959015305305,0.2512163072405328,informed,0.0,True,False,True,True,False
640,fixture_drift,4,extreme,offset,0.1734439604924525,0.1750457904642151,0.0016018299717626,0.0092354323968076,0.0361488823838287,0.0,0.2563602973781536,0.2512163072405328,informed,0.0025430740626454,False,True,True,True,True
640,fixture_drift,5,low,bend,0.2224863456224034,0.2248088118987557,0.0023224662763523,0.0104386912817289,0.037181625996134,0.0,0.3673890319831264,0.2512163072405328,informed,0.0,True,False,True,True,False
653,fixture_drift,1,medium,mixed,0.1991662955126954,0.3222872158939277,0.1231209203812322,0.6181815053811862,0.1226857040967094,0.1106375298494563,0.7338039187977348,0.2512163072405328,informed,0.0,True,False,True,True,False
653,fixture_drift,2,medium,mixed,0.1900086809591172,0.1957618080199203,0.005753127060803,0.0302782327194879,0.0367206242412803,0.0279734784892843,0.2399304056868209,0.2512163072405328,informed,0.0561069753908232,False,True,True,True,True
653,fixture_drift,3,high,twist,0.1857445881433105,0.3184175566773695,0.1326729685340589,0.7142763612132568,0.0250816855286445,0.0395909163515817,0.1614886502640857,0.2512163072405328,informed,0.0,True,False,True,True,False
