assembly_id,component_index,zero_quality,deterministic_uncorrected_quality,deterministic_quality,structured_quality,structured_advantage,structured_wins,state_l2_norm,bounded_residual_l2,bounded_residual_ratio,bounded_explained_energy,unbounded_residual_l2,unbounded_residual_ratio,unbounded_explained_energy,capability_residual_penalty,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success,basis_residual_quartile
100261,1,0.34938954669563066,0.34938954669563066,0.126202427752904,0.2039897844929147,-0.0777873567400107,False,3.2929843700205494,1.0423832329792904,0.31654666887252353,0.899798206425709,1.0423832329792904,0.31654666887252353,0.899798206425709,0.0,-0.24286314203944964,-0.008553532888828933,-0.19285159174965724,0.19285159174965724,True,Q2
100261,2,0.6585273629296642,0.42050640842806186,0.28690942466081537,0.2639280685132023,0.022981356147613097,True,3.241498608883654,2.4126496858316835,0.7443007006757841,0.4460164669735367,2.4126496858316835,0.7443007006757841,0.4460164669735367,0.0,-0.18329522725054698,-0.008385216073983895,-0.08624864383335137,0.08624864383335137,True,Q3
100261,3,1.0737600768272593,0.6232769151243561,0.2903605636359597,0.2463051682215054,0.0440553954144543,True,5.251830991188784,2.4292677523993387,0.46255634586775973,0.7860416268974655,2.4292677523993387,0.46255634586775973,0.7860416268974655,0.0,-0.42025498297238867,-0.015563091681439429,-0.11567157320880803,0.16810199318895547,True,Q2
100261,4,1.2696927736547832,0.40616017297377405,0.29396165648694705,0.3085480537302856,-0.014586397243338545,False,3.929695545720302,2.4488523123840973,0.6231659129550275,0.6116642449309271,2.4488523123840973,0.6231659129550275,0.6116642449309271,0.0,-0.2783057997000446,0.0028033899548798053,-0.08624864383335129,0.11132231988001784,True,Q3
100261,5,1.5071014563160867,0.4746581686889268,0.3200008235395851,0.2894491104907092,0.030551713048875884,True,3.3884427930738488,2.6409648640879477,0.7794037041104,0.392529866018988,2.6409648640879477,0.7794037041104,0.392529866018988,0.0,-0.08537947364044181,-0.015563091681439429,-0.28184447774032945,0.28184447774032945,True,Q4_worst_basis_fit
100262,1,0.33975913412014397,0.33975913412014397,0.04766366849838307,0.1281977080166604,-0.08053403951827731,False,3.6576224184086588,0.47384700274251407,0.12955055184418768,0.9832166545168665,0.47384700274251407,0.12955055184418768,0.9832166545168665,0.0,-0.27289336011378157,-0.01054015773974082,-0.24659377467880877,0.24659377467880877,True,Q1_best_basis_fit
100262,2,0.5738154921901011,0.373554306276846,0.07655998119210268,0.1532766002935142,-0.07671661910141152,False,3.219886051782036,0.767838046936295,0.23846745958955207,0.9431332707169053,0.767838046936295,0.23846745958955207,0.9431332707169053,0.0,-0.23156149436262244,0.02249954629236099,-0.17262612367794775,0.17262612367794775,True,Q2
100262,3,0.6912798625794542,0.30430998031422507,0.08354442425813266,0.1188684348071221,-0.03532401054898944,False,2.3563082065854837,0.8522156495076427,0.36167409981675736,0.8691918455217382,0.8522156495076427,0.36167409981675736,0.8691918455217382,0.0,-0.18329522725054698,-0.01978089693514921,-0.03478878762791095,0.07331809090021879,True,Q2
100262,4,0.9752193768108116,0.31053091663419874,0.09053329313215713,0.1102359085900677,-0.019702615457910563,False,2.7168596876230815,0.9370380402771916,0.34489747282348054,0.8810457332399765,0.9370380402771916,0.34489747282348054,0.8810457332399765,0.0,-0.18329522725054698,-0.016654617157888275,-0.16423175195716921,0.16423175195716921,True,Q2
100262,5,1.2241798877698296,0.29777964965183507,0.10104547840801786,0.1189558337208277,-0.017910355312809836,False,2.548275943739262,1.0427987986283735,0.4092173774156509,0.8325411380210568,1.0427987986283735,0.4092173774156509,0.8325411380210568,0.0,-0.1928183727685923,-0.015563091681439429,-0.07690118671642512,0.07712734910743692,True,Q2
100263,1,0.2789465539347313,0.2789465539347313,0.08203304324297428,0.119631162043031,-0.037598118800056715,False,2.3163027780336742,0.6977504018782696,0.3012345400157897,0.9092577519014756,0.6977504018782696,0.3012345400157897,0.9092577519014756,0.0,-0.18329522725054692,-0.01198825700001359,-0.08624864383335136,0.08624864383335136,True,Q2
100263,2,0.6401817546715887,0.4197439598147442,0.10729288836698894,0.2172214263356302,-0.10992853796864127,False,3.9400911063611055,0.9166511136058605,0.23264718730132083,0.9458752862407842,0.9166511136058605,0.23264718730132083,0.9458752862407842,0.0,-0.282721260310292,-0.015563091681439429,-0.26418181912333955,0.26418181912333955,True,Q2
100263,3,0.901277878047736,0.34592283844954175,0.18249632230432095,0.2735648014871934,-0.09106847918287247,False,2.6327703290206066,1.5511055487133352,0.5891533840288864,0.6528982900873115,1.5511055487133352,0.5891533840288864,0.6528982900873115,0.0,-0.12467818998482252,-0.012955728943690474,-0.21021505894697468,0.21021505894697468,True,Q3
