assembly_id,zero_final_quality,deterministic_final_quality,structured_final_quality,structured_final_advantage,mean_bounded_residual_ratio,max_bounded_residual_ratio,mean_unbounded_residual_ratio
100195,1.018698237419527,0.25357613220924285,0.3054567996353313,-0.051880667426088434,0.4182090935867692,0.6984838352122219,0.4182090935867692
100196,1.2070772719611564,0.21065710976332877,0.2560084379022322,-0.04535132813890344,0.47540110926159007,0.8478942952929575,0.47540110926159007
100197,0.48469895659176143,0.17990838143610308,0.2084974063506465,-0.02858902491454343,0.4558398207172383,0.6529808309424877,0.4558398207172383
100198,1.6535482673656277,0.2520902903965432,0.2834356972667619,-0.031345406870218695,0.30230801989058514,0.6376325352899924,0.30230801989058514
100199,1.0696225643287942,0.12094813037440089,0.1680358059556969,-0.04708767558129601,0.3626883542240694,0.6913214212432919,0.3626883542240694
100200,1.3420199862709161,0.3455198879412073,0.3242792027275042,0.021240685213703092,0.6443170412633322,0.910454894792288,0.6443170412633322
100201,1.0345502885242601,0.28292963149170347,0.3430232809407407,-0.06009364944903722,0.6106014952747746,0.9595914929315223,0.6106014952747746
100202,0.20804049355324272,0.07821225534066038,0.1027179594463666,-0.02450570410570621,0.7151973774237546,0.9715864504628278,0.7151973774237546
100203,0.7907767393232834,0.189424996114473,0.2641053505239326,-0.07468035440945958,0.5025673798365166,0.9668612134769347,0.5025673798365166
100204,0.386043311251522,0.17945017492759258,0.1410395377049207,0.03841063722267188,0.4536683325695291,0.9854817358853741,0.4536683325695291
100205,0.29754415245954885,0.218954250314326,0.1832688018654404,0.035685448448885604,0.6846862677585108,0.9890067525124484,0.6846862677585108
100206,0.721789811822255,0.29790551509861096,0.2853240067221972,0.012581508376413753,0.7198486757861607,0.9996489692290724,0.7198486757861607
