sequence_length,assembly_index,component_index,lsq_quality,hybrid_quality,hybrid_minus_lsq
10,49,8,0.2608063911022614,0.2533988457287291,-0.007407545373532276
10,49,9,0.6204553941042846,0.4825868479556914,-0.13786854614859323
10,49,10,0.5265530226575008,0.4689905204834742,-0.057562502174026586
10,50,1,0.13800319843576597,0.14218485293385638,0.004181654498090409
10,50,2,0.20380598515681578,0.19160862066665477,-0.012197364490161011
10,50,3,0.21196816987811917,0.15291879857013632,-0.05904937130798285
10,50,4,0.32310445402630245,0.2498647658436582,-0.07323968818264426
10,50,5,0.41229017402235885,0.33874591475484594,-0.0735442592675129
10,50,6,0.24825344326232884,0.20763175089644265,-0.0406216923658862
10,50,7,0.33596034157586907,0.2341497016914242,-0.10181063988444486
10,50,8,0.5193308401281289,0.39723295735283787,-0.12209788277529104
10,50,9,0.24070321129850522,0.23460007901587424,-0.006103132282630985
10,50,10,0.16757864834458583,0.1435631941614703,-0.024015454183115542
10,51,1,0.20990625531197465,0.1766713659699531,-0.03323488934202157
10,51,2,0.27993524075763887,0.2616942698440981,-0.018240970913540766
10,51,3,0.16813574514957358,0.1298976629215117,-0.03823808222806188
10,51,4,0.34217088326800305,0.21651135410215977,-0.12565952916584328
10,51,5,0.39468310587628247,0.3133597296022298,-0.08132337627405267
10,51,6,0.5215900833297226,0.3947490536015146,-0.126841029728208
10,51,7,0.7002855249405358,0.5684020447663864,-0.1318834801741493
10,51,8,0.5441405899098706,0.43612450377637574,-0.10801608613349484
10,51,9,0.7226042719395268,0.6022222030207621,-0.12038206891876468
10,51,10,0.7622829620053581,0.6045245412917967,-0.1577584207135614
10,52,1,0.05886578551186776,0.06009423644554103,0.0012284509336732696
10,52,2,0.13893205255261018,0.13063775590613352,-0.008294296646476657
10,52,3,0.33441040276395834,0.25701484341620257,-0.07739555934775577
10,52,4,0.5577103909710917,0.45747710456439217,-0.10023328640669948
10,52,5,0.3974339723399028,0.32495913534606036,-0.07247483699384244
10,52,6,0.4049245875757668,0.32036902041122145,-0.08455556716454538
10,52,7,0.4728869339161403,0.41550699745430464,-0.057379936461835646
10,52,8,0.34528561349301523,0.29626433208308717,-0.049021281409928064
10,52,9,0.38713728546632337,0.30369247028027685,-0.08344481518604652
10,52,10,0.44689320149809075,0.3282261977845483,-0.11866700371354244
10,53,1,0.2508569981715807,0.21985390444618788,-0.03100309372539281
10,53,2,0.28257444380729985,0.19058700134182383,-0.09198744246547602
10,53,3,0.17701332397159902,0.13786102397956423,-0.03915229999203479
10,53,4,0.22629103894353167,0.15782306651956485,-0.06846797242396682
10,53,5,0.3470867253425442,0.27379653385989533,-0.07329019148264887
10,53,6,0.6099832218179861,0.5233906825614878,-0.08659253925649835
10,53,7,0.7520145876065709,0.6157258182257141,-0.13628876938085677
10,53,8,0.8118806366236677,0.6753023915562887,-0.13657824506737903
10,53,9,0.5875283401465796,0.5590089469695644,-0.02851939317701524
10,53,10,0.8412517140934629,0.7254159725125076,-0.11583574158095533
10,54,1,0.18554638166716875,0.152159854056147,-0.03338652761102176
10,54,2,0.1323041772151627,0.07104246704258733,-0.061261710172575354
10,54,3,0.1573896797076224,0.10650086573263479,-0.05088881397498762
10,54,4,0.3794442398687098,0.28020149394771526,-0.09924274592099452
10,54,5,0.3791080482001992,0.30460331195950197,-0.07450473624069726
10,54,6,0.3858879764147253,0.3667383289104897,-0.01914964750423559
10,54,7,0.5090755769352259,0.46300124761475525,-0.04607432932047062
10,54,8,0.7671984521981774,0.5892682699242612,-0.17793018227391622
10,54,9,0.923522331595731,0.7765734515604543,-0.14694888003527673
10,54,10,1.0535041408529793,0.8792844447525952,-0.17421969610038412
10,55,1,0.11201914468519436,0.09880040579147659,-0.013218738893717774
10,55,2,0.2818689030499928,0.257416686950096,-0.024452216099896784
10,55,3,0.29549987692992485,0.28821705957729404,-0.00728281735263081
10,55,4,0.3274094364104304,0.287536750139587,-0.039872686270843394
10,55,5,0.18103790624895535,0.15891868683979102,-0.022119219409164337
10,55,6,0.20881886538251956,0.15159291984767911,-0.05722594553484045
10,55,7,0.17044365289751856,0.1707277841519098,0.0002841312543912511
10,55,8,0.15710932094166374,0.14274067532455195,-0.014368645617111792
10,55,9,0.34235275183537156,0.3084733955100182,-0.03387935632535338
10,55,10,0.25282786794752765,0.17469182694550361,-0.07813604100202404
10,56,1,0.26847677865798947,0.1966362398211008,-0.07184053883688868
10,56,2,0.17113006125959127,0.15449226844497432,-0.016637792814616942
10,56,3,0.4035055280118997,0.3065750941370328,-0.09693043387486688
10,56,4,0.3127121975819298,0.2854926897802962,-0.027219507801633624
10,56,5,0.39947961905537,0.30129571221086,-0.09818390684451
10,56,6,0.3228109701980967,0.28800760100095396,-0.03480336919714272
10,56,7,0.28563698139204924,0.20854943716261864,-0.0770875442294306
10,56,8,0.15941250963686432,0.0996679443128807,-0.05974456532398362
10,56,9,0.24492050800457532,0.17889270250406675,-0.06602780550050857
10,56,10,0.32507487825063586,0.2952501386178792,-0.02982473963275667
10,57,1,0.19578434674620018,0.1952654045000651,-0.000518942246135079
10,57,2,0.12590859677992824,0.12158614728459494,-0.004322449495333308
10,57,3,0.36833613535735715,0.3116728559967164,-0.05666327936064075
10,57,4,0.6273481451640991,0.4815381841091988,-0.1458099610549003
10,57,5,0.5815683404970408,0.49229688634041,-0.08927145415663074
10,57,6,0.7428385159067743,0.617230753161115,-0.12560776274565932
10,57,7,0.8174201548010054,0.7099805827463245,-0.10743957205468091
10,57,8,0.9408475222921504,0.7794960744651529,-0.1613514478269975
10,57,9,0.6191489721932267,0.525540059619925,-0.09360891257330173
10,57,10,0.7164282997674033,0.5979091441505118,-0.11851915561689153
10,58,1,0.16878556029036546,0.10554748782622406,-0.0632380724641414
10,58,2,0.18378522085382004,0.15011051623375501,-0.03367470462006503
10,58,3,0.339804304160588,0.2764791857725912,-0.06332511838799681
10,58,4,0.5409444237064247,0.4449896514446838,-0.09595477226174093
10,58,5,0.31323300073942867,0.29670315228831357,-0.016529848451115103
10,58,6,0.12322042720929657,0.13062402883737062,0.007403601628074047
10,58,7,0.13901887956617667,0.11509982285076993,-0.023919056715406742
10,58,8,0.2538206974167528,0.21123617635346248,-0.042584521063290304
10,58,9,0.29099777033537394,0.2454308472940799,-0.04556692304129403
10,58,10,0.14429872598099885,0.11937028376794323,-0.024928442213055624
10,59,1,0.16260740738493523,0.16151574630837687,-0.0010916610765583645
10,59,2,0.11887343733434806,0.09142878940592043,-0.02744464792842763
10,59,3,0.1047905149980634,0.09882558930454247,-0.005964925693520931
10,59,4,0.12659592286609364,0.10099952860843385,-0.02559639425765979
10,59,5,0.24946930906826004,0.21620580515794324,-0.033263503910316794
10,59,6,0.17859895874569287,0.10589759420978022,-0.07270136453591265
10,59,7,0.14627146227823393,0.13181197455105553,-0.014459487727178394
10,59,8,0.20611924351297226,0.14305976417361388,-0.06305947933935838
10,59,9,0.09958246507161009,0.08255772730324455,-0.017024737768365536
10,59,10,0.3105842181265586,0.23828034595101957,-0.07230387217553905
10,60,1,0.20552158621767794,0.14788160192311087,-0.05763998429456707
10,60,2,0.23069657848454825,0.14423182921431515,-0.0864647492702331
10,60,3,0.2867495964562804,0.2291924648817532,-0.05755713157452719
10,60,4,0.20275857614912357,0.1619663431613887,-0.04079223298773488
10,60,5,0.09762299409569154,0.0956540818308004,-0.00196891226489114
10,60,6,0.23100101460225536,0.20643023703545244,-0.024570777566802926
10,60,7,0.48868627334604997,0.3940119399617018,-0.09467433338434816
10,60,8,0.5442012521254846,0.4588376578761077,-0.08536359424937695
10,60,9,0.6179495178102764,0.5396252533558841,-0.07832426445439233
10,60,10,0.7531803715512816,0.6715608240899354,-0.08161954746134614
10,61,1,0.1087139360190976,0.09431672766429806,-0.014397208354799532
10,61,2,0.12313503453666756,0.11062762469320249,-0.012507409843465073
10,61,3,0.2373042711650924,0.1888690328183477,-0.04843523834674471
10,61,4,0.14322421398606253,0.14496344990058116,0.0017392359145186331
10,61,5,0.2921775619645355,0.20204058720509618,-0.0901369747594393
10,61,6,0.17262216082480306,0.15713891256001425,-0.015483248264788807
10,61,7,0.27875464950950773,0.22113370958243173,-0.05762093992707601
10,61,8,0.28876274218969655,0.24709181853544215,-0.0416709236542544
10,61,9,0.4791405375475062,0.38406019529484503,-0.09508034225266115
10,61,10,0.5442341841046563,0.4485280726313817,-0.09570611147327457
10,62,1,0.18071278819229636,0.1449192082432289,-0.035793579949067456
10,62,2,0.3806156865393343,0.34749270975341,-0.033122976785924296
10,62,3,0.20894152266427857,0.1753809996016241,-0.033560523062654474
10,62,4,0.34842235883940653,0.3089268167522879,-0.03949554208711864
10,62,5,0.528896869680135,0.43546506549438246,-0.09343180418575259
10,62,6,0.7587787229721519,0.6030005262477567,-0.1557781967243952
10,62,7,0.48995674627504676,0.40999662064419073,-0.07996012563085603
10,62,8,0.5795649447027894,0.5220209177857373,-0.05754402691705207
10,62,9,0.7588002758748955,0.6532332260670732,-0.10556704980782228
10,62,10,0.8091144221653983,0.6525825377687512,-0.15653188439664711
10,63,1,0.10654306347101358,0.06112063169125396,-0.045422431779759624
10,63,2,0.20088769043602325,0.1745739944638102,-0.026313695972213058
10,63,3,0.0864799406044942,0.07800064724955143,-0.008479293354942768
10,63,4,0.12987498311811502,0.09622730522875253,-0.03364767788936249
10,63,5,0.2092134198236085,0.11925178214218062,-0.08996163768142788
10,63,6,0.3037925157949116,0.25379781637063764,-0.04999469942427398
10,63,7,0.18785686033069332,0.1381749492492409,-0.04968191108145242
10,63,8,0.15384121974831103,0.12284324892567397,-0.030997970822637055
10,63,9,0.1763508082559525,0.12471840131055574,-0.05163240694539677
10,63,10,0.22756382093916688,0.17134892062531898,-0.056214900313847904
10,64,1,0.2547104878874285,0.2192474880693107,-0.03546299981811782
10,64,2,0.06526267151897873,0.04902205663043692,-0.01624061488854181
10,64,3,0.07632368758633662,0.07433591027228115,-0.001987777314055472
10,64,4,0.1376674426124713,0.10916599370551479,-0.02850144890695651
10,64,5,0.1432498184462838,0.1423680233655317,-0.0008817950807520902
10,64,6,0.23764047142982508,0.1778055044687279,-0.05983496696109719
10,64,7,0.2511345830179321,0.22000619969506902,-0.031128383322863107
10,64,8,0.40311925995219267,0.34661237166184805,-0.056506888290344615
10,64,9,0.42242970117053547,0.37869212580690115,-0.04373757536363432
10,64,10,0.3792207773256301,0.3342776498763923,-0.044943127449237785
10,65,1,0.10319787817500528,0.054856583139263296,-0.048341295035741985
10,65,2,0.2182060313640459,0.1754236808630054,-0.04278235050104051
10,65,3,0.347528848002764,0.3151045016144765,-0.032424346388287506
10,65,4,0.43609694435065527,0.3873333229010391,-0.04876362144961616
10,65,5,0.6160608366106775,0.5212851296880695,-0.09477570692260795
10,65,6,0.7964973448376574,0.6784026934116727,-0.11809465142598474
10,65,7,0.9103016652963087,0.7720186281301491,-0.13828303716615964
10,65,8,0.7878904856721568,0.7039016994165597,-0.08398878625559714
10,65,9,0.8182937080405994,0.6753053831874103,-0.14298832485318913
10,65,10,0.8584051616260201,0.7342140210972463,-0.12419114052877378
10,66,1,0.20337151128535508,0.16096349403339738,-0.0424080172519577
10,66,2,0.1332844804887989,0.07673289093000114,-0.05655158955879776
10,66,3,0.16152612424451318,0.11812225654542144,-0.04340386769909174
10,66,4,0.11724305596304024,0.11527684792860027,-0.0019662080344399757
10,66,5,0.09804390300235986,0.09282271672665124,-0.005221186275708625
10,66,6,0.3010028988419788,0.22167128377543138,-0.0793316150665474
10,66,7,0.18016162131789845,0.1689916264849236,-0.011169994832974844
10,66,8,0.16172635468335209,0.16483098170323374,0.0031046270198816506
10,66,9,0.22503620954699957,0.18422857114081345,-0.04080763840618612
10,66,10,0.2711380227741511,0.25196964722728854,-0.01916837554686257
10,67,1,0.16617400302751992,0.14597832094255284,-0.02019568208496708
10,67,2,0.2713016282007611,0.23952632769085816,-0.03177530050990293
10,67,3,0.23667986086996867,0.1631375913940797,-0.07354226947588896
10,67,4,0.1885834463426223,0.19554279436900576,0.006959348026383455
10,67,5,0.2038428207110078,0.19796379033219877,-0.005879030378809019
10,67,6,0.3523083083044401,0.3053666169088133,-0.04694169139562682
10,67,7,0.42190307573059915,0.3782817213088192,-0.043621354421779945
10,67,8,0.5438904590674152,0.48476172777004733,-0.05912873129736784
10,67,9,0.7606735223740156,0.61970739908362,-0.1409661232903956
10,67,10,0.7434916625854732,0.6618187551415887,-0.08167290744388445
10,68,1,0.1488600613810965,0.11566576023704878,-0.03319430114404773
10,68,2,0.27051581282960735,0.2286907750542189,-0.04182503777538846
10,68,3,0.5479762894106532,0.4365317381924294,-0.11144455121822383
10,68,4,0.28597019992315376,0.27442879497349226,-0.011541404949661493
10,68,5,0.27020549906083113,0.2520342525857232,-0.018171246475107927
10,68,6,0.29593270703936725,0.2543204876256219,-0.04161221941374532
10,68,7,0.3710646253979864,0.31023732522084335,-0.06082730017714305
10,68,8,0.34212085021569777,0.32455342871765436,-0.017567421498043412
10,68,9,0.4936780607420426,0.37645177402575897,-0.11722628671628366
10,68,10,0.4428025694449418,0.3389140465120957,-0.10388852293284606
10,69,1,0.15047923721292494,0.11213771762034122,-0.03834151959258372
10,69,2,0.16941113661523605,0.1313852862684185,-0.03802585034681755
10,69,3,0.2563710490749482,0.27479418223355634,0.018423133158608163
10,69,4,0.3484376857181744,0.32260674306606973,-0.02583094265210467
10,69,5,0.4902971886298785,0.4258698839609501,-0.06442730466892838
10,69,6,0.43865211808839616,0.36623293375554766,-0.0724191843328485
10,69,7,0.3980289066948617,0.3119356409333852,-0.08609326576147647
10,69,8,0.36210706035327755,0.3160798808440888,-0.046027179509188776
10,69,9,0.40413546939216144,0.32069221280136534,-0.0834432565907961
10,69,10,0.45127198552599057,0.3938003082191068,-0.057471677306883795
10,70,1,0.2596870284629655,0.16534711566462879,-0.0943399127983367
10,70,2,0.12007952723707532,0.06692777738603312,-0.05315174985104221
10,70,3,0.12097741194886512,0.0995824939216579,-0.02139491802720722
10,70,4,0.1040264884945689,0.06819835208741004,-0.03582813640715886
10,70,5,0.10877661472461783,0.06017274361701268,-0.048603871107605154
10,70,6,0.25623236395671334,0.22320011633982523,-0.03303224761688811
10,70,7,0.22811005305652746,0.21541340086847954,-0.012696652188047913
10,70,8,0.24138914295818686,0.18243482830219504,-0.058954314655991824
10,70,9,0.20994553278964567,0.2006810096239828,-0.009264523165662869
10,70,10,0.24090001277513115,0.1678496074062839,-0.07305040536884724
10,71,1,0.150575168734169,0.0944369575563344,-0.056138211177834615
10,71,2,0.14492168841284508,0.09202176339932247,-0.052899925013522614
10,71,3,0.16081783468910243,0.11539406560692692,-0.04542376908217552
10,71,4,0.19348436420182574,0.14022471303858966,-0.05325965116323608
10,71,5,0.21922159890186524,0.20643042653480942,-0.01279117236705582
10,71,6,0.39643942287761613,0.3773642043126607,-0.01907521856495542
10,71,7,0.5457025793307152,0.5325833234076334,-0.01311925592308183
10,71,8,0.5885215206700097,0.4905396858302249,-0.09798183483978484
10,71,9,0.48828805531967445,0.38379255035029375,-0.1044955049693807
10,71,10,0.4831048829639966,0.394269330742806,-0.0888355522211906
10,72,1,0.1791023888782362,0.13960583572975294,-0.03949655314848327
10,72,2,0.30568632953370223,0.254036666441327,-0.05164966309237523
10,72,3,0.4303414540324944,0.3867139731465675,-0.043627480885926884
10,72,4,0.3545034687211976,0.3222619046533824,-0.0322415640678152
10,72,5,0.38851474670733127,0.3043672171170097,-0.08414752959032157
10,72,6,0.23157760846779363,0.15392028894035284,-0.07765731952744079
10,72,7,0.25151710844518693,0.19749332023310173,-0.0540237882120852
10,72,8,0.1677701764591061,0.13828999795446506,-0.029480178504641047
10,72,9,0.22940607911801636,0.2324920454077584,0.0030859662897420315
10,72,10,0.5182103449396168,0.39282065160501417,-0.12538969333460265
10,73,1,0.18819530900855017,0.15915990075713315,-0.02903540825141701
10,73,2,0.3590749098917058,0.30735214854271276,-0.05172276134899306
10,73,3,0.36564031699961214,0.3082403920968548,-0.05739992490275736
10,73,4,0.4840604937756856,0.4365544580789177,-0.04750603569676792
10,73,5,0.7497698330485585,0.5880809583499349,-0.16168887469862359
10,73,6,0.8828612066071585,0.7330632432098938,-0.1497979633972647
10,73,7,1.0227449222164355,0.8719545640367093,-0.1507903581797262
10,73,8,1.2282258954496583,1.0787253928636336,-0.14950050258602476
10,73,9,1.218115677771025,1.0687264849070919,-0.14938919286393304
10,73,10,1.4421967642618376,1.2579012433464125,-0.18429552091542512
10,74,1,0.11314709782866646,0.06908508363613441,-0.04406201419253204
10,74,2,0.068027865932633,0.06282782020819996,-0.005200045724433042
10,74,3,0.19425348424484876,0.15964570328668734,-0.034607780958161416
10,74,4,0.1141450890330338,0.10919310437783153,-0.004951984655202274
10,74,5,0.1888686956736766,0.1682741273820982,-0.02059456829157838
10,74,6,0.35104704874995657,0.29103455128362316,-0.060012497466333414
10,74,7,0.5264319217155048,0.43320376431044555,-0.09322815740505924
10,74,8,0.4069003143355773,0.3692590342158939,-0.037641280119683374
10,74,9,0.3420957529021077,0.2922267642579195,-0.049868988644188206
10,74,10,0.3007094583370673,0.257197219581913,-0.04351223875515431
10,75,1,0.10562264501245518,0.10185902330186884,-0.0037636217105863345
10,75,2,0.21854702195719003,0.16118251431263603,-0.057364507644554
10,75,3,0.46410047364695917,0.3640107130531963,-0.10008976059376284
10,75,4,0.5342909745750886,0.4260611788180547,-0.10822979575703384
10,75,5,0.7752724398294387,0.6454410665050078,-0.12983137332443095
10,75,6,0.8771433350153384,0.7458596667631876,-0.13128366825215076
10,75,7,0.8323907077979398,0.7183382395574207,-0.11405246824051907
10,75,8,0.8392248303014618,0.7119881344172073,-0.12723669588425446
10,75,9,0.8256372130896217,0.7361816274221228,-0.0894555856674989
10,75,10,1.0076390363525773,0.8460354805388842,-0.16160355581369312
10,76,1,0.19508593763256113,0.11609374454486625,-0.07899219308769488
10,76,2,0.21325233928792736,0.20282998652646533,-0.010422352761462028
10,76,3,0.10715646299953016,0.0748930477047315,-0.03226341529479866
10,76,4,0.29809240604074566,0.22533766746510958,-0.07275473857563608
10,76,5,0.3150981707711426,0.2586440497379919,-0.05645412103315073
10,76,6,0.3120105063941213,0.2616458304033092,-0.050364675990812124
10,76,7,0.3666185148175309,0.29817832877496936,-0.06844018604256152
10,76,8,0.30170260289830425,0.2939198120872473,-0.007782790811056928
10,76,9,0.3672419947600937,0.3734120657553647,0.006170070995270949
10,76,10,0.2545036795663875,0.28594715617498734,0.03144347660859986
10,77,1,0.2907328549454571,0.22788798140884395,-0.06284487353661314
10,77,2,0.06895429074097999,0.05181132118627095,-0.017142969554709037
10,77,3,0.1726096506630684,0.1542141034452847,-0.01839554721778372
10,77,4,0.34343048830251927,0.2314967045657862,-0.11193378373673307
10,77,5,0.1902624203892011,0.13372128717347606,-0.05654113321572504
10,77,6,0.24677887098664764,0.2133909567114056,-0.03338791427524204
10,77,7,0.5244702989074361,0.4322398272348947,-0.09223047167254145
10,77,8,0.3941645101326878,0.3564115879147239,-0.03775292221796389
10,77,9,0.26299967577953076,0.26784435419671754,0.004844678417186776
10,77,10,0.21658787348127334,0.19308777625853718,-0.02350009722273616
10,78,1,0.20045168025000556,0.18663112287262026,-0.0138205573773853
10,78,2,0.12975226502198958,0.06636400671124917,-0.06338825831074041
10,78,3,0.1811717140247291,0.15881418733560773,-0.02235752668912136
10,78,4,0.23309530657084251,0.2039589454520238,-0.029136361118818704
10,78,5,0.2592951456395317,0.22039896102721163,-0.038896184612320084
10,78,6,0.1379615116348087,0.11446556858255286,-0.02349594305225583
10,78,7,0.26153218449768534,0.20485202772552727,-0.05668015677215807
10,78,8,0.30327297687768434,0.24453125818901766,-0.05874171868866668
10,78,9,0.252756388584084,0.2518825463282934,-0.0008738422557906245
10,78,10,0.42344496272850585,0.3559350271895237,-0.06750993553898216
10,79,1,0.14186193417936172,0.14886221496028537,0.007000280780923657
10,79,2,0.3996202405658987,0.3005857294805161,-0.09903451108538258
10,79,3,0.5636228450925307,0.46026614506553976,-0.10335670002699093
10,79,4,0.49477331844465555,0.4220811856382469,-0.07269213280640863
10,79,5,0.36405047393846646,0.3530875299434525,-0.010962943995013963
10,79,6,0.5293557437700134,0.4638789600754151,-0.06547678369459825
10,79,7,0.3054190495825347,0.3120723903016588,0.006653340719124101
10,79,8,0.32863822536512594,0.33981512032889505,0.011176894963769113
10,79,9,0.17404238275506384,0.1653258801085016,-0.008716502646562235
10,79,10,0.1569570576599455,0.10411905350538646,-0.05283800415455904
10,80,1,0.18633891985108034,0.1614321714392924,-0.024906748411787943
10,80,2,0.10448728098553481,0.04577241787549962,-0.05871486311003519
10,80,3,0.26350697793295835,0.20532678929259282,-0.05818018864036553
10,80,4,0.09178128956947552,0.07598435380596932,-0.0157969357635062
10,80,5,0.131284940322769,0.08912201415588474,-0.04216292616688426
10,80,6,0.23181409262949565,0.2042631269561642,-0.027550965673331457
10,80,7,0.4169111841504409,0.3481691415681861,-0.0687420425822548
10,80,8,0.3309012938423512,0.32076048594380346,-0.01014080789854771
10,80,9,0.432804547776893,0.3612762680855585,-0.07152827969133446
10,80,10,0.21679622640172147,0.19987120366684236,-0.016925022734879114
10,81,1,0.15389230942646287,0.14149450178344836,-0.012397807643014513
10,81,2,0.3049631495055997,0.21348063463654487,-0.09148251486905484
10,81,3,0.33480356490638075,0.31755605274391724,-0.017247512162463507
10,81,4,0.3545700695439607,0.3110137752562317,-0.043556294287729
10,81,5,0.5862906757749708,0.49813172402512734,-0.0881589517498435
10,81,6,0.435850930371069,0.4335563894636654,-0.0022945409074035528
10,81,7,0.3094246506793172,0.3012183126463912,-0.008206338032925975
10,81,8,0.46805118068369606,0.421900274044584,-0.04615090663911203
10,81,9,0.5088141035529569,0.41181547101596916,-0.0969986325369877
10,81,10,0.3958977797436484,0.3770991830026193,-0.018798596741029128
10,82,1,0.1351140217439221,0.12137661467338523,-0.013737407070536861
10,82,2,0.23767050497906458,0.18654454093634593,-0.05112596404271866
10,82,3,0.139136309222725,0.15441936782301924,0.015283058600294247
10,82,4,0.1009976587866677,0.10776117440358665,0.006763515616918958
10,82,5,0.13508418608153225,0.11467988039134673,-0.020404305690185517
10,82,6,0.28479852354494967,0.2547062536982858,-0.030092269846663855
10,82,7,0.25470068455545325,0.1814589164040439,-0.07324176815140934
10,82,8,0.1473078568788674,0.12445413818424954,-0.022853718694617872
10,82,9,0.1925577235281316,0.17912352607540874,-0.013434197452722868
10,82,10,0.35821597261760457,0.2724997465539993,-0.0857162260636053
10,83,1,0.1466852515039927,0.14166270250357182,-0.005022549000420873
10,83,2,0.16792368571864766,0.10108942554335992,-0.06683426017528774
10,83,3,0.18019000461730875,0.1549957008381954,-0.02519430377911336
10,83,4,0.410131013634648,0.33401186455404946,-0.07611914908059852
10,83,5,0.244661388341644,0.19836974090603884,-0.046291647435605154
10,83,6,0.22754876013128703,0.1800419593684895,-0.047506800762797535
10,83,7,0.1756991203406725,0.15607943619510786,-0.019619684145564642
10,83,8,0.2569577202041739,0.2147210163020112,-0.04223670390216269
10,83,9,0.29228404611294756,0.2742467228119916,-0.018037323300955976
10,83,10,0.2574814785157953,0.22968445622269174,-0.027797022293103546
10,84,1,0.04129829391191997,0.04345872459452503,0.0021604306826050607
10,84,2,0.27512421977501017,0.19754504067118672,-0.07757917910382345
10,84,3,0.33829443898809364,0.3123295682409008,-0.025964870747192836
10,84,4,0.5972162600913413,0.49676457552747477,-0.10045168456386655
10,84,5,0.8065417424358003,0.6850889022738432,-0.12145284016195712
10,84,6,0.9348504996133723,0.79476981638967,-0.14008068322370226
10,84,7,0.7870023423046435,0.7162582567142869,-0.07074408559035661
10,84,8,1.0245419052858502,0.8626597107143379,-0.16188219457151232
10,84,9,0.7436071329907312,0.6437233717405149,-0.09988376125021636
10,84,10,1.02415267431798,0.8533746356199721,-0.170778038698008
10,85,1,0.07919797585920879,0.07510257303405318,-0.0040954028251556085
10,85,2,0.12862722307088506,0.06801562935615954,-0.06061159371472552
10,85,3,0.1809762522300137,0.14566995787920148,-0.03530629435081223
10,85,4,0.18623154464359426,0.13622762910309427,-0.05000391554049999
10,85,5,0.20568846000026858,0.2099872158488904,0.004298755848621827
10,85,6,0.18746936749798132,0.18045236095721998,-0.007017006540761345
10,85,7,0.2899971295514447,0.21554795638971755,-0.07444917316172714
10,85,8,0.21451307578069825,0.19299944437602465,-0.021513631404673605
10,85,9,0.3976381465505587,0.2918465063054858,-0.10579164024507287
10,85,10,0.31452167962706246,0.31974995024125563,0.005228270614193176
10,86,1,0.12695888573279537,0.08523928154979735,-0.04171960418299803
10,86,2,0.2177446617822078,0.16978859026679705,-0.04795607151541076
10,86,3,0.07072664844263196,0.07017980817822307,-0.0005468402644088904
10,86,4,0.09623874667268795,0.10585291588166483,0.009614169208976883
10,86,5,0.172248263739612,0.1643679955045232,-0.007880268235088805
10,86,6,0.3436130607632198,0.26499092911972927,-0.07862213164349052
10,86,7,0.2536542860155702,0.23914544848137553,-0.014508837534194685
10,86,8,0.2558550845792402,0.23413664477411159,-0.021718439805128636
10,86,9,0.3761528567897516,0.30812087190224347,-0.06803198488750811
10,86,10,0.461931599656918,0.3608731557900611,-0.10105844386685692
10,87,1,0.188448957611622,0.16820696552835576,-0.02024199208326624
10,87,2,0.3787647323698442,0.2867250007489968,-0.09203973162084739
10,87,3,0.40393949344306435,0.3084821860675086,-0.09545730737555574
10,87,4,0.33352324746254264,0.25888384248959123,-0.0746394049729514
10,87,5,0.1774716485887178,0.1599101231375829,-0.0175615254511349
10,87,6,0.1995335425234636,0.17804202018970128,-0.02149152233376231
10,87,7,0.37833640537205854,0.28994901670988493,-0.0883873886621736
10,87,8,0.38073269693757855,0.3096293190019763,-0.07110337793560223
10,87,9,0.3768814058678175,0.31272127696971247,-0.06416012889810502
10,87,10,0.18468239010954002,0.17474483681423547,-0.009937553295304546
10,88,1,0.1383612312004468,0.12821351353053526,-0.010147717669911543
10,88,2,0.29108442388422295,0.21544062433984607,-0.07564379954437689
10,88,3,0.27937664154795205,0.27237722226560135,-0.006999419282350705
10,88,4,0.3995070512454199,0.3838129922933456,-0.01569405895207432
10,88,5,0.42009746171083656,0.37918895431646843,-0.04090850739436813
10,88,6,0.5910057931462216,0.5188883074514441,-0.0721174856947775
10,88,7,0.7989877266714426,0.668570258574732,-0.13041746809671062
10,88,8,0.7434385710657815,0.6669903977296001,-0.07644817333618137
10,88,9,0.8630045736151197,0.7542255546130143,-0.1087790190021054
10,88,10,1.1399264555671136,1.0365724020015354,-0.10335405356557814
10,89,1,0.10019047106734061,0.08967999318544276,-0.01051047788189785
10,89,2,0.12822278558808997,0.1124230195679104,-0.015799766020179573
10,89,3,0.1976695337894532,0.18085736322937848,-0.016812170560074724
10,89,4,0.19019283152657485,0.17830993916968021,-0.011882892356894631
10,89,5,0.17511290832308213,0.14690807042242174,-0.02820483790066039
10,89,6,0.25190717985948496,0.20624903395931363,-0.04565814590017134
10,89,7,0.31647732633270986,0.2934927552362866,-0.022984571096423267
10,89,8,0.3426274978682229,0.25208530017406594,-0.09054219769415695
10,89,9,0.23934686022602508,0.2579388098425877,0.01859194961656263
10,89,10,0.30459606026468466,0.25179371986706234,-0.05280234039762233
10,90,1,0.09230279204386559,0.08283897802443438,-0.009463814019431208
10,90,2,0.2284193478571656,0.21533874712738882,-0.013080600729776792
10,90,3,0.15383571989565922,0.11573797577365091,-0.03809774412200831
10,90,4,0.245676045743786,0.21784890087249736,-0.027827144871288623
10,90,5,0.16232729942152968,0.16781559062571708,0.0054882912041873955
10,90,6,0.2632375365076756,0.2545628765417569,-0.008674659965918707
10,90,7,0.16658433145427773,0.12489844776667608,-0.04168588368760165
10,90,8,0.16498683884142146,0.16370951388062274,-0.0012773249607987147
