assembly_index,component_index,nonlinearity_strength,zero_quality,lsq_quality,z_adj_mm,theta_adj_deg,locator_offset_mm,solver_success,sequence_length
88,5,0.0,2.020703243151059,0.23453403000053313,0.37014167294700695,-0.030848888181941425,0.4204367056481923,True,10
88,6,0.0,2.3545539381467653,0.2681832699834228,0.12482778123978432,0.03168874517337701,-0.006566966350091377,True,10
88,7,0.0,2.1998228465030727,0.36061538858364095,0.06813311929971241,-0.020695154996964567,0.02954958558767424,True,10
88,8,0.0,1.6629206851940108,0.5427765056912599,-0.061716599883010995,-0.06441370013976788,0.1846217954941359,True,10
88,9,0.0,1.8833091752045,0.4142109046736477,-0.2757319186783356,0.04404601017872765,-0.16533510854725433,True,10
88,10,0.0,1.5522807798052445,0.645410065087082,0.44540662807693476,-0.0767447592936184,-0.05539906954885187,True,10
89,1,0.0,1.1624757985777263,0.12847883899724866,0.5690416877709836,0.09471119697681525,0.26557490807016304,True,10
89,2,0.0,0.7588663793646976,0.23007637594797808,-0.11902743904668964,-0.05191184338142319,0.18851559704612617,True,10
89,3,0.0,1.1369386404017179,0.35325198003894287,0.5379896573593986,-0.031211668833632605,0.38655893315832185,True,10
89,4,0.0,1.6789959114724227,0.13799502700733957,0.34284891545208,0.06603190399796695,-0.10551652742931499,True,10
89,5,0.0,1.4614910731633355,0.09503322265013746,-0.14722817137246358,-0.02600906481541439,0.045828321369824065,True,10
89,6,0.0,1.3285009098127485,0.14034869806097153,-0.1255122617245548,-0.09137865730938081,0.07940466720644374,True,10
89,7,0.0,1.6133424068656155,0.22528296554405472,0.07231058774123326,-0.04406419717755033,-0.07398819494487689,True,10
89,8,0.0,1.051628041999804,0.23491217956806112,-0.4042795101766603,0.06183838919393896,0.07383511928475868,True,10
89,9,0.0,1.1573534050578023,0.2878015800263834,0.005081941567167515,-0.0315522108983843,-0.29457942484781446,True,10
89,10,0.0,1.2215133979192154,0.4866764952669881,-0.04146150599626059,0.00959166524039411,0.08929548984223659,True,10
90,1,0.0,0.9052465718034255,0.24804176632788422,0.4117513033239734,0.06306747305742473,0.03942786971150376,True,10
90,2,0.0,1.721944961941005,0.1928447779543835,-0.12562706119009504,0.102227722562951,0.22245390253927344,True,10
90,3,0.0,1.864480168572974,0.24949223886251623,0.19304551734742736,0.010665101788738205,0.09407913351013218,True,10
90,4,0.0,1.5633541905938575,0.35570145606007686,0.08772062968776627,-0.057186663745098634,0.08625908178894116,True,10
90,5,0.0,2.1434298804486738,0.5049826489159707,-0.1893518265077798,0.07428708228444937,-0.30067580439965014,True,10
90,6,0.0,3.1275375251932584,0.3634358545013053,-0.576903771811322,0.10241170555677388,-0.18568337985369548,True,10
90,7,0.0,2.2882047576204005,0.13740599076147983,-0.17041572178847136,-0.0828281167343851,0.11606937526116783,True,10
90,8,0.0,1.3307836880965933,0.2591552925546992,0.38932482974142,-0.08927216689394496,-0.12707326200039737,True,10
90,9,0.0,1.8549869691282947,0.3990755570691858,0.6084416216305775,0.030382129440386325,0.14875196198718618,True,10
90,10,0.0,1.8207106947950056,0.3992419873214182,0.28418073524235554,-0.021193031274458173,-0.12407956622825646,True,10
91,1,0.0,0.7943640522766484,0.11218218841995456,-0.3862253611901967,0.06033905627135956,0.019640649838987834,True,10
91,2,0.0,1.4293158710707055,0.0611122191295753,0.023204844978371015,0.06997503035915728,-0.09945206662827971,True,10
91,3,0.0,0.6361248748555639,0.20734871645473354,-0.08767550318395942,-0.10270928545152394,0.1800483371792814,True,10
91,4,0.0,0.43185812179324007,0.3712977760343422,0.48571846638548627,-0.031297692276460176,0.308440914200371,True,10
91,5,0.0,0.6737576899719286,0.3159089819424864,-0.29647782834141256,0.040037856458733395,-0.4286476053376878,True,10
91,6,0.0,0.37968333217486466,0.39490289384103605,0.44092554510578674,-0.04724673750324603,-0.15829451731022917,True,10
91,7,0.0,0.7137756584029784,0.3757686746852564,0.41206761245840384,0.014850954570855805,0.19729998030788704,True,10
91,8,0.0,1.8420387891962735,0.5060329803418218,0.6625807348341822,0.07935987809241556,0.313407317517897,True,10
91,9,0.0,2.6116177878251086,0.5351104784983126,0.14467743178895978,0.0921798623427175,0.12488015662786973,True,10
91,10,0.0,1.8237719319588164,0.7207666344120239,-0.3894177935733462,-0.10111159940898926,0.14729892077794585,True,10
92,1,0.0,0.671450973534225,0.16395516951750905,0.1024017124237425,0.05510369392401753,-0.36242494611404713,True,10
92,2,0.0,0.7615092719770622,0.26414801594145826,-0.3621960418226327,-0.009650109071745263,-0.0909578966218843,True,10
92,3,0.0,1.434326115486504,0.1862337493278666,-0.045972654570670526,0.082965390026632,-0.45174470840262315,True,10
92,4,0.0,1.7538779635972674,0.16522007649647935,-0.08668812019010398,0.043984396298964494,0.3942450278040182,True,10
92,5,0.0,2.511270121503726,0.17635014449485326,0.05462349008845373,0.07970563383623167,0.10333834391302418,True,10
92,6,0.0,3.603818725002091,0.22172300735872508,-0.5525084948102552,0.09467576418894537,-0.026735187471660597,True,10
92,7,0.0,2.90365295245227,0.20186943455719347,0.5771229905392695,-0.04507508014288828,0.2901581195950951,True,10
92,8,0.0,3.973707219422014,0.20320572963756436,-0.5280511564989581,0.09357039316693444,0.30282931071872393,True,10
92,9,0.0,4.365040641798828,0.23906427177674408,-0.36951359908594317,0.02659326684745976,0.0769203504434995,True,10
92,10,0.0,4.722996000973724,0.27154167737916857,-0.1873117224345986,0.029957976558216935,0.2657498972707964,True,10
93,1,0.0,0.466086490468799,0.19954078022445323,0.01032879318884205,-0.034649938395873964,0.15716501144316888,True,10
93,2,0.0,0.9079012282988678,0.41065110646816905,-0.030135242251117116,-0.02870905756021029,0.14530787379595098,True,10
93,3,0.0,0.5229065810621352,0.47231817154110267,-0.3028196855617717,0.0657945322959826,0.06224995756775831,True,10
93,4,0.0,1.280890556973407,0.5380635218682097,-0.006239483784794723,-0.08537767214569868,0.14313725429670318,True,10
93,5,0.0,0.9062295932616342,0.5564323027045637,0.32104429334751927,0.03611433548158884,0.018687903461557555,True,10
93,6,0.0,1.5378666341134855,0.445744994549178,0.2510732341871631,-0.0699197152449037,0.4336469166835483,True,10
93,7,0.0,1.6255720108080107,0.4984496587926979,0.18830721548106114,0.004612769712736808,-0.06397427035049857,True,10
93,8,0.0,1.5423372433970977,0.3463215672276798,0.33295049115370673,0.014979015782912887,-0.2870759879364386,True,10
93,9,0.0,1.5029254202887254,0.17228021951101805,0.38458811718788216,0.023437520305234823,0.011738130614474079,True,10
93,10,0.0,1.7277714077702222,0.22824630520394254,0.41261007963380203,0.014668169121922026,-0.13875532071316707,True,10
94,1,0.0,0.6496950464551813,0.17177267654165645,0.03187610548579939,-0.06574821143364575,-0.22330394810477772,True,10
94,2,0.0,0.31955167147552077,0.07703547800842794,-0.08031388495198015,0.05611407071776179,-0.2657104664276699,True,10
94,3,0.0,0.9425990872923969,0.07529504752628077,-0.3190800046296995,-0.06528921626022378,0.20009212315469369,True,10
94,4,0.0,0.6210270461038425,0.2647261891668995,-0.11587362219500269,0.06166810442753858,0.27544486487077735,True,10
94,5,0.0,0.7547257751964411,0.4260166168322905,0.4890536499792016,-0.031010991069997315,0.36321933832705966,True,10
94,6,0.0,1.3506720633229454,0.4434124513066459,-0.5546741080337162,-0.052093067811991516,-0.08454552457635023,True,10
94,7,0.0,1.1650751956935186,0.4874428746581242,-0.3504605779494396,0.054484974100474266,0.2429738590417372,True,10
94,8,0.0,1.7011360869265744,0.6325081911246181,-0.016787828572495035,-0.04959031015749237,-0.4121328840797505,True,10
94,9,0.0,1.76201484494942,0.6622559443882072,-0.030671904415532827,0.004440994005020792,-0.317250582423263,True,10
94,10,0.0,2.7365390663407476,0.5188619305432882,-0.3880747557352921,-0.10425588825502209,-0.2798498821663324,True,10
95,1,0.0,1.047591597853438,0.2475058752369742,0.4919885619157287,-0.06598426242241197,0.5087380350869632,True,10
95,2,0.0,1.0751882651031257,0.18117617216810372,0.3048389000050759,0.041517779682913286,0.19268661452798985,True,10
95,3,0.0,1.635875514612376,0.07647786386298468,-0.23365898748296893,-0.10744452129014481,0.3316579077027828,True,10
95,4,0.0,1.2063930853652167,0.22277959250766247,0.1382789065540636,0.05492428395782704,-0.4405226897887153,True,10
95,5,0.0,1.0702336444305662,0.08089893845405541,-0.43880611562067384,-0.0187334570665373,-0.1875779618106123,True,10
95,6,0.0,0.8414904035766784,0.12651902414369642,0.22319862712480323,0.04590363703622845,-0.3192665407906636,True,10
95,7,0.0,0.4601725027335021,0.08588311599737311,-0.22879243563522456,0.07957341731178613,-0.2212933900099642,True,10
95,8,0.0,0.6125779586814128,0.14361213167871978,0.5578055670746409,-0.02801330591310117,-0.15812710144060774,True,10
95,9,0.0,0.7274976089629197,0.07773805554656148,0.20993015386986186,0.0020322997224754887,0.03204955237001861,True,10
95,10,0.0,0.8997289596280023,0.2645060620069131,-0.2781409598411308,-0.032257381163372165,0.22748985783054598,True,10
96,1,0.0,0.824182478132824,0.07961028348423507,0.5126762928851205,0.05880636742440305,0.161687947676957,True,10
96,2,0.0,1.0661940013740447,0.16861948356898854,0.37361415649539886,-0.012693197567212015,-0.019714768159150468,True,10
96,3,0.0,1.2178698853966543,0.31149745577043214,0.349020579138985,-0.07390824797192207,0.3024673107238954,True,10
96,4,0.0,1.5981185728208824,0.27640109550961245,0.20939258654879342,-0.04856013396502298,-0.2706792585517854,True,10
96,5,0.0,2.2098170372311947,0.20138223685453382,-0.13649391990086293,-0.09233525346208803,-0.3504122975285952,True,10
96,6,0.0,2.9755447200908085,0.40884902493676056,-0.06842414992462008,-0.09444224670851667,-0.24126506665794062,True,10
96,7,0.0,3.9038495230642543,0.391996109191835,0.6128079016014093,-0.07119360809867013,0.01852244300880318,True,10
96,8,0.0,3.4212749001329645,0.3342211431038863,-0.4867508130212151,0.023315090356660705,-0.22612932758278106,True,10
96,9,0.0,4.142731485694811,0.5282299063098004,0.5620081171171095,-0.048617926559755276,0.002368544014141384,True,10
96,10,0.0,4.273779273776077,0.69251533654321,0.1140784736851533,-0.004113349857355396,0.2848825554343824,True,10
97,1,0.0,0.3280442853751163,0.08084962238019013,-0.09320130375494962,-0.02915998706990736,0.18503261984636948,True,10
97,2,0.0,0.2857147725694397,0.2380577818489972,0.1143344116231914,0.011126765931917259,0.08229286226301477,True,10
97,3,0.0,0.9414118011561143,0.34046166198291905,-0.6640256188284878,-0.04339459311551295,-0.15684422103459691,True,10
97,4,0.0,0.5876170291684285,0.26099795186423225,0.1942346391914883,0.07025508307350779,-0.29851721530101305,True,10
97,5,0.0,0.4544527144446756,0.3848249031382793,0.13108890988365834,-0.02488518197796767,0.010759545753112082,True,10
97,6,0.0,0.7291839578351902,0.3913762556443049,-0.2765945315999188,-0.01670629660515871,0.03146169561931033,True,10
97,7,0.0,0.6012312460709248,0.33895877505276506,0.06646153883961681,0.04096952919408924,0.514656467847028,True,10
97,8,0.0,0.47938176507868957,0.2933077362569889,0.45962684166933354,-0.02913129569476053,0.3462893611469854,True,10
97,9,0.0,0.4653384991700558,0.1699548199554017,-0.12668071572736028,0.04490421621773712,0.18007325520136674,True,10
97,10,0.0,0.7529954475959018,0.32400049722227436,0.15249665464879847,-0.08197117919388171,-0.15378725731888443,True,10
98,1,0.0,1.1776442256822932,0.07266861512240354,0.6517861685152578,0.08719978871221869,0.49695123768298927,True,10
98,2,0.0,1.194376414375638,0.13007941907501677,0.45361511175854824,-0.05598599632703371,-0.024886837710453906,True,10
98,3,0.0,0.8602642709849883,0.09367086409292381,-0.45782985485443134,-0.07123855424440033,-0.10283048817357843,True,10
98,4,0.0,0.986119656170823,0.2532931589320343,0.2789421276809727,0.015429621765678778,0.014236186683142376,True,10
98,5,0.0,0.9663046154072268,0.24335848248938038,-0.12863611188135823,0.023843394746506007,0.28837694944126513,True,10
98,6,0.0,1.0941774940968172,0.12904471596556175,-0.08340755586782023,0.027587395462536513,0.2676305459110399,True,10
98,7,0.0,1.656356572745647,0.2808972541808053,0.1430598120864138,0.08307542655682014,-0.2708162918963792,True,10
98,8,0.0,1.3990922035565907,0.2147712683467906,-0.23727881779066584,-0.009497110039743404,0.1311974084573887,True,10
98,9,0.0,1.3157253310012489,0.35517238092828396,-0.35055214985635696,-0.02024595665641617,0.4215896016610659,True,10
98,10,0.0,1.6488889088527523,0.2711030126064442,0.5251673607934871,0.013967579130623364,-0.05827236322996526,True,10
99,1,0.0,1.2057002389308662,0.20667974452232524,0.6115595668965431,0.08652931490662147,0.2841569651549453,True,10
99,2,0.0,0.6847511220133069,0.05438267343698839,-0.256852575778293,-0.04060812961336995,0.13584270821666564,True,10
99,3,0.0,1.3417448658047966,0.12519303866743053,0.4926123264389841,0.044132554070694385,0.1345136003250708,True,10
99,4,0.0,0.6078638592781948,0.17623359473925018,-0.5646152422015858,-0.042703946795062786,-0.4169252485991084,True,10
99,5,0.0,1.4357244771548752,0.37519872306954355,0.00972328639886968,0.09071207655950361,0.1490001845118003,True,10
99,6,0.0,1.5500820422543924,0.2945030148080121,-0.4531812328139538,0.021056963815089248,-0.35029102532742407,True,10
99,7,0.0,2.0831788639827797,0.524338396903084,-0.6167817040799318,0.025053376720891196,-0.15995030309234898,True,10
99,8,0.0,2.600304247104955,0.5426696756855764,-0.2308053762641258,0.04582031428707018,-0.09183768525917686,True,10
99,9,0.0,2.3410957217765436,0.43429281983245005,-0.4780161970417444,-0.06282731175544269,0.031475808454483785,True,10
99,10,0.0,2.547283910091005,0.5454264999043288,0.3297574258243835,0.04488089096456136,-0.1639619110960312,True,10
100,1,0.0,1.012841286491466,0.08060415737975414,0.033059891420279285,0.09679585252876137,-0.31606408859344204,True,10
100,2,0.0,0.7275000998998983,0.1391191127378979,-0.5679362040113359,-0.06692628276363334,-0.12850705922684394,True,10
100,3,0.0,0.48857161325690607,0.11479852079624102,0.16973100820391607,-0.05135736020578647,0.3333965986858405,True,10
100,4,0.0,1.1770153691871714,0.26819733402992524,-0.3722936214025769,-0.04149087447711903,-0.19616526750075866,True,10
100,5,0.0,1.0983060293575917,0.3242132413824255,-0.2304675348238489,0.08680333734291515,-0.3922381823879543,True,10
100,6,0.0,1.0343861412216147,0.26795943381809084,0.23774026961464492,-0.04003711454169716,-0.10461610604053483,True,10
100,7,0.0,1.409768472430947,0.24387394509144866,-0.6362435943969974,-0.002844986721248344,0.15255986808660948,True,10
100,8,0.0,1.8941439416080552,0.2881333677588391,-0.026079679517534593,-0.07434542068083035,-0.031701082805062966,True,10
100,9,0.0,2.6191839529499834,0.2944791411471025,-0.5506426683237358,-0.06073581286305319,-0.03515101668219606,True,10
100,10,0.0,2.656010680862247,0.3049876927428744,0.17117518697805745,-0.024278076773913568,0.08309955495763816,True,10
101,1,0.0,0.6668115472745048,0.061870321960676766,0.1041466179512272,-0.06074921782771656,-0.18860489911936304,True,10
101,2,0.0,0.2898650893310707,0.10381554986758083,-0.07968568079843122,0.08225689839114922,0.034402897775014,True,10
101,3,0.0,0.8297825263261998,0.18931343408031237,-0.5066889614951177,-0.06832416092621876,-0.31647450344588957,True,10
101,4,0.0,1.1271715161212341,0.33484030751293203,0.07646639667990024,-0.02993103240048642,0.006491628079920854,True,10
101,5,0.0,0.497737958643772,0.4188744830018771,0.2516234909926194,0.0948646594633763,-0.11774055584193086,True,10
101,6,0.0,0.7643424282476342,0.44511486352474205,-0.3526100507932792,0.001174775423366865,-0.13951668319692342,True,10
101,7,0.0,1.1266714134536124,0.3455906166469941,-0.24575753551494206,-0.06445620250443891,0.05063882724865544,True,10
101,8,0.0,1.2153150714171863,0.3389597062005012,-0.16245189308023664,0.0975156581766318,-0.09110363134696715,True,10
101,9,0.0,1.0323740934220946,0.25609493693239005,0.06248787848628056,-0.09278772326048984,0.41957928240715925,True,10
101,10,0.0,1.0460209179075362,0.3253219005594725,0.27829811567368073,0.10666387025886706,-0.21966655580148803,True,10
102,1,0.0,0.933200452526799,0.13001744439421037,-0.3253102438274235,-0.08346824840240437,0.007826624498744442,True,10
102,2,0.0,0.3314677814377186,0.35362894973728826,0.315868243583532,0.07972352110163071,0.1169898561367245,True,10
102,3,0.0,0.3187344399725854,0.2945671640625481,0.1690547115623398,-0.0069783090731543925,0.09228636793552505,True,10
102,4,0.0,1.1264468879832208,0.5265055371156133,0.0900951935421404,0.07776167765338673,0.15337864524217756,True,10
102,5,0.0,1.2065342585009622,0.6317354219601012,-0.38418844807988956,-0.0004791201586192561,0.5569242965775939,True,10
102,6,0.0,1.3670690492222948,0.4055724731832283,-0.29663326585508076,0.02381491782192066,0.12643314500359623,True,10
102,7,0.0,1.7049168317742476,0.5079100533942403,0.5307408095066632,0.043349465688465205,-0.06485728553382558,True,10
102,8,0.0,1.027641018107103,0.30191373846600184,-0.6984776425722722,-0.07799266039503258,-0.20854455148896814,True,10
102,9,0.0,1.4818736490045203,0.35062277416311183,-0.17279652783489963,0.042274291525285966,-0.10524177221512854,True,10
102,10,0.0,1.09109067598239,0.4126794605669909,0.6667615751996772,-0.025171158349979354,0.3246677185674463,True,10
103,1,0.0,0.9808037942527473,0.14049236989513816,0.38543325780870147,-0.08460888651777138,0.026605820509950605,True,10
103,2,0.0,1.8609090727013533,0.18786209848937557,0.4152442427645831,-0.0757104602133325,-0.2511961063181631,True,10
103,3,0.0,0.8976130580938515,0.41783883331699984,-0.5363953781377114,0.08386017625919,-0.537258153621333,True,10
103,4,0.0,1.5698464252705886,0.5895093043907031,0.2462399953608378,-0.06196816037275518,0.2755613238643824,True,10
103,5,0.0,2.0424010594995794,0.38575499477533476,-0.048000250071445615,-0.056322592033023214,0.360708057894216,True,10
103,6,0.0,1.495936402654944,0.2668428472902857,0.3702659716595025,0.077156612774243,-0.3714336441545922,True,10
103,7,0.0,0.9258680109533816,0.22431112085880284,-0.027939220484339996,0.07231901550645546,-0.2626407441651781,True,10
103,8,0.0,1.098016098680152,0.1920107826212229,0.46935399733341554,0.06549996668794322,0.40411021287603127,True,10
103,9,0.0,1.1860605733045955,0.17842803068752586,-0.5099317752527288,-0.08971636923717989,0.08770847778703976,True,10
103,10,0.0,1.2809694593847532,0.304974738193815,-0.36597877151346225,-0.02539367592043852,0.11914029314567424,True,10
104,1,0.0,0.8492548652918855,0.248715348608419,0.4963643825572037,-0.06408674428861671,0.02504427831674424,True,10
104,2,0.0,0.9846693700649499,0.07914801120198607,0.03603866091845063,-0.016715604187802276,-0.20155693320006382,True,10
104,3,0.0,1.831204161572167,0.2516320442558774,0.34082259765940126,-0.06659106115641138,-0.06533371750930049,True,10
104,4,0.0,1.116485175512069,0.333268535034653,-0.16928225372391656,0.08162980972143187,-0.19845836882624893,True,10
104,5,0.0,1.658957918758226,0.54180059375131,-0.14701869625558367,-0.05972319696362448,-0.16475086738964181,True,10
104,6,0.0,2.4457908960640635,0.6180377285486547,-0.04852088554673344,-0.09011606479738346,0.22657205575850264,True,10
104,7,0.0,1.8834235740915517,0.7177362205557173,-0.09587371961673319,0.07456237046833725,-0.3008880734860408,True,10
104,8,0.0,1.354532414539139,0.5749431497648589,0.35831565218451417,0.0707877120313742,-0.36826253539379267,True,10
104,9,0.0,1.692763158758526,0.5705412912578578,0.42388074552276533,-0.010276654056342146,0.3627366496164085,True,10
104,10,0.0,1.867898846445222,0.6451392983773313,-0.391042175151637,-0.047287202678403764,-0.016172501530442803,True,10
105,1,0.0,0.656336728890124,0.12536191382342873,-0.20858864134654007,0.058230055685775585,0.28243561570306996,True,10
105,2,0.0,0.7095403059266524,0.2953487056414833,0.22633829692270185,0.011917941903567954,-0.09197895461641976,True,10
105,3,0.0,0.4854491148661882,0.22756549116313007,0.07705305940618477,-0.027965117629175387,0.004640590001122542,True,10
105,4,0.0,1.2759835818108276,0.20693157380488486,0.49848214465641877,0.061263582233302034,0.09263487444662277,True,10
105,5,0.0,1.6482870633050082,0.38099648866894253,0.12075690170020068,0.035318380194722054,-0.29831846023450087,True,10
105,6,0.0,1.785852604956042,0.29574772966326773,-0.20554154762302979,0.028470633120734983,-0.4377408954461425,True,10
105,7,0.0,1.7152386318233317,0.34392125558551573,-0.5378884516875503,0.005739059621805199,-0.4197074282739089,True,10
105,8,0.0,0.9555786082123925,0.19385119876355306,0.10959712375562934,-0.08121825641560385,0.222729794515888,True,10
105,9,0.0,1.4046992692485043,0.06614195861232916,0.5597364180936046,0.030446538377968298,-0.11131196675210744,True,10
105,10,0.0,1.8756136239459635,0.23969691049614544,0.4597285917760033,0.02461328023868424,0.11393450285726511,True,10
106,1,0.0,0.3522235941130111,0.08645105386789655,0.16719895284500957,0.024738552989425077,-0.04920355866138282,True,10
106,2,0.0,1.3597755336405695,0.2343919849436234,0.15199727401212773,0.09262791570585618,-0.044769320977727525,True,10
106,3,0.0,1.6080243605156617,0.1951476866198271,0.09222406340321061,0.024090172289859327,0.16368942519832613,True,10
106,4,0.0,2.064228202576918,0.34139995605853163,0.557016664017846,0.011819442727751562,0.08971190410472098,True,10
106,5,0.0,2.8596793903702293,0.2876867360953459,0.2854526611423241,0.06969528985400739,0.41805128376038764,True,10
106,6,0.0,3.3549213575404564,0.4637596432707044,0.41487588836636136,0.022120532914842454,-0.44146077278048396,True,10
106,7,0.0,2.9093537170253736,0.48376075981956435,-0.14782433658964383,-0.04180808417871789,0.392074670622872,True,10
106,8,0.0,3.8292900021681358,0.4383807263440479,0.08951475183125378,0.09655598254122534,-0.07352274843139095,True,10
106,9,0.0,3.8795834171494294,0.49650731551889815,0.5941938112627555,-0.03849978566558695,0.07950864349035601,True,10
106,10,0.0,4.55864966093495,0.31895719363889924,0.18770071168852698,0.06749322713438798,0.05841241551114652,True,10
107,1,0.0,0.8491149369133413,0.12157702419841637,0.025031283380711252,0.08032305838566367,0.02734593988854193,True,10
107,2,0.0,0.377047310513443,0.325925964159828,0.12525271525264797,-0.07893368240485298,-0.29671979174221214,True,10
107,3,0.0,0.5497792035351874,0.18977230595808167,0.23801519030630236,0.025422169515961327,0.06287190217694608,True,10
107,4,0.0,0.9615471340034917,0.1698148302786169,-0.4411523585249724,0.054394062015752656,-0.3807785810486579,True,10
107,5,0.0,0.769160744365272,0.07242291191292176,0.32644677869527106,-0.012217839975240282,-0.21827685355341483,True,10
107,6,0.0,1.197560085895385,0.19370869832093693,-0.021160234005200902,0.04607123967997932,0.24547480143087844,True,10
107,7,0.0,0.8772583535579461,0.16564112473258336,0.6168835841419905,-0.06731671567897492,-0.10491907124835097,True,10
107,8,0.0,0.7079739068608731,0.23096905286707345,-0.3077909276757779,-0.010416677309154765,-0.3140609335102937,True,10
107,9,0.0,1.469452124618454,0.16531094325332718,0.16034340453478552,0.09514118302974976,-0.08032039953393767,True,10
107,10,0.0,1.7279114975901615,0.1686807435059806,0.043081758968317514,0.023862277442473007,0.13537704141052412,True,10
108,1,0.0,0.4282025788373387,0.08375435665775172,-0.22763989220222552,-0.03130464488512449,0.012488295708242404,True,10
108,2,0.0,0.9377611274772708,0.15020573811924764,-0.737396858265576,0.008090291398945246,-0.1067373546582275,True,10
108,3,0.0,0.49588168818712275,0.06930015517482269,0.291007325832303,0.02187921675922618,0.25489064090881175,True,10
108,4,0.0,1.0230164879902193,0.14869733322149295,-0.38077458918488133,0.03437674217356764,-0.13652458567900577,True,10
108,5,0.0,1.1936928506451085,0.3978637169355269,-0.36605945340532503,-0.024670160498171178,0.18941423844661817,True,10
108,6,0.0,1.6936448445963925,0.3284949847543812,-0.5076766272778426,-0.03259866084886114,0.1410520107745433,True,10
108,7,0.0,1.831370188844833,0.40171267013022344,-0.1941121209100617,0.0705320659927397,-0.010858194288967093,True,10
108,8,0.0,1.8554151727419361,0.3530504705847633,0.03650640208221229,0.010364032846685921,0.26137509319274727,True,10
108,9,0.0,1.9832259817605096,0.5246505792120278,-0.16296890488469876,-0.07966108619640629,-0.2943152930195816,True,10
108,10,0.0,2.1359058592951343,0.3736513289747965,-0.5793077364485737,0.026330144850457753,0.12589991192954386,True,10
109,1,0.0,1.1051406483323778,0.12446816096801197,-0.37145917361659125,-0.09537226275681,-0.3049163085975288,True,10
109,2,0.0,1.615321050081557,0.23830241153941487,-0.567467689221616,-0.014946851249410708,-0.007820978003929719,True,10
109,3,0.0,1.667845247121848,0.25978700028125706,-0.2591718033550085,0.01847240507813479,0.0716258296268564,True,10
109,4,0.0,2.0762721126100896,0.4665944997668207,-0.14492712289472523,-0.027494752986457965,0.1501255674502886,True,10
109,5,0.0,2.010637571301219,0.666845126147288,-0.018035414500357255,0.026362668066596266,0.24131613524427392,True,10
109,6,0.0,2.348694931352592,0.8365545595774108,0.30533086952021304,-0.052664728519318756,-0.12952575074453465,True,10
109,7,0.0,1.5641106132120064,0.7381155923219814,0.3552619742578955,0.06557786718762279,0.22178959257946976,True,10
109,8,0.0,1.599094536530579,0.5110726697919914,-0.07141411635158924,-0.026922170624684955,0.10972307955307893,True,10
109,9,0.0,1.2591859109739167,0.4584925267295842,0.15636409907244853,0.02564733501999474,0.29427222579689016,True,10
109,10,0.0,0.665419055086829,0.3892961983144181,-0.14601808334593983,0.08269017737033652,0.16610488319434505,True,10
110,1,0.0,0.7815379044821539,0.13921829604283956,-0.07796242360978606,0.07750955162296928,0.2033697996899246,True,10
110,2,0.0,0.9166082609762173,0.08604630510145213,-0.3124483888335625,-0.0016307545567214366,0.02931711719875085,True,10
110,3,0.0,0.45566576815502635,0.11975903108797734,-0.0875684911941894,-0.0864860382190738,0.43775927951732113,True,10
110,4,0.0,0.3353391703238537,0.155275853083708,0.4076523725103243,0.014168428639470751,0.10114854095601362,True,10
110,5,0.0,0.4985122885725696,0.29943676176719,0.20169502625306063,-0.00952593641101415,-0.01200541445164972,True,10
110,6,0.0,1.035022241591373,0.3250588864893099,0.11309753921415976,-0.05368802683073774,0.3796306815302453,True,10
110,7,0.0,1.771161751218108,0.4854129166206263,0.5500259896811955,-0.05838780061081992,-0.03989894746997895,True,10
110,8,0.0,2.077514578047448,0.6867292448658963,-0.42879796578342005,-0.07393556523591509,0.0072215956840779765,True,10
110,9,0.0,2.3271971864372207,0.6007945456517978,0.3262754030589996,-0.015486488333153414,-0.11978073240823654,True,10
110,10,0.0,2.8570717500690592,0.4944090618850397,-0.15491154831220041,-0.07022041744026303,-0.06196134274663851,True,10
111,1,0.0,0.5486200397378612,0.1994393736592463,0.3451394091092119,-0.02703053375896921,-0.14601627635476466,True,10
111,2,0.0,1.3882207077217632,0.20049803971014013,-0.1674084688339465,-0.09880381202650837,0.351760885163414,True,10
111,3,0.0,1.2708706906093177,0.36755051477505507,0.521082803820695,0.05072957957520062,-0.11210049725700331,True,10
111,4,0.0,0.47074019988867843,0.3662193152699069,-0.24561510978260195,0.08943340980473072,-0.5444205480566804,True,10
111,5,0.0,0.9046509293642219,0.38366145691292186,0.1685121076456936,0.04621363374761906,0.13112048879143146,True,10
111,6,0.0,0.6979888786517454,0.4500136048559177,0.14357151008584246,-0.05038146596825535,-0.1590288425905518,True,10
111,7,0.0,0.7609946719123104,0.4757632479911069,-0.3860610225216293,0.043243603419254796,-0.2636813040869395,True,10
111,8,0.0,0.9115891031867112,0.6396708305297765,-0.5003152221895724,-0.05964062598274608,-0.2359756321011368,True,10
111,9,0.0,1.0796440653905517,0.7432268134857137,0.1271452421227038,-0.019416852500078637,-0.20115866527835924,True,10
111,10,0.0,1.6187889974336749,0.7264027287061552,-0.336521380452481,-0.0639694270279506,0.004555683547934322,True,10
112,1,0.0,1.0227355988479674,0.19064584423223224,0.3064929786055997,-0.08707052471239322,0.07165544143247762,True,10
112,2,0.0,1.7786636356035115,0.24175238943387573,0.23193502835670432,-0.06501296225129896,-0.04516364701707862,True,10
112,3,0.0,1.4501894703886073,0.1783271861642139,0.22419374675686166,0.04827285654677059,-0.13410204217702887,True,10
112,4,0.0,1.473158860963627,0.38005405754089794,0.47988413990265255,0.056979435211583766,0.28108153734185537,True,10
