assembly_id,component_index,zero_quality,deterministic_quality,structured_quality,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success,structured_advantage,winner,utilization_quartile,component_initial_quality_quartile
100053,3,1.0589620668154962,0.1909395140763861,0.2856018513905768,0.191706381749346,0.0286394424328312,-0.1913920276482798,0.1913920276482798,True,-0.09466233731419071,DETERMINISTIC_LSQ,U3,Q4_highest
100053,4,1.305942840812031,0.2019873729132359,0.202260593812959,-0.3318348134797676,0.0030794954235652,-0.0797789750808896,0.132733925391907,True,-0.00027322089972309227,DETERMINISTIC_LSQ,U3,Q4_highest
100053,5,1.5232245647269893,0.2688669650901131,0.2218233624573337,-0.2696901498872573,0.0031013561219496,-0.0225235086939584,0.1078760599549029,True,0.0470436026327794,STRUCTURED20,U2,Q4_highest
100054,1,0.2345091455171095,0.1086201779669482,0.0780418672133533,-0.2727759619710843,0.0049249705445438,-1.0308052154905931e-16,0.1091103847884337,True,0.030578310753594906,STRUCTURED20,U2,Q1_lowest
100054,2,0.4203393116678118,0.1095150307595443,0.0823789271641522,-0.2602054994951787,0.0,-0.0123385554395657,0.1040821997980714,True,0.027136103595392105,STRUCTURED20,U2,Q2
100054,3,0.6746421150567236,0.1957954275611149,0.2310898458276734,-0.2263894865420574,0.0031257556387255,-0.1969429382467134,0.1969429382467134,True,-0.03529441826655849,DETERMINISTIC_LSQ,U3,Q3
100054,4,1.120269929464108,0.3375210468516935,0.290529935509239,-0.2140137389840128,0.0461824975758366,-0.0125922974077552,0.0856054955936051,True,0.046991111342454484,STRUCTURED20,U2,Q4_highest
100054,5,1.4190304732585717,0.3375210468516936,0.2726584412975305,-0.4298102057018913,2.279565164083493e-17,-6.88437339339696e-17,0.1719240822807565,True,0.06486260555416312,STRUCTURED20,U3,Q4_highest
100055,1,0.2469921184612847,1.6170134842039145e-15,3.128069921957626e-17,-0.2727759619710843,0.0088990461160993,0.1229662967340464,0.1229662967340464,True,1.5857327849843383e-15,TIE,U2,Q1_lowest
100055,2,0.3560423468927738,2.6793256597293783e-16,0.0,0.6399281579048272,1.5894118911589014e-16,3.215393325199012e-16,0.2559712631619308,True,2.6793256597293783e-16,TIE,U4_highest,Q2
100055,3,0.2848660742082946,1.9022462345959567e-16,0.0,-0.2727759619710844,0.0152186826748798,-3.1989385099184813e-16,0.1091103847884337,True,1.9022462345959567e-16,TIE,U2,Q1_lowest
100055,4,0.551000278989592,0.0216421071691256,0.0676303755032432,-0.5350971035416802,0.0086030846481661,-0.0933511224072194,0.214038841416672,True,-0.04598826833411761,DETERMINISTIC_LSQ,U3,Q3
100055,5,0.7385249096155712,0.0186997030798279,0.0436402137221051,-0.2648408318879441,-5.466578358765419e-16,-0.0077887382933328,0.1059363327551776,True,-0.024940510642277203,DETERMINISTIC_LSQ,U2,Q3
100056,1,0.7282759942550909,0.1456045417693089,0.1312189521758297,-0.8217673964299224,-0.0061909484864735,-0.0691979805340945,0.3287069585719689,True,0.014385589593479187,STRUCTURED20,U4_highest,Q3
100056,2,1.426680761213306,0.2413834647710649,0.1883307004955018,-0.5416031830029384,-0.0359736494595938,-0.1051593844239136,0.2166412732011753,True,0.0530527642755631,STRUCTURED20,U3,Q4_highest
100056,3,2.0223524343921198,0.3100646449656151,0.2328796956795959,-0.2895447715592296,-0.0519931505182195,0.0164594490580945,0.1158179086236918,True,0.07718494928601918,STRUCTURED20,U2,Q4_highest
100056,4,2.619436348839699,0.4731200411045743,0.3457755586361032,-0.2727759619710843,-0.0436716150511093,-4.9331198848090446e-17,0.1091103847884337,True,0.12734448246847108,STRUCTURED20,U2,Q4_highest
100056,5,2.8886383440421106,0.4731200411045743,0.3437781326231672,-0.3881312434986222,8.684057767943304e-18,6.711882374921719e-17,0.1552524973994489,True,0.1293419084814071,STRUCTURED20,U3,Q4_highest
100057,1,0.2517908346172475,0.0234245727354259,0.070153587622148,0.1312809290213824,-0.0192265601557327,-0.0922668544027129,0.0922668544027129,True,-0.046729014886722105,DETERMINISTIC_LSQ,U2,Q1_lowest
100057,2,0.2542572075043692,0.0239747334561251,0.046069111884642,-0.2742425363470135,-9.318031293350146e-16,0.0014395181782956,0.1096970145388054,True,-0.0220943784285169,DETERMINISTIC_LSQ,U2,Q1_lowest
100057,3,0.4212998596105142,0.0239747334561251,0.0358044879960706,-0.2727759619710842,0.0356205874104157,3.350184712980209e-17,0.1091103847884336,True,-0.011829754539945496,DETERMINISTIC_LSQ,U2,Q2
100057,4,0.6450546341912122,0.0316539099569024,0.0620498609724382,-0.2877145297685386,0.0,-0.0785203831721319,0.1150858119074154,True,-0.0303959510155358,DETERMINISTIC_LSQ,U2,Q3
100057,5,0.9644004480896392,0.0777032271556379,0.1369568282004799,-0.3967001954399728,0.0004656731490596,-0.0937693194870113,0.1586800781759891,True,-0.05925360104484201,DETERMINISTIC_LSQ,U3,Q4_highest
100058,1,0.2378406411635409,0.1166111483262828,0.0837832520956245,-0.2727759619710842,0.0052872908257558,-9.783569353966072e-17,0.1091103847884336,True,0.03282789623065831,STRUCTURED20,U2,Q1_lowest
100058,2,0.5779416345130323,0.1680857915338964,0.1257289717041873,-0.2947179050283171,0.0172276425997425,-0.0166342903250142,0.1178871620113268,True,0.042356819829709125,STRUCTURED20,U2,Q3
100058,3,0.8256323003403545,0.175722484047203,0.1716086695387378,-0.3338471039884998,7.951386703658792e-16,-0.1092931286036007,0.1335388415953999,True,0.004113814508465208,STRUCTURED20,U3,Q3
100058,4,1.4131127260962129,0.2930829141979889,0.3550454769450889,-0.4068809032992529,0.0359874168659341,-0.2399946703924126,0.2399946703924126,True,-0.06196256274710005,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100058,5,1.521741340883885,0.318882903829094,0.3667027215574922,-0.0602979666916277,0.0049575218434596,-0.1035788454136314,0.1035788454136314,True,-0.04781981772839816,DETERMINISTIC_LSQ,U2,Q4_highest
100059,1,0.1743920699359325,0.0229955050860465,0.0405167484719752,-0.2137620479422416,0.0,-0.0579251918015209,0.0855048191768966,True,-0.0175212433859287,DETERMINISTIC_LSQ,U2,Q1_lowest
100059,2,0.8246127808969503,0.016864862336309,0.0964791068353737,-0.8629791624375619,0.0,-0.1282936281018907,0.3451916649750247,True,-0.07961424449906469,DETERMINISTIC_LSQ,U4_highest,Q3
100059,3,1.117717501416509,0.0168648623363091,0.0727020565319245,0.1153712703017546,0.053799170779265,5.157549734513546e-16,0.0461485081207018,True,-0.055837194195615406,DETERMINISTIC_LSQ,U1_lowest,Q4_highest
100059,4,1.3120612627212738,0.0220139459979543,0.083463984611389,-0.2899600155476997,0.0,0.0220872467060926,0.1159840062190798,True,-0.061450038613434704,DETERMINISTIC_LSQ,U2,Q4_highest
100059,5,1.5936871278580842,0.0220139459979544,0.074092811637614,-0.2727759619710842,0.0114707842513213,1.81603863891322e-18,0.1091103847884336,True,-0.0520788656396596,DETERMINISTIC_LSQ,U2,Q4_highest
100060,1,0.3659825324518156,2.346336373238467e-17,0.0,-0.2727759619710843,0.0220054657212801,-4.9331198848090446e-17,0.1091103847884337,True,2.346336373238467e-17,TIE,U2,Q2
100060,2,0.5839190173589179,0.0208174098451155,0.0623454695259757,-0.3185947832288707,7.951386703658792e-16,-0.081997522213759,0.1274379132915483,True,-0.0415280596808602,DETERMINISTIC_LSQ,U2,Q3
100060,3,1.03615490865212,0.0111340268357042,0.0387205518341075,-0.4707778010117703,-0.057815545147851,-0.0324721283922525,0.1883111204047081,True,-0.0275865249984033,DETERMINISTIC_LSQ,U3,Q4_highest
100060,4,0.9990738047170846,0.0111340268357033,0.0367969562671327,-0.2727759619710842,0.0398313406707829,1.8171228410857052e-16,0.1091103847884336,True,-0.025662929431429397,DETERMINISTIC_LSQ,U2,Q4_highest
100060,5,0.9590689191092948,0.0111340268357057,0.0377884685901192,0.0278084422398525,-3.975693351829396e-16,0.0561199872956066,0.0561199872956066,True,-0.0266544417544135,DETERMINISTIC_LSQ,U1_lowest,Q4_highest
100061,1,0.4668919539491977,0.0746417489907605,0.0536289073755882,-0.170950396620495,-0.0377823406117122,-4.4235448637408575e-17,0.068380158648198,True,0.021012841615172292,STRUCTURED20,U2,Q2
100061,2,0.5637196960235061,0.0759091413477537,0.0596627741283351,-0.154029979140766,0.0,-0.0166082600011258,0.0616119916563064,True,0.0162463672194186,STRUCTURED20,U1_lowest,Q3
100061,3,0.740812662721763,0.0880181540427922,0.1390262432469141,-0.2510729848585329,0.0,-0.1433876631594026,0.1433876631594026,True,-0.05100808920412189,DETERMINISTIC_LSQ,U3,Q3
100061,4,0.8354348517043466,0.0880181540427922,0.1069203191608318,-0.170950396620495,0.0036347495255186,3.247185506594086e-17,0.0683801586481979,True,-0.018902165118039604,DETERMINISTIC_LSQ,U2,Q3
100061,5,1.4137567859586289,0.1679208489179447,0.1473308055193225,-0.8160745139226208,0.0036727810747339,0.1522561237650733,0.3264298055690483,True,0.020590043398622193,STRUCTURED20,U4_highest,Q4_highest
100062,1,0.1582234074147564,0.0948075711878896,0.0681177293202119,-0.170950396620495,0.0042986902112797,-3.187554387107383e-17,0.0683801586481979,True,0.0266898418676777,STRUCTURED20,U2,Q1_lowest
100062,2,0.4642604771077224,0.0948075711878896,0.0681177293202119,-0.1709503966204949,-0.0281953220491308,-4.521123059264554e-17,0.0683801586481979,True,0.0266898418676777,STRUCTURED20,U2,Q2
100062,3,0.9507801517234856,0.2275379312535063,0.2440060281430094,-0.5715658727339167,0.0051660986898242,-0.17741159447407,0.2286263490935666,True,-0.016468096889503098,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100062,4,0.920482171751079,0.418992719164176,0.4788966865092108,0.2386057543830213,0.0073635384658785,-0.2832859150950504,0.2832859150950504,True,-0.05990396734503478,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100062,5,1.1439242011774349,0.4189927191641796,0.4022069779255969,-0.170950396620495,-0.0159606660179243,-9.27534958561349e-17,0.068380158648198,True,0.016785741238582674,STRUCTURED20,U2,Q4_highest
100063,1,0.0648990203818889,8.745051995396319e-18,0.0,-0.0927128862598412,-5.591697194683219e-19,-3.152066662071186e-17,0.0370851545039365,True,8.745051995396319e-18,TIE,U1_lowest,Q1_lowest
100063,2,0.4633047288598249,8.995727965837101e-17,0.0,-0.170950396620495,-0.0346962863391637,7.589415207398531e-19,0.068380158648198,True,8.995727965837101e-17,TIE,U2,Q2
100063,3,0.7442381923117041,0.17655416468019,0.2687458784295728,-0.2804319505520294,0.0068678999967586,-0.3393676389968031,0.3393676389968031,True,-0.09219171374938281,DETERMINISTIC_LSQ,U4_highest,Q3
100063,4,0.9278403470919544,0.179337180303177,0.2174612566794863,-0.1981705428700906,-0.0073047814827114,0.0267179735206625,0.0792682171480362,True,-0.038124076376309296,DETERMINISTIC_LSQ,U2,Q4_highest
100063,5,1.1259090755446648,0.1942587026123257,0.2545393153098255,-0.2544236418423923,0.0,-0.0651070211488426,0.1017694567369569,True,-0.06028061269749979,DETERMINISTIC_LSQ,U2,Q4_highest
100064,1,0.4710485216350797,0.0385202946953276,0.0898081364749273,-0.6354124238894729,0.0,-0.0773441983156626,0.2541649695557891,True,-0.051287841779599705,DETERMINISTIC_LSQ,U4_highest,Q2
100064,2,0.570703974744564,0.0660954611168775,0.1179890586538056,-0.1185727425692362,0.0012978207107353,-0.0088100672895366,0.0474290970276945,True,-0.0518935975369281,DETERMINISTIC_LSQ,U1_lowest,Q3
100064,3,0.7172843040414991,0.1071431954214301,0.1139470056117463,-0.170950396620495,0.0036778904048557,-9.27128382746667e-17,0.068380158648198,True,-0.006803810190316201,DETERMINISTIC_LSQ,U2,Q3
100064,4,0.9319436773152958,0.19651083493084,0.1581553185088535,-0.170950396620495,0.0041746847746149,-0.1708632600260125,0.1708632600260125,True,0.03835551642198651,STRUCTURED20,U3,Q4_highest
100064,5,1.073855274623158,0.252340712983101,0.1919221569056303,-0.170950396620495,0.0025644525190811,5.541628354116536e-17,0.068380158648198,True,0.06041855607747071,STRUCTURED20,U2,Q4_highest
100065,1,0.1470025233557992,0.0323230891853541,0.0232236245727399,-0.1709503966204949,0.0014655680508307,-0.0402720630492777,0.0683801586481979,True,0.0090994646126142,STRUCTURED20,U2,Q1_lowest
100065,2,0.32701833645768,0.0492278909793504,0.0864675021909755,-0.2471304283094713,-1.987846675914698e-16,-0.0205948493976768,0.0988521713237885,True,-0.0372396112116251,DETERMINISTIC_LSQ,U2,Q2
100065,3,0.3116533193553391,0.0492278909793491,0.0673556672074786,0.0219706409954117,-1.6743948883785404e-16,7.252468146911684e-17,0.0087882563981647,True,-0.0181277762281295,DETERMINISTIC_LSQ,U1_lowest,Q2
100065,4,0.4442214087507295,0.0805756627514847,0.077900221758428,-0.170950396620495,0.001528163308792,-4.420495545130743e-17,0.068380158648198,True,0.0026754409930566936,STRUCTURED20,U2,Q2
100065,5,0.7994043670111379,0.0805756627514847,0.0741898830985144,-0.4742120191133491,0.0,-0.0687468916698945,0.1896848076453396,True,0.006385779652970297,STRUCTURED20,U3,Q3
100066,1,0.5474301770482703,9.832519201132248e-17,0.0,-0.170950396620495,-0.0496534979859169,-3.198396408832238e-17,0.0683801586481979,True,9.832519201132248e-17,TIE,U2,Q3
100066,2,0.6387347938123147,0.0483821676237785,0.0347618165598851,-0.170950396620495,0.0021937061359926,-4.4208343583096443e-17,0.068380158648198,True,0.0136203510638934,STRUCTURED20,U2,Q3
100066,3,1.514875522921589,0.0537105599706565,0.1908786936703544,-0.9781955739381908,-0.0277951934009175,0.0543083287969778,0.3912782295752762,True,-0.1371681336996979,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100066,4,1.6558789765868291,0.1816418859809864,0.2061395625412747,-0.4881700308797571,0.0340700452403479,3.9237276622250405e-16,0.1952680123519028,True,-0.024497676560288284,DETERMINISTIC_LSQ,U3,Q4_highest
100066,5,1.9763803613139688,0.1816418859809865,0.183462689189476,-0.2024177783748269,-0.0256998755086169,3.800128614561693e-17,0.0809671113499307,True,-0.0018208032084895132,DETERMINISTIC_LSQ,U2,Q4_highest
100067,1,0.1642871441286251,0.0339398545825113,0.0341721405588613,-0.1627262818778081,-0.0034743804669984,-0.0272073439808491,0.0650905127511232,True,-0.0002322859763499996,DETERMINISTIC_LSQ,U2,Q1_lowest
100067,2,0.4235021243394802,0.0532236062969553,0.1549285969019638,-0.2787023991217081,0.0,-0.1928333592206658,0.1928333592206658,True,-0.10170499060500851,DETERMINISTIC_LSQ,U3,Q2
100067,3,0.6584380198052893,0.1792868607888756,0.2532216780941188,0.0183253891267275,0.0413202707212491,-0.1230410671087859,0.1230410671087859,True,-0.07393481730524318,DETERMINISTIC_LSQ,U2,Q3
100067,4,0.8680391014397028,0.1932716325244495,0.2525294490294136,-0.2075546886374154,0.0078036026820048,-0.0655071685692105,0.0830218754549661,True,-0.05925781650496409,DETERMINISTIC_LSQ,U2,Q4_highest
100067,5,1.03920445349236,0.2892793996043854,0.2869576700244049,-0.1811789730521529,0.0043684706374513,-0.0183050960314146,0.0724715892208611,True,0.0023217295799805027,STRUCTURED20,U2,Q4_highest
100068,1,0.2268839835157159,0.1112714480237044,0.0830793033472941,-0.0633754684400487,-0.0131298550225963,0.0105152007432513,0.0253501873760194,True,0.02819214467641029,STRUCTURED20,U1_lowest,Q1_lowest
100068,2,0.458954209934606,0.1903637624772095,0.203603835306465,-0.2723735016213156,0.0028333205020408,-0.138590546528199,0.138590546528199,True,-0.01324007282925549,DETERMINISTIC_LSQ,U3,Q2
100068,3,0.6561511655811663,0.1903637624772147,0.1704716417766584,-0.1709503966204949,-0.0118834881926144,-7.237049501340742e-18,0.0683801586481979,True,0.019892120700556293,STRUCTURED20,U2,Q3
100068,4,0.92395138661085,0.2178541189699018,0.3039823993850294,-0.3020242141766532,0.0,-0.2345701607257472,0.2345701607257472,True,-0.0861282804151276,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100068,5,1.0505705063908006,0.2192494818317839,0.2422683091839409,-0.1833293169234974,0.0,0.0121505469455337,0.0733317267693989,True,-0.023018827352157017,DETERMINISTIC_LSQ,U2,Q4_highest
100069,1,0.2981212314451494,0.1016888977899304,0.1811986295135902,-0.291267641307699,0.0035922887082469,-0.180261549801378,0.180261549801378,True,-0.0795097317236598,DETERMINISTIC_LSQ,U3,Q2
100069,2,0.6452741713185168,0.1016888977899355,0.1301184424231942,-0.4972952813297209,7.861786048027163e-16,-9.046828981300884e-17,0.1989181125318883,True,-0.028429544633258697,DETERMINISTIC_LSQ,U3,Q3
100069,3,1.2675786528359931,0.2225014665127014,0.2370103678313417,-0.7767145814473025,0.0050716568298065,-0.1007926946239659,0.310685832578921,True,-0.0145089013186403,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100069,4,1.4475527098723424,0.2592702452206082,0.2651429032688361,-0.2077492238069609,0.0013479881717258,-0.0658553093866362,0.0830996895227843,True,-0.005872658048227897,DETERMINISTIC_LSQ,U2,Q4_highest
100069,5,1.5674835822495303,0.2593970920694095,0.2405061743371722,-0.1721593480551963,7.454425034680116e-17,0.0011866480115107,0.0688637392220785,True,0.018890917732237278,STRUCTURED20,U2,Q4_highest
100070,1,0.7034000052615226,0.1910764540438631,0.1590302966034136,-0.4211023593931599,0.0502510498618339,-0.0679653818720935,0.1684409437572639,True,0.032046157440449474,STRUCTURED20,U3,Q3
100070,2,0.9173098269121992,0.2740065692000064,0.2237634369016981,-0.1845306319908995,0.010177261203941,-0.0796763276568343,0.0796763276568343,True,0.05024313229830829,STRUCTURED20,U2,Q4_highest
100070,3,1.5924783480447928,0.2740065692000066,0.2217608798918676,-0.6910162504573892,0.026229780998171,-1.9607796289400348e-16,0.2764065001829557,True,0.052245689308139,STRUCTURED20,U4_highest,Q4_highest
100070,4,1.8117529583024932,0.3756820885284558,0.3877029886619059,-0.315115845978586,-0.0014469517383162,-0.1983432104741958,0.1983432104741958,True,-0.012020900133450085,DETERMINISTIC_LSQ,U3,Q4_highest
100070,5,1.95652664028803,0.3756820885284526,0.3455236359838394,-0.2080919031792255,-4.901065102774058e-16,5.682026820654193e-17,0.0832367612716901,True,0.03015845254461319,STRUCTURED20,U2,Q4_highest
100071,1,0.2481827625501884,0.031606759006843,0.0946581849104984,-0.261419996395038,0.0,-0.1716308226816628,0.1716308226816628,True,-0.06305142590365541,DETERMINISTIC_LSQ,U3,Q1_lowest
100071,2,0.501514580966843,0.0224732455492789,0.0586996063379876,-0.1671819936152157,0.0230676058465278,-0.0242168156885866,0.0668727974460863,True,-0.036226360788708695,DETERMINISTIC_LSQ,U2,Q2
100071,3,0.7220206324388236,0.0224732455492785,0.0513007150984668,-0.1918539719833747,-0.058102006892529,-6.548581121812447e-17,0.0767415887933498,True,-0.0288274695491883,DETERMINISTIC_LSQ,U2,Q3
100071,4,0.8556581742522369,0.0373975866159556,0.056326118380358,-0.1918539719833746,0.0011191559876365,3.9393808310903e-17,0.0767415887933498,True,-0.0189285317644024,DETERMINISTIC_LSQ,U2,Q3
100071,5,1.4218815616789229,0.1080821891781331,0.1982457601296508,-0.5767441497604932,-0.0140526734065928,-0.1771559362571814,0.2306976599041972,True,-0.09016357095151771,DETERMINISTIC_LSQ,U4_highest,Q4_highest
100072,1,0.1244399864724515,0.0136735570273115,0.0240920157534976,-0.1567631959443783,3.975693351829396e-16,-0.0344434014583347,0.0627052783777513,True,-0.0104184587261861,DETERMINISTIC_LSQ,U1_lowest,Q1_lowest
100072,2,0.4346903789064745,0.0461747969127921,0.0391517482917935,-0.3035545401747458,0.0139534416536745,0.003504386171443,0.1214218160698983,True,0.007023048620998604,STRUCTURED20,U2,Q2
100072,3,0.7686607105268695,0.1514848319365174,0.1492243555365092,-0.2760312774911165,0.0183617661853477,-0.0439323102547074,0.1104125109964466,True,0.0022604764000082045,STRUCTURED20,U2,Q3
100072,4,0.972815350286313,0.1750720830641072,0.2469519486577974,-0.0295320064033964,0.0226155344825212,-0.2097256027946832,0.2097256027946832,True,-0.0718798655936902,DETERMINISTIC_LSQ,U3,Q4_highest
100072,5,1.1973164670102097,0.2349997090402867,0.2377810453740131,-0.3093985983826433,0.0027291404920543,0.1197767601091684,0.1237594393530573,True,-0.002781336333726403,DETERMINISTIC_LSQ,U2,Q4_highest
100073,1,0.1102902763714539,0.0150560696647341,0.0265279229701492,-0.153215220736912,-7.951386703658792e-16,0.0742870087306531,0.0742870087306531,True,-0.0114718533054151,DETERMINISTIC_LSQ,U2,Q1_lowest
100073,2,0.4401486441890195,0.0955661920779057,0.1517411108264446,-0.079865713855735,-0.0290849007093406,-0.1564775969527076,0.1564775969527076,True,-0.05617491874853889,DETERMINISTIC_LSQ,U3,Q2
100073,3,0.7226023491119143,0.2524508530519718,0.298914308494091,-0.2757450439828711,0.0064494653526829,-0.1501317548330807,0.1501317548330807,True,-0.04646345544211922,DETERMINISTIC_LSQ,U3,Q3
100073,4,0.8715229994484522,0.2910915181805963,0.2804792815449491,-0.1918539719833747,0.001773429400683,3.415236843329339e-17,0.0767415887933498,True,0.010612236635647199,STRUCTURED20,U2,Q4_highest
100073,5,1.0222642660689385,0.3335357551542286,0.2926196115574779,-0.1918539719833746,0.0019439265853028,-5.760501667687046e-17,0.0767415887933498,True,0.04091614359675072,STRUCTURED20,U2,Q4_highest
100074,1,0.1703889535531142,0.0894282118230679,0.0642527453264455,-0.1918539719833747,0.0040547835372108,-6.54722586909684e-17,0.0767415887933498,True,0.025175466496622403,STRUCTURED20,U2,Q1_lowest
100074,2,0.5202744461283403,0.1549247607077139,0.1124519490240236,-0.3094604388875813,-0.013554402120601,0.0039006084779326,0.1237841755550325,True,0.04247281168369031,STRUCTURED20,U2,Q2
100074,3,0.8820625021952696,0.1549247607077139,0.1120405147639048,-0.1918539719833747,-0.0336360642666509,-6.548581121812447e-17,0.0767415887933498,True,0.042884245943809116,STRUCTURED20,U2,Q4_highest
100074,4,1.0703922639891943,0.3030252910432045,0.2182427259643862,-0.1918539719833746,0.0067150689468351,3.941074896984809e-17,0.0767415887933498,True,0.08478256507881832,STRUCTURED20,U2,Q4_highest
100074,5,1.2152389942060695,0.3030252910432045,0.2181403300942693,-0.2084113673158353,1.763949234124165e-18,5.64013737366117e-17,0.0833645469263341,True,0.08488496094893522,STRUCTURED20,U2,Q4_highest
100075,1,0.1660748616422436,0.0675734755470551,0.0509175538039051,-0.1999004454226155,0.0030378836862306,0.0074939043814102,0.0799601781690462,True,0.016655921743150004,STRUCTURED20,U2,Q1_lowest
100075,2,0.412932404935327,0.1679986929320858,0.1643383587863329,-0.2506485235571423,0.0040812720329647,-0.1088421354855038,0.1088421354855038,True,0.003660334145752897,STRUCTURED20,U2,Q2
100075,3,0.6229371712750936,0.3118655267859809,0.3472362629691283,-0.1606432668047939,0.0053346097465743,-0.145902440209124,0.145902440209124,True,-0.0353707361831474,DETERMINISTIC_LSQ,U3,Q3
100075,4,0.9974177645298552,0.3205805994782244,0.3157600212894916,-0.4504569275638728,-0.0118619847767274,0.0524001235908525,0.1801827710255491,True,0.004820578188732827,STRUCTURED20,U3,Q4_highest
100075,5,1.1125049214194251,0.320580599478227,0.2744878793155543,-0.1556335565544478,3.975693351829396e-16,-0.0422352794432013,0.0622534226217791,True,0.046092720162672685,STRUCTURED20,U1_lowest,Q4_highest
100076,1,0.5441578700391265,0.1438142136541186,0.221604784236656,-0.4958944383704291,0.013611950748091,-0.2926141230894938,0.2926141230894938,True,-0.07779057058253741,DETERMINISTIC_LSQ,U4_highest,Q3
100076,2,0.7111525103654934,0.2250981795361878,0.2179350671647914,-0.1918539719833745,0.0037525524468537,-1.2332799712022613e-18,0.0767415887933498,True,0.007163112371396385,STRUCTURED20,U2,Q3
100076,3,0.4181974821441293,0.3275027356737258,0.358525501324673,0.8645687213385617,-0.0273364749758987,-0.1856175732802449,0.3458274885354246,True,-0.031022765650947193,DETERMINISTIC_LSQ,U4_highest,Q2
100076,4,0.7782830332042951,0.4660423956869766,0.5384502178490079,-0.5014663618920753,0.0050666587854496,-0.2748614004925702,0.2748614004925702,True,-0.07240782216203134,DETERMINISTIC_LSQ,U4_highest,Q3
100076,5,0.9355320085421496,0.4716249476855906,0.4927900186743854,-0.218312803049691,0.0,-0.0473508162923696,0.0873251212198764,True,-0.021165070988794776,DETERMINISTIC_LSQ,U2,Q4_highest
100077,1,0.2402060635713791,0.0407552669588047,0.1220567915561362,-0.2815557315198789,0.0,-0.1242559019997901,0.1242559019997901,True,-0.0813015245973315,DETERMINISTIC_LSQ,U2,Q1_lowest
100077,2,0.7850008059693867,0.1169939791051479,0.2384666804626035,-0.749076716201475,0.0024735700829986,0.056631172069912,0.29963068648059,True,-0.1214727013574556,DETERMINISTIC_LSQ,U4_highest,Q3
100077,3,1.0533665048617555,0.1014487150400529,0.1623768075499249,-0.370137330807343,-0.0008043969354463,-0.0408815909777102,0.1480549323229372,True,-0.060928092509871995,DETERMINISTIC_LSQ,U3,Q4_highest
100077,4,1.2640845406843784,0.1368996051480969,0.210990137580763,-0.2453484002721635,-0.0001349725695454,-0.0784602757282017,0.0981393601088654,True,-0.07409053243266608,DETERMINISTIC_LSQ,U2,Q4_highest
100077,5,1.427406982387764,0.2026371528847817,0.2228251508635431,-0.1918539719833747,0.0034781117612532,5.355281105720589e-17,0.0767415887933498,True,-0.02018799797876139,DETERMINISTIC_LSQ,U2,Q4_highest
100078,1,0.1949132013066863,0.020432976971366,0.0611941424303639,-0.236826661985688,7.951386703658792e-16,-0.0804832827699708,0.0947306647942752,True,-0.0407611654589979,DETERMINISTIC_LSQ,U2,Q1_lowest
100078,2,0.4591136868228804,0.0972941016327377,0.1575015139669298,-0.2518546524973552,4.978166715879492e-05,-0.1221585809219366,0.1221585809219366,True,-0.06020741233419209,DETERMINISTIC_LSQ,U2,Q2
100078,3,0.6592547699407786,0.0972941016327338,0.1214717057296298,-0.1918539719833746,-0.0125273453185065,-2.8514517136368767e-17,0.0767415887933498,True,-0.024177604096895997,DETERMINISTIC_LSQ,U2,Q3
100078,4,0.8011590180646833,0.0987532354589949,0.1081032751491744,-0.2048003604034963,-9.93923337957349e-17,0.0127075460883006,0.0819201441613985,True,-0.009350039690179487,DETERMINISTIC_LSQ,U2,Q3
100078,5,0.9495733633076496,0.1346546732066963,0.1222545755171164,-0.1918539719833746,0.0016845191967109,-6.022743068156977e-17,0.0767415887933498,True,0.012400097689579906,STRUCTURED20,U2,Q4_highest
100079,1,0.2842060426014016,0.0516578643886301,0.1508739108395276,-0.3063346912162555,1.5902773407317584e-15,-0.1924303468411312,0.1924303468411312,True,-0.09921604645089749,DETERMINISTIC_LSQ,U3,Q1_lowest
100079,2,0.4767294442025273,0.1086655034812371,0.1357513631834398,-0.1918539719833746,0.0039395014026234,-0.0726067815585029,0.0767415887933498,True,-0.027085859702202703,DETERMINISTIC_LSQ,U2,Q2
100079,3,0.6059762063509165,0.1070555923227764,0.113714783716027,-0.1771665344261299,-4.969616689786745e-16,-0.0144164753613944,0.0708666137704519,True,-0.0066591913932506075,DETERMINISTIC_LSQ,U2,Q3
100079,4,0.7684270582173002,0.111818703187911,0.1300103039439289,-0.2131544063986282,0.0,-0.0381193316672381,0.0852617625594513,True,-0.018191600756017903,DETERMINISTIC_LSQ,U2,Q3
100079,5,1.00431232462138,0.177068378406367,0.2178163616314463,-0.2551496832043284,0.0024260775755108,-0.1051877144754027,0.1051877144754027,True,-0.040747983225079304,DETERMINISTIC_LSQ,U2,Q4_highest
100080,1,0.2124794873847129,0.0263354807630657,0.0788713834037028,-0.249817988390741,0.0,-0.1037326057826944,0.1037326057826944,True,-0.052535902640637094,DETERMINISTIC_LSQ,U2,Q1_lowest
