assembly_id,zero_final_quality,direct_final_quality,deterministic_final_quality,structured_final_quality,structured_regret_vs_direct,deterministic_regret_vs_direct,structured_closer_to_direct
100094,1.8421390623436664,0.2627856638647552,0.3572094806829844,0.33543011642787,0.0726444525631148,0.0944238168182292,True
100095,0.8399536427469279,0.1702997871993695,0.2272665817953152,0.2077170302258415,0.03741724302647201,0.0569667945959457,True
100096,0.410928972208178,0.2963808569440548,0.4076815796220194,0.3609889153877583,0.06460805844370349,0.11130072267796459,True
100097,0.8019690877788963,0.0955467597986307,0.1282982847040726,0.095844595642743,0.0002978358441123041,0.03275152490544189,True
100098,0.6621491713628744,0.1973888565236112,0.2659194920951472,0.25902267660539,0.06163382008177881,0.06853063557153599,True
100099,0.7195678553850446,0.1589675706049396,0.2152336966379831,0.1761123059421857,0.017144735337246086,0.05626612603304351,True
100100,1.6031092858371832,0.2298223332643571,0.3038803073212648,0.348652074006117,0.11882974074175987,0.0740579740569077,False
100101,1.1627921963652657,0.1588238095554781,0.2141121273547452,0.1977798667494394,0.03895605719396131,0.0552883177992671,True
100102,1.5310647548167824,0.1091875115510185,0.1449483139221895,0.1467788743820003,0.0375913628309818,0.03576080237117099,False
100103,1.1203688046929727,0.1135171493896758,0.1555724341400804,0.1387249828978121,0.025207833508136296,0.0420552847504046,True
100104,1.6476694982840976,0.1233226315075697,0.1664338461769562,0.155798262002214,0.0324756304946443,0.0431112146693865,True
100105,0.8984358692273244,0.0827303510282237,0.1026884875090622,0.0952555663903619,0.0125252153621382,0.01995813648083851,True
100106,1.419532882269224,0.1545931601454231,0.1938790793793828,0.2221199764094968,0.0675268162640737,0.039285919233959715,False
100107,0.6906919224689411,0.1574607581444884,0.2160033850593376,0.2037233243029169,0.0462625661584285,0.05854262691484921,True
100108,1.2770236148046386,0.1209922267305191,0.1663388642814175,0.1315387096443376,0.010546482913818489,0.045346637550898405,True
100109,1.1295645223749755,0.073740354513568,0.0961737321169701,0.0941649699633304,0.0204246154497624,0.022433377603402097,True
100110,1.0872295944050576,0.1153810687762661,0.147443752530487,0.1531538188787038,0.037772750102437705,0.0320626837542209,False
100111,0.8051188398483232,0.0672274491248393,0.0851624873310406,0.09670596939754,0.029478520272700703,0.017935038206201306,False
100112,1.3404817778590783,0.1646361049162766,0.219280948071608,0.425472691174819,0.26083658625854245,0.05464484315533141,False
100113,1.0369772755552704,0.1911518559970403,0.2565199095278245,0.2450435675601923,0.053891711563152006,0.0653680535307842,True
100114,0.8930114675261689,0.089032590054054,0.11397716612599,0.1401946073949336,0.051162017340879606,0.024944576071935995,False
100115,0.982470660889458,0.1861612759927346,0.2264976513324282,0.3098341467173133,0.12367287072457869,0.040336375339693586,False
100116,1.4566589561641643,0.1324991104556276,0.1623807112564569,0.2177004982485657,0.0852013877929381,0.0298816008008293,False
100117,0.8027507462202839,0.034280584628681,0.0427277017915782,0.2988121453502524,0.2645315607215714,0.0084471171628972,False
100118,1.2940007423933788,0.2509602923470496,0.3470151241961878,0.2687578181150275,0.01779752576797794,0.09605483184913821,True
100119,0.8324908981478896,0.2343105423826433,0.3203446785202263,0.2473306907800121,0.013020148397368814,0.08603413613758301,True
100120,0.8412607887689496,0.1702272174174752,0.202602157265907,0.3226360655475723,0.15240884813009709,0.03237493984843179,False
100121,1.2886385960348987,0.1063647086708946,0.1435151670472715,0.1997602403373618,0.0933955316664672,0.037150458376376885,False
100122,0.5112260175096768,0.0776439324732524,0.094669791455461,0.1525400008461294,0.074896068372877,0.01702585898220861,False
100123,0.5674960783117713,0.035368114048532,0.0396714907710365,0.0713415827437861,0.035973468695254106,0.004303376722504505,False
100124,0.7960127274573586,0.1272644508042964,0.1680695776467879,0.2374056634630618,0.11014121265876539,0.04080512684249149,False
100125,0.8869680744587896,0.0575181731938681,0.0780044280325856,0.0695450158429669,0.012026842649098805,0.0204862548387175,True
100126,1.2187153002557711,0.2536253767531723,0.3467478599093576,0.3237768520836813,0.07015147533050897,0.09312248315618527,True
100127,0.5972012866687277,0.1334321531394834,0.1790203658092965,0.1585933613627764,0.025161208223293013,0.04558821266981311,True
100128,0.5707928595234129,0.1088862918849019,0.1417617856126611,0.1405470196335941,0.03166072774869219,0.03287549372775919,True
100129,0.372089815971199,0.0439962745610173,0.0541794092040308,0.0991510448645756,0.0551547703035583,0.0101831346430135,False
100130,0.8514901449036876,0.2140175594629461,0.286011813068071,0.2702290453265594,0.0562114858636133,0.0719942536051249,True
100131,0.9482263436677724,0.1715144646311401,0.2225902614789151,0.2920694739770956,0.1205550093459555,0.051075796847775023,False
100132,0.6069919732851337,0.1375556231106237,0.1837610844702383,0.2464195025291155,0.1088638794184918,0.04620546135961462,False
100133,1.2050616987091616,0.0628248540974258,0.0555197810763915,0.1283181484478044,0.0654932943503786,-0.0073050730210343015,False
100134,0.7764741947362332,0.1875704983873975,0.248644590936689,0.2995219053437177,0.11195140695632019,0.0610740925492915,False
100135,0.6943054798431341,0.135229030444986,0.182841638927945,0.1779657282406019,0.0427366977956159,0.04761260848295901,True
100136,0.8351646882013402,0.091684992896011,0.1041387037646056,0.1700226743072366,0.07833768141122562,0.012453710868594606,False
100137,1.1004225924147322,0.2282790040622982,0.3058231023515898,0.3301262699523323,0.1018472658900341,0.07754409828929162,False
100138,0.8741805013354166,0.2913388133389664,0.3836728523652546,0.3155537079700951,0.02421489463112869,0.09233403902628823,True
100139,0.7659878257062305,0.0478070327758178,0.0552879033902804,0.0754893113080904,0.027682278532272606,0.007480870614462599,False
100140,1.1175007438672495,0.180683816073139,0.2380737035601803,0.2631683760394044,0.08248455996626541,0.0573898874870413,False
100141,0.4131828895523731,0.0968218133871708,0.1232065775208146,0.140825757780131,0.04400394439296021,0.026384764133643795,False
