assembly_index,component_index,method,pre_quality,post_quality,base_composite_q_z_adj_mm,base_composite_q_theta_adj_deg,base_composite_q_locator_offset_mm,predicted_delta_z_mm,predicted_delta_theta_deg,predicted_delta_locator_mm,applied_delta_z_mm,applied_delta_theta_deg,applied_delta_locator_mm,final_z_adj_mm,final_theta_adj_deg,final_locator_offset_mm,final_utilization
1,9,COMPOSITE_Q_PLUS_GB,0.7317965532171609,0.25323601502207393,0.4794769978270135,0.02753022316893702,-0.2615814255634753,3.088905908315818e-05,1.5254621113966797e-09,2.406807857315844e-06,3.08890590831612e-05,1.525462110796294e-09,2.4068078572914153e-06,0.47950788688609663,0.02753022469439913,-0.261579018755618,0.261579018755618
1,10,COMPOSITE_Q_PLUS_GB,1.0470058606632533,0.2610459055898902,-0.2013411368402386,-0.07680570895349156,-0.4650199493959066,1.0512911359398162e-07,-6.186726965262705e-10,-1.239351821886054e-06,1.051291135811816e-07,-6.186726964063638e-10,-1.2393518218911659e-06,-0.20134103171112502,-0.07680570957216426,-0.46502118874772846,0.46502118874772846
2,1,COMPOSITE_Q,0.3059170355796512,0.13731608252529093,-0.3044183175857057,0.0019806667894561605,0.14813327944909566,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044183175857057,0.0019806667894561605,0.14813327944909566,0.14813327944909566
2,2,COMPOSITE_Q,0.8081729746752859,0.18359889954933645,-0.411477159195506,-0.045176243449614524,0.1640424841555243,0.0,0.0,0.0,0.0,0.0,0.0,-0.411477159195506,-0.045176243449614524,0.1640424841555243,0.1645908636782024
2,3,COMPOSITE_Q,0.4624069471929791,0.1690610087379488,0.006345450551118595,-0.031323486761331225,-0.2546047962756291,0.0,0.0,0.0,0.0,0.0,0.0,0.006345450551118595,-0.031323486761331225,-0.2546047962756291,0.2546047962756291
2,4,COMPOSITE_Q,0.7675217025705315,0.321008861288777,0.2974834396466283,0.04878683847884998,-0.3279662090839652,0.0,0.0,0.0,0.0,0.0,0.0,0.2974834396466283,0.04878683847884998,-0.3279662090839652,0.3279662090839652
2,5,COMPOSITE_Q,1.0424941698809804,0.36348071789881586,-0.08400251084956872,0.08320598370474477,-0.07892831368248861,0.0,0.0,0.0,0.0,0.0,0.0,-0.08400251084956872,0.08320598370474477,-0.07892831368248861,0.07892831368248861
2,6,COMPOSITE_Q,0.39537169989700216,0.24735539798542713,-0.18253634125368837,0.0013456290090095447,-0.30337468388837624,0.0,0.0,0.0,0.0,0.0,0.0,-0.18253634125368837,0.0013456290090095447,-0.30337468388837624,0.30337468388837624
2,7,COMPOSITE_Q,1.1044311664189341,0.33539473981027573,0.283481037789227,-0.07078221003225645,-0.06349399416484279,0.0,0.0,0.0,0.0,0.0,0.0,0.283481037789227,-0.07078221003225645,-0.06349399416484279,0.1133924151156908
2,8,COMPOSITE_Q,0.9801254327304539,0.3447969310715501,0.12167045752131846,0.07796681017046975,0.0025211505610296023,0.0,0.0,0.0,0.0,0.0,0.0,0.12167045752131846,0.07796681017046975,0.0025211505610296023,0.0649723418087248
2,9,COMPOSITE_Q,0.6238006089664014,0.26812970915740364,0.590730903263466,0.005981960977085631,-0.14314564606635494,0.0,0.0,0.0,0.0,0.0,0.0,0.590730903263466,0.005981960977085631,-0.14314564606635494,0.2362923613053864
2,10,COMPOSITE_Q,0.5598498026516576,0.41489462688107426,0.23160062364162315,-0.005980101342284779,0.06091056875443907,0.0,0.0,0.0,0.0,0.0,0.0,0.23160062364162315,-0.005980101342284779,0.06091056875443907,0.09264024945664925
2,1,COMPOSITE_Q_PLUS_RF,0.3059170355796512,0.137316082720367,-0.3044183175857057,0.0019806667894561605,0.14813327944909566,1.456890388332411e-11,-2.9829819291855015e-11,-7.593960026367235e-11,1.4568901640643617e-11,-2.98298191703239e-11,-7.59395879512681e-11,-0.3044183175711368,0.0019806667596263413,0.14813327937315607,0.14813327937315607
2,2,COMPOSITE_Q_PLUS_RF,0.8081729744106463,0.18359910186866116,-0.411477063254164,-0.04517623598889411,0.16404139322650688,-4.9747711753838325e-12,-7.324864764224775e-11,-1.1662491865385411e-05,-4.974798351042864e-12,-7.324865020086335e-11,-1.1662491865377378e-05,-0.4114770632591388,-0.04517623606214276,0.1640297307346415,0.1645908253036555
2,3,COMPOSITE_Q_PLUS_RF,0.4624025878447957,0.16906217215753308,0.006345585946093352,-0.03132354898046083,-0.254591961156944,4.39138162974621e-08,-4.446868546337749e-11,-4.493381599126017e-06,4.391381629772345e-08,-4.4468685678200615e-11,-4.493381599135482e-06,0.00634562985990965,-0.031323549024929516,-0.2545964545385431,0.2545964545385431
2,4,COMPOSITE_Q_PLUS_RF,0.7675219404480453,0.3210088079562379,0.29748630902921197,0.04878686013335549,-0.32796555615891915,-1.2391781542277353e-09,-7.313920807057665e-11,-1.359913304916578e-07,-1.2391781489817788e-09,-7.313920996621093e-11,-1.3599133047437206e-07,0.2974863077900338,0.04878686006021628,-0.3279656921502496,0.3279656921502496
2,5,COMPOSITE_Q_PLUS_RF,1.042495234155626,0.3634808925025846,-0.08400324368447705,0.0832059761895882,-0.0789272631016054,-4.119510358480963e-09,-5.700202973376468e-11,7.204870697640587e-07,-4.119510357836198e-09,-5.7002028097663526e-11,7.204870697691268e-07,-0.08400324780398741,0.08320597613258617,-0.07892654261453563,0.07892654261453563
2,6,COMPOSITE_Q_PLUS_RF,0.39537218362474985,0.24735572018625757,-0.18254040941820213,0.0013456288857463773,-0.3033389550062318,1.4095426593415503e-09,-4.7864573448180705e-11,-1.7062757354736943e-06,1.4095426492666263e-09,-4.786457341587891e-11,-1.7062757354802116e-06,-0.18254040800865948,0.0013456288378818038,-0.3033406612819673,0.3033406612819673
