assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
34,COMPOSITE_Q_PLUS_GB,0.6569910881764291,0.7151519438378693,1.2102626976347028,7.442805569080058e-08,0.7936667340624076
35,COMPOSITE_Q,0.5815380068743471,0.5920971956298312,1.1238965845315483,9.893825753115593e-08,0.6673984314445602
35,COMPOSITE_Q_PLUS_RF,0.5815381498763982,0.5920966066575476,1.12389805801774,5.4744158539676846e-08,0.6673973405056444
35,COMPOSITE_Q_PLUS_GB,0.5815380891499208,0.5920966371005557,1.1238977290534313,1.311610721144163e-07,0.6673973995540302
36,COMPOSITE_Q,0.07149593018002386,0.059318093912899814,0.1545535919247388,4.58679347004054e-08,0.07334410668351878
36,COMPOSITE_Q_PLUS_RF,0.07149678688575314,0.05931874014475624,0.15455649086368528,3.888083122127739e-08,0.07334205918971311
36,COMPOSITE_Q_PLUS_GB,0.07149599459372599,0.05931806561169123,0.1545538712985587,4.358277383431641e-08,0.07334400445818867
37,COMPOSITE_Q,0.4543642801329493,0.48499576518569787,0.8490818916187167,1.56336825152259e-08,0.5414097840152022
37,COMPOSITE_Q_PLUS_RF,0.4543643065762343,0.48499575497523767,0.8490819108326753,9.786202459505233e-08,0.5414097747525304
37,COMPOSITE_Q_PLUS_GB,0.45436639936877593,0.48499597033662645,0.849088700680581,9.92345433603603e-09,0.5414099508657747
38,COMPOSITE_Q,0.16902805096879547,0.17160284343828466,0.3270736331295683,6.718435702213199e-08,0.19425087843132485
38,COMPOSITE_Q_PLUS_RF,0.16902832068048973,0.17160300898347686,0.32707433187774393,4.088183025441339e-08,0.19425106157574415
38,COMPOSITE_Q_PLUS_GB,0.16902807319318355,0.17160284769058926,0.3270737435788035,2.4100823226014256e-08,0.19425088582118769
39,COMPOSITE_Q,0.1129106737164538,0.06953550422389558,0.27666139594789085,5.1317059157618417e-08,0.09051588269800129
39,COMPOSITE_Q_PLUS_RF,0.11291068947489502,0.06953550843313829,0.27666130646662845,1.9209418855581362e-07,0.09051587376708435
39,COMPOSITE_Q_PLUS_GB,0.11291066308306918,0.069535528245453,0.27666136656017815,2.1540785044571464e-08,0.09051588179144338
40,COMPOSITE_Q,0.46779954734600415,0.44117985050776953,0.9444642053597271,1.3202059900851992e-07,0.5210629097957544
40,COMPOSITE_Q_PLUS_RF,0.46779999033137104,0.4411820176311736,0.9444629499666229,9.291530400634684e-08,0.5210647217744084
40,COMPOSITE_Q_PLUS_GB,0.4677995667478235,0.44118046992432597,0.9444634722871386,1.379201303164379e-07,0.5210634270834504
41,COMPOSITE_Q,0.2077742635306472,0.21728608283516146,0.393916904470197,5.592753224981095e-07,0.24413199556442908
41,COMPOSITE_Q_PLUS_RF,0.20777466612761683,0.2172863339344458,0.39391798023491853,5.988756869301781e-07,0.24413192214101465
41,COMPOSITE_Q_PLUS_GB,0.20777475749794963,0.2172865459576013,0.39391759390959136,1.0325124867316404e-06,0.24413205784045816
42,COMPOSITE_Q,0.24712251331117766,0.243314838880041,0.48701828102863587,1.2211995709110468e-07,0.2802254070258749
42,COMPOSITE_Q_PLUS_RF,0.24712266402582783,0.24331596503836747,0.4870181441253439,1.311126421876807e-07,0.28022391942921776
42,COMPOSITE_Q_PLUS_GB,0.24712461214609233,0.24330709515185803,0.4870304911146582,1.0995492782939209e-07,0.28023303279659084
43,COMPOSITE_Q,0.23380701352188388,0.22916291069595898,0.4620500905366117,8.568713122381055e-08,0.2644308744597331
43,COMPOSITE_Q_PLUS_RF,0.2338073195968856,0.22916257344289562,0.4620515956223703,3.4481122401786024e-08,0.2644305853296912
43,COMPOSITE_Q_PLUS_GB,0.23380707099436765,0.22916294309966245,0.4620503082233503,1.795470966348134e-08,0.2644309021105093
44,COMPOSITE_Q,0.10632436160555905,0.09299779040033883,0.22416717518639817,1.4429701988838417e-08,0.11174867600627368
44,COMPOSITE_Q_PLUS_RF,0.10632403776417154,0.0929969839431272,0.22416720031579784,1.5684039622598789e-09,0.11174782015972838
44,COMPOSITE_Q_PLUS_GB,0.10632423647728219,0.09299659631963837,0.22416790736071002,4.889103362715197e-07,0.11174738700076782
45,COMPOSITE_Q,0.4284774125022144,0.4616603013878534,0.7946725361014102,1.958310483218817e-08,0.5157755538050388
45,COMPOSITE_Q_PLUS_RF,0.4284781601155674,0.4616604558882258,0.7946746940990828,1.7130143178945012e-07,0.5157756372894532
45,COMPOSITE_Q_PLUS_GB,0.4284769436856023,0.4616601732066531,0.794671151886854,3.086930128182175e-09,0.5157754523147112
46,COMPOSITE_Q,0.5051378861457263,0.5191295793962374,0.969184856931366,9.949086510196992e-08,0.5864352540018571
46,COMPOSITE_Q_PLUS_RF,0.5051378874420797,0.5191295747685829,0.9691849122137512,5.585691742471255e-08,0.5864352459030425
46,COMPOSITE_Q_PLUS_GB,0.505137920579429,0.5191295147988124,0.9691850963849984,7.189174450195068e-08,0.5864351565676242
47,COMPOSITE_Q,0.09903965710426083,0.09018464836550334,0.20466414910423347,1.8268927592934858e-08,0.10585012382661516
47,COMPOSITE_Q_PLUS_RF,0.09903972101397966,0.09018489095652571,0.20466398112281292,2.271106247508925e-09,0.10585058708846194
47,COMPOSITE_Q_PLUS_GB,0.09904001664035057,0.09018537232053978,0.20466416764969553,4.846988305162725e-08,0.1058514010831507
48,COMPOSITE_Q,0.4447562937776366,0.4349561625983921,0.8815479665433491,1.0041742148914068e-07,0.4980502490988783
