assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
60,COMPOSITE_Q,0.1148289568298955,0.1066258456750084,0.2343211253371325,6.083053821770434e-08,0.1254484727709176
60,COMPOSITE_Q_PLUS_RF,0.11482945864135959,0.10662584903150588,0.23432276493183835,8.49601526353716e-08,0.1254484896431053
60,COMPOSITE_Q_PLUS_GB,0.11482935606018053,0.10662575335954808,0.23432242679935741,2.2852571443521263e-07,0.1254483345479457
61,COMPOSITE_Q,0.3354167541383875,0.34561695897597916,0.6436437700394525,4.646006179775952e-08,0.3863852149573949
61,COMPOSITE_Q_PLUS_RF,0.33541721961347876,0.34562145053076576,0.6436453188346865,1.479051763286776e-07,0.38637144432290227
61,COMPOSITE_Q_PLUS_GB,0.33541678866477725,0.3456165125720633,0.6436438630165237,5.9204416591462916e-08,0.38638658226876244
62,COMPOSITE_Q,0.4443813761963967,0.4120067789799536,0.9052322069758402,8.220110969681116e-08,0.4920965574932579
62,COMPOSITE_Q_PLUS_RF,0.4443855214818528,0.41201179120237014,0.9052379724714187,3.269643922276799e-08,0.4921058257078443
62,COMPOSITE_Q_PLUS_GB,0.4443814409178586,0.4120082064208632,0.9052301074588294,8.557910924356094e-08,0.4920992108021813
63,COMPOSITE_Q,0.6398805604591523,0.7017787867214462,1.1697832409008833,1.2002018756618327e-07,0.784119161663972
63,COMPOSITE_Q_PLUS_RF,0.639881215627957,0.7017788221806222,1.1697854113366264,9.523520283494236e-08,0.7841191700222158
63,COMPOSITE_Q_PLUS_GB,0.6398811590048239,0.7017789077612235,1.169785153906306,5.068235664484888e-08,0.7841192529985802
64,COMPOSITE_Q,0.35380368114454536,0.37395965581897883,0.6652238482178732,1.1776302932808846e-08,0.4204862640059894
64,COMPOSITE_Q_PLUS_RF,0.35380277106578606,0.37398016600519723,0.6651891042022366,1.4128387593181913e-07,0.42051947618393065
64,COMPOSITE_Q_PLUS_GB,0.35380433377690146,0.37398088756261294,0.6651930604951195,4.586480819579464e-07,0.42052011765157143
65,COMPOSITE_Q,0.37340764372366186,0.390598425832124,0.7084073481079366,5.595319763074258e-08,0.437058947556844
65,COMPOSITE_Q_PLUS_RF,0.37340829052015106,0.3905983293837066,0.7084089537139243,7.185880354643182e-07,0.4370589001445118
65,COMPOSITE_Q_PLUS_GB,0.37341192483871266,0.3905985930314374,0.7084214064955954,6.433200072653023e-08,0.4370590568100264
66,COMPOSITE_Q,0.13992635099918876,0.12210030331598251,0.29631606691007895,4.3932643245536696e-07,0.14401308133440602
66,COMPOSITE_Q_PLUS_RF,0.1399260780503024,0.1221028716970249,0.2963122609145026,5.946270109635776e-08,0.14401520428033857
66,COMPOSITE_Q_PLUS_GB,0.13992608371499685,0.12210312970311961,0.296311925810275,9.514802967736102e-08,0.14401538516569573
67,COMPOSITE_Q,0.3083793498517177,0.2888591949425838,0.6257235393290708,4.7255617010022455e-06,0.3400311190171109
67,COMPOSITE_Q_PLUS_RF,0.308378484946463,0.2888577058048502,0.6257278934890296,1.8316206712443162e-07,0.34002750209678945
67,COMPOSITE_Q_PLUS_GB,0.3083822055404334,0.2888604977024413,0.625735536557094,1.2476952526707663e-08,0.34003391519487053
